guid	num	part	seq	en	te	notes	status
Mb14acb68544f	6	questions	1	One: Fred and Jane are tired.	ఒకటి: ఫ్రెడ్ మరియు జేన్ అలసిపోయారు		native
M3661ae1b3008	6	questions	2	Are Fred and Jane tired?	ఫ్రెడ్ మరియు జేన్ అలసిపోయారా?		native
Md197a39beedd	6	questions	3	Yes, they are tired.	అవును, వాళ్ళు అలసిపోయారు		native
M5affe99e1c6e	6	questions	4	Two: They eat dinner at seven.	రెండు: వాళ్ళు ఏడు గంటలకు డిన్నర్ తింటారు		native
Mf302363e0fb0	6	questions	5	Do they eat dinner at six?	వాళ్ళు ఆరు గంటలకు డిన్నర్ తింటారా?		native
Md403e4c537df	6	questions	6	No, they do not eat dinner at six.	కాదు, వాళ్ళు ఆరు గంటలకు డిన్నర్ తినరు		native
M94ff2a2dee81	6	questions	7	They eat at seven.	వాళ్ళు ఏడు గంటలకు తింటారు		native
M9ebd94abe535	6	questions	8	Three: They have a son.	మూడు: వాళ్ళకు ఒక కొడుకు ఉన్నాడు		native
Mb9860a252913	6	questions	9	Do they have a daughter?	వాళ్ళకు కూతురు ఉందా?		native
Mca65c5cebbdb	6	questions	10	No, they do not have a daughter, they have a son.	లేదు, వాళ్ళకు కూతురు లేదు, వాళ్ళకు కొడుకు ఉన్నాడు		native
M4161f874b043	6	questions	11	Four: Their son watches TV with them.	నాలుగు: వాళ్ళ కొడుకు కూడా వారితో కలిసి టీవి చూస్తాడు		native
M4c8e76bc58df	6	questions	12	Does their son watch TV?	వాళ్ళ కొడుకు టీవి చూస్తాడా?		native
Ma4aab4634adf	6	questions	13	Yes, their son watches TV with them.	అవును, వాళ్ళ కొడుకు కూడా వారితో కలిసి టీవి చూస్తాడు		native
M087117f86eb1	6	questions	14	Five: He goes to bed at eight.	ఐదు: అతను ఎనిమిది గంటలకు పడుకుంటాడు		native
M789395f2da47	6	questions	15	Does their son go to bed at nine?	వాళ్ళ కొడుకు తొమ్మిది గంటలకు పడుకుంటాడా?		native
Ma972b16cb96e	6	questions	16	No, he goes to bed at eight.	కాదు, అతను ఎనిమిది గంటలకు పడుకుంటాడు		native
M5d01b2af0c5b	6	questions	17	Six: Jane has a hot bath.	ఆరు: జేన్ వేడినీటితో స్నానం చేసింది		native
M2e47f1aaa952	6	questions	18	Does Jane have a shower?	జేన్ స్నానం చేసిందా?		native
Mbccef7944790	6	questions	19	No, Jane doesn't have a shower.	కాదు, జేన్ స్నానం చేయలేదు		native
M7d31879272d7	6	questions	20	She has a hot bath.	ఆమె వేడి నీటితో స్నానం చేసింది		native
M8faf848524dc	6	questions	21	Seven: Fred has a shower and brushes his teeth.	ఏడు: ఫ్రెడ్ స్నానం చేసి, పళ్ళు తోముకున్నాడు		native
Mdebd3f9ab6d0	6	questions	22	Does Fred brush his teeth?	ఫ్రెడ్ పళ్ళు తోముకున్నాడా?		native
M13c5e972c325	6	questions	23	Yes, Fred has a shower and brushes his teeth.	అవును, ఫ్రెడ్ స్నానం చేసి, పళ్ళు తోముకున్నాడు		native
M866c62b8e32a	6	questions	24	Eight: Jane reads a book.	ఎనిమిది: జేన్ పుస్తకం చదువుతుంది		native
M983cd8956932	6	questions	25	Does Jane read a book?	జేన్ పుస్తకం చదువుతుందా?		native
M478ac50dccca	6	questions	26	Yes, she reads a book.	అవును, ఆమె పుస్తకం చదువుతుంది		native
