page	y	legacy	rom	te
3	249.6	¯óþ¯èþ$ ÔèýÆæÿÃ ^óþ™èþ ™èþË$ç³# ¡Æÿ$$Ýë¢¯èþ$.		బస్సు ఆగుతుంది.
3	249.6	ºçÜ$Þ BVæü$™èþ$…¨.		బస్సు ఆగుతుంది.
3	265.5	ÔèýÆæÿÃ E™èþ¢Ææÿ… Æ>Ôéyæþ$.		అతను బస్సు ఆపుతాడు.
3	265.5	A™èþ¯èþ$ ºçÜ$Þ Bç³#™éyæþ$.		అతను బస్సు ఆపుతాడు.
3	281.2	¯óþ¯èþ$ ÔèýÆæÿÃ ^óþ™èþ E™èþ¢Ææÿ… Æ>Æÿ$$…^é¯èþ$.		రవి అతని చేత బస్సు ఆపిస్తాడు.
3	281.2	ÆæÿÑ A™èþ° ^óþ™èþ ºçÜ$Þ Bí³Ýë¢yæþ$.		రవి అతని చేత బస్సు ఆపిస్తాడు.
3	297.1	ÑÐèþ$Ë ´ëuæÿ… ^èþ¨Ñ…¨.		కమల రైల్లోనించి దిగింది.
3	297.1	MæüÐèþ$Ë ÆðÿOÌZÏ°…_ ¨W…¨.		కమల రైల్లోనించి దిగింది.
3	313.0	çÜÆæÿâæý ÑÐèþ$Ë ^óþ™èþ ´ëuæÿ… ^èþ¨Ñ…_…¨. ÆæÿÐèþ$ MæüÐèþ$Ë¯èþ$ ÆðÿOÌZÏ°…_ ¨…í³…¨.		సరళ విమల చేత పాఠం చదివించింది. రమ కమలను రైల్లోనించి దింపింది.
3	328.7	çÜ$ÖË ´ërË$ ´ëyæþ$™èþ$…¨.		విమల రమ చేత కమలను
3	328.7	ÑÐèþ$Ë ÆæÿÐèþ$ ^óþ™èþ MæüÐèþ$Ë¯èþ$		విమల రమ చేత కమలను
3	344.6	çÜ$Væü$×ý çÜ$ÖË ^óþ™èþ ´ërË$ ´ëyìþçÜ$¢…¨.		రైల్లోనించి దింపించింది.
3	344.6	ÆðÿOÌZÏ°…_ ¨…í³…_…¨.		రైల్లోనించి దింపించింది.
3	360.5	Ðèþ* AÐèþ$Ã Ðèþ*Ë Mæüyæþ$¢…¨.		బ్రెడ్డు కాలుతున్నది.
3	360.5	{»ñýyæþ$z M>Ë$™èþ$¯èþ²¨.		బ్రెడ్డు కాలుతున్నది.
3	376.1	Ðèþ* AÐèþ$Ã ^óþ™èþ Ðèþ*Ë MæüsìýtÝë¢¯èþ$.		సుగుణ బ్రెడ్డు కాలుస్తున్నది.
3	376.1	çÜ$Væü$×ý {»ñýyæþ$z M>Ë$çÜ$¢¯èþ²¨.		సుగుణ బ్రెడ్డు కాలుస్తున్నది.
3	392.0	B ç³° GÐèþÆæÿ$ ^óþÝë¢Ææÿ$?		రవి సుగుణ చేత బ్రెడ్డు కాల్పిస్తున్నాడు.
3	392.0	ÆæÿÑ çÜ$Væü$×ý ^óþ™èþ {»ñýyæþ$z M>ÍµçÜ$¢¯é²yæþ$.		రవి సుగుణ చేత బ్రెడ్డు కాల్పిస్తున్నాడు.
3	408.0	B ç³° GÐèþÆæÿ$ ^óþÆÿ$$Ýë¢Ææÿ$?		ఆ పని నువ్వు చేస్తావా?
3	408.0	B ç³° ¯èþ$Ðèþ#Ó ^óþÝë¢Ðé?		ఆ పని నువ్వు చేస్తావా?
3	423.6	Ðèþ$$Ææÿã A¯èþ²… †¯é²yæþ$.		నేను చెయ్యను; రవి చేస్తాడులే!
3	423.6	¯óþ¯èþ$ ^ðþÄæý$Å¯èþ$; ÆæÿÑ ^óþÝë¢yæþ$Ìôý!		నేను చెయ్యను; రవి చేస్తాడులే!
3	439.5	Ðéyæþ$ Ðèþ$$Ææÿã ^óþ™èþ A¯èþ²… †°í³…^éyæþ$. çÜ$»ê¾Æ>Ðèþ# Ðèþ^éayé?		వాడు మురళి చేత అన్నం తినిపించాడు. సుబ్బారావు వచ్చాడా?
3	455.4	ÆæÿÑ E…VæüÆæÿ… Mö¯é²yæþ$.		'వచ్చాడులే!
3	455.4	Ðèþ^éayæþ$Ìôý!		'వచ్చాడులే!
3	471.1	¯óþ¯èþ$ ÆæÿÑ ^óþ™èþ E…VæüÆæÿ… Mö°í³…^é¯èþ$. çÜ$ÖË ´ëçÜÆÿ$$…§æþ…yîþ?		నేను రవి చేత ఉంగరం కొనిపించాను. సుశీల పాసయిందండీ?
3	487.0	MæüÐèþ$Ë çÜ$ÖË Ðèþ$…_¨ A¯èþ²¨.		'పాసయింది లేండి!
3	487.0	´ëçÜÆÿ$$…¨ Ìôý…yìþ!		'పాసయింది లేండి!
3	502.9	"ÑÐèþ$Ë MæüÐèþ$Ë ^óþ™èþ ""çÜ$ÖË Ðèþ$…_¨' AMæüPyæþ GÐèþÆæÿ$¯é²Ææÿ…yîþ!"		విమల కమల చేత 'సుశీల మంచిది అక్కడ ఎవరున్నారండీ!
3	518.6	A°í³…_…¨.		మా తమ్ముడు ఉన్నాడు లేండి!
3	518.6	Ðèþ* ™èþÐèþ$$Ãyæþ$ E¯é²yæþ$ Ìôý…yìþ!		మా తమ్ముడు ఉన్నాడు లేండి!
3	534.5	Ë™èþ ^óþ™èþ ç³NË$ MøÆÿ$$…_ ç³…í³-Ýë¢-Ðé?		అత చేత పూలు కోయించి పంపిస్తావా?
3	576.9	ç³…í³Ýë¢Ðé?		పంపిస్తావా?
3	592.8	MöÆÿ$$…_ ç³…í³Ýë¢Ðé?		కొయించి పంపిస్తావా?
3	608.7	ç³NË$ MøÆÿ$$…_ ç³…í³Ýë¢Ðé?		పూలు కోయించి పంపిస్తావా?
3	624.3	^ðþÌñýÏÍ ^óþ™èþ ç³NË$ MøÆÿ$$…_ ç³…í³Ýë¢Ðé?		చెల్లెలి చేత పూలు కోయించి పంపిస్తావా?
3	640.2	Ò$ ^ðþÌñýÏÍ ^óþ™èþ ç³NË$ MøÆÿ$$…_ ç³…í³Ýë¢Ðé?		మీ చెల్లెలి చేత పూలు కోయించి పంపిస్తావా?
4	198.1	çÜ$»ê¾Æ>Ðèþ# Ðèþ^éayæþ$.		2. నేను మాట్లాడ్తాను.
4	198.1	2. ¯óþ¯èþ$ Ðèþ*sêÏyé¢¯èþ$.		2. నేను మాట్లాడ్తాను.
4	214.7	çÜ$»ê¾Æ>Ðèþ# Ðèþ^éayæþ$ Ìôý!		3. సుమతి పూలు కోస్తుంది.
4	214.7	3. çÜ$Ðèþ$† ç³NË$ MøçÜ$¢…¨.		3. సుమతి పూలు కోస్తుంది.
4	231.3	1. çÜ$ÖË ´ëË$ ™éW…¨.		4. మా అమ్మ మాల కడ్డుంది.
4	231.3	4. Ðèþ* AÐèþ$Ã Ðèþ*Ë Mæüyæþ$¢…¨.		4. మా అమ్మ మాల కడ్డుంది.
4	276.3	1. ¯óþ¯èþ$ ÆæÿÑ ^óþ™èþ ç³NË$ MøÆÿ$$Ýë¢¯èþ$.		2. పాప నీ చేత తలుపు తెరిపిస్తుంది.
4	276.3	2. ´ëç³ ± ^óþ™èþ ™èþË$ç³# ™ðþÇí³çÜ$¢…¨.		2. పాప నీ చేత తలుపు తెరిపిస్తుంది.
4	292.9	M>Äæý$Ë$&HÆæÿ$		గిరిని-పిలుచ్‌
4	292.9	WÇ°&í³Ë$^Œþ		గిరిని-పిలుచ్‌
4	309.5	¯óþ¯èþ$ ÆæÿÑ ^óþ™èþ M>Äæý$Ë$ HÇÝë¢¯èþ$.		పాప నీ చేత గిరిని పిలిపిస్తుంది.
4	309.5	´ëç³ ± ^óþ™èþ WÇ° í³Íí³çÜ$¢…¨.		పాప నీ చేత గిరిని పిలిపిస్తుంది.
4	326.1	´ëuæÿ…&^èþ§æþ$Ðèþ#		'బాగా-నడుచ్‌
4	326.1	»êV>&¯èþyæþ$^Œþ		'బాగా-నడుచ్‌
4	342.6	ç³°&^ðþÆÿ$$Å		బాకీ-తీర్చు
4	342.6	»êMîü&¡Ææÿ$a		బాకీ-తీర్చు
4	359.2	´ëuæÿ…&Æ>Æÿ$$		ఉంగరం కొను
4	359.2	E…VæüÆæÿ… Mö¯èþ$		ఉంగరం కొను
4	403.8	D VæüyìþÄæý*Ææÿ… ¯èþ$ÐðþÓ…§æþ$Mæü$ Mö¯é²Ðèþ#? (Ë™èþ)		ఈ గడియారం నువ్వెందుకు కొన్నావు? (అత)
4	420.2	Ë™èþ Mö°í³…_…¨.		అత కొనిపించింది.
4	436.3	"1. ÔèýÆæÿÃ ""ÆæÿÑ Ðèþ$…_Ðéyæþ$' A° GÌê A¯é²yæþ$? (¯óþ¯èþ$)"		1. శర్మ “రవి మంచివాడు అని ఎలా అన్నాడు? (నేను)
4	452.7	2. D ç³…yæþ$¯èþ$ ¯èþ$Ðèþ#Ó G…§æþ$Mæü$ MøÔéÐèþ#? (çÜÆæÿâæý)		2. ఈ పండును నువ్వు ఎందుకు కోశావు? (సరళ)
4	469.0	3. ÔéÆæÿ§æþ ÆæÿÐèþ$¯èþ$ G…§æþ$Mæü$ í³Í_…¨? (çÜ$Ðèþ$Ë™èþ)		3. శారద రమను ఎందుకు పిలిచింది? (సుమలత)
4	485.4	4. ¯èþ$ÐðþÓ…§æþ$Mæü$ ç³#çÜ¢Mæü… Ðèþ*Æ>aÐèþ#? (Vø´ëËMæü–çÙ~)		4. నువ్వెందుకు పుస్తకం మార్చావు? (గోపాలకృష్ణ)
4	528.5	¯é™ø GÐèþÆöÝë¢Ææÿ$? (Ðéyæþ$)		నాతో ఎవరొస్తారండీ? (వాడు)
4	528.5	¯é™ø GÐèþÆöÝë¢Ææÿ…yîþ? (Ðéyæþ$)		నాతో ఎవరొస్తారండీ? (వాడు)
4	544.8	A. ÐéyöÝë¢yæþ$ Ìôý!		వాడొస్తాడు లేండి!
4	544.8	ÐéyöÝë¢yæþ$ Ìôý…yìþ!		వాడొస్తాడు లేండి!
4	561.0	B. ÐéyöÝë¢yæþ$Ìôý…yìþ.		1. సుశీల ఎప్పుడొస్తుందండీ? (రేపు)
4	561.0	1. çÜ$ÖË Gç³šyöçÜ$¢…§æþ…yîþ? (Æóÿç³#)		1. సుశీల ఎప్పుడొస్తుందండీ? (రేపు)
4	577.3	1. çÜ$ÖË Gç³šyöçÜ$¢…¨? (Æóÿç³#)		2. కడుపులో నెప్పి ఎప్పుడు తగ్గుతుందండీ?
4	577.3	2. Mæüyæþ$ç³#ÌZ ¯ðþí³µ Gç³šyæþ$ ™èþVæü$Y™èþ$…§æþ…yîþ?		2. కడుపులో నెప్పి ఎప్పుడు తగ్గుతుందండీ?
4	593.7	2. Mæüyæþ$ç³#ÌZ ¯ðþí³µ Gç³šyæþ$ ™èþVæü$Y™èþ$…¨?		(గంటలో)
4	593.7	(Væü…rÌZ)		(గంటలో)
4	610.0	(Væü…rÌZ) 3. ¯éMæü$ yæþ»ñý¾ÐèþÆæÿ$ CÝë¢Ææÿ…yîþ? (Ë™èþ)		(గంటలో) 3. నాకు డబ్బెవరు ఇస్తారండీ? (లత)
4	626.2	3. ¯éMæü$ yæþ»ñý¾ÐèþÆæÿ$ CÝë¢Ææÿ$? (Ë™èþ)		3. నాకు డబ్బెవరు ఇస్తారు? (లత)
5	195.3	Ððþ*çßý¯Œþ : Cç³šyîþ ™èþ$´ëMìü õ³ÌêÍ. 2. Ððþ*çßý¯Œþ : Cç³šyé ºçÜ$Þ BV>Í.		మోహన్‌ : ఇప్పుడీ తుపాకి పేలాలి. _ 2. మోహన్‌ : ఇప్పుడా బస్సు ఆగాలి.
5	210.5	ÆæÿÑ : GÐèþÆæÿ$ õ³Ë$Ýë¢Ææÿ$?		రవి వలా
5	210.5	ÆæÿÑ : ......................................		రవి వలా
5	225.7	Ððþ*çßý¯Œþ : Vøí³ õ³Ë$Ýë¢yæþ$.		మోహన్‌ 2
5	225.7	Ððþ*çßý¯Œþ : ...............................		మోహన్‌ 2
5	240.8	ÆæÿÑ : AÆÿ$$™óþ ¯óþ¯èþ$ Vøí³ ^óþ™èþ D		రవి వలలు
5	240.8	ÆæÿÑ : ......................................		రవి వలలు
5	256.0	™èþ$´ëMìü° õ³ÍµÝë¢¯èþ$.		న.
5	256.0	..........................		న.
5	274.6	1. Ððþ*çßý¯Œþ : Cç³šyîþ ºËÏ ç³MæüPMæü$ fÆæÿV>Í. 3. Ððþ*çßý¯Œþ : D {»ñýyŠþ C…M> M>ÌêÍ.		1. మోహన్‌ : ఇప్పుడీ బల్ల పక్కకు జరగాలి. 3. మోహన్‌ : ఈ బ్రెడ్‌ ఇంకా కాలాలి.
5	289.8	ÆæÿÑ : ......................................		రవి వులు
5	289.8	ÆæÿÑ : ......................................		రవి వులు
5	304.8	Ððþ*çßý¯Œþ : ...............................		మోహన్‌ 2.
5	304.8	Ððþ*çßý¯Œþ : ...............................		మోహన్‌ 2.
5	320.1	ÆæÿÑ : ......................................		రవి విలు
5	320.1	ÆæÿÑ : ......................................		రవి విలు
5	338.7	4. Ððþ*çßý¯Œþ : D Mæü$Èa Ar$ †ÆæÿV>Í.		4 మోహన్‌ : ఈ కుర్చీ అటు తిరగాలి.
5	353.9	ÆæÿÑ : ......................................		రవి విలు
5	368.9	Ððþ*çßý¯Œþ : ...............................		మోహన్‌:
5	384.2	ÆæÿÑ : ......................................		రవి విలు
5	462.2	A.Cç³šyæþ$ ÆæÿÑ ç³#çÜ¢Mæü… CÐéÓÍ.		4. శారద సుశీలను పిలవాలి.
5	462.2	4. ÔéÆæÿ§æþ çÜ$ÖË¯èþ$ í³ËÐéÍ.		4. శారద సుశీలను పిలవాలి.
5	477.4	¯óþ¯èþ$ CÝë¢¯èþ$ Ìôý!		5. ఇప్పుడు శర్మ తొందరగా రావాలండీ.
5	477.4	5. Cç³šyæþ$ ÔèýÆæÿÃ ™ö…§æþÆæÿV> Æ>ÐéË…yîþ.		5. ఇప్పుడు శర్మ తొందరగా రావాలండీ.
5	492.4	B.ÆæÿÐèþ$ ç³NË$ MöÄæý*ÅË…yîþ!		6. సుశీల బల్లను తుడవాలి.
5	492.4	6. çÜ$ÖË ºËÏ¯èþ$ ™èþ$yæþÐéÍ.		6. సుశీల బల్లను తుడవాలి.
5	507.7	¯óþ¯èþ$ MøÝë¢¯èþ$ Ìôý…yìþ.		4. లత పాపను పట్టుకోవాలండీ..
5	507.7	4. Ë™èþ ´ëç³¯èþ$ ç³r$tMøÐéË…yîþ.		4. లత పాపను పట్టుకోవాలండీ..
5	548.8	BVóü¨ ç³°; Bõ³¨ MæüÐèþ$Ë; Bí³…^óþ¨ ¯óþ¯èþ$.		ఆగేది పని; ఆపేది కమల; ఆపించేది నేను.
5	563.8	¯óþ¯èþ$ MæüÐèþ$Ë ^óþ™èþ ç³°° Bí³Ýë¢¯èþ$.		నేను కమల చేత పనిని ఆపిస్తాను.
5	579.1	1. fÇVóü¨ Mæü$Èa; fÇõ³¨ ÆæÿÑ; fÇí³…^óþ¨ çÜ$Væü$×ý.		1. జరిగేది కుర్చీ; జరిపేది రవి; జరిపించేది సుగుణ.
5	594.3	2. ™èþyìþõÜ¨ ºËÏ; ™èþyìþõ³¨ Ðóþ×ý$.  ™èþyìþí³…^óþ¨ Ððþ*çßý¯Œþ.		2. తడిసేది బల్ల; తడిపేది వేణు. తడిపించేది మోహన్‌.
5	609.6	3. †ÇVóü¨ òÜOMìüË$; †õ³µ¨ Vøí³; †í³µ…^óþ¨ ¯èþ$Ðèþ#Ó.		3. తిరిగేది సైకిలు; తిప్పేది గోపి; తిప్పించేది నువ్వు.
5	624.6	4. Ðèþ*Æóÿ¨ ºËÏ; Ðèþ*Æóÿa¨ Ñ¯ø§Šþ; Ðèþ*Çµ…^óþ¨ çÜ$»ê¾Æ>Ðèþ#.		4 మారేది బల్ల; మార్చేది వినోద్‌; మార్ప్చించేది సుబ్బారావు.
5	639.8	5. Æ>ÌôýÑ Ðèþ*Ñ$yìþM>Äæý$Ë$; Æ>Ìôýa¨ í³ËÏË$; Æ>Íµ…^óþ¨ ç³§æþÃ.		5. రాలేవి మామిడికాయలు; రాల్బేది పిల్లలు; రాల్సించేది పద్మ.
6	212.5	(a) 1. Mö¯èþ$ 2. M>Ë$a 3. Ayæþ$Væü$ 4. í³Ë$^Œþ 5. †Æÿ$$Å		(ఇ 1.కొను. 2.కాల్చు 3.అడుగు 4.పిలుచ్‌ 5. తియ్యి
6	229.1	(b) 1. ¨Væü$ 2. ™èþyæþ$‹Ü 3. BVæü$		4.జరుగు. ర్‌ తిరుగు.
6	229.1	4. fÆæÿ$Væü$ 5. †Ææÿ$Væü$ü		4.జరుగు. ర్‌ తిరుగు.
6	275.5	&^óþ™èþ		-చేత
6	276.3	òœÆÿ$$Ë$M>ü		'ఫెయిలుకా.
6	291.1	ºËÐèþ…™èþ…		బలవంతం
6	292.0	AÐèþçÜ¦		అవస్థ
6	306.8	´ùsêÏr		పోట్లాట
6	307.7	B^èþ*Mîü		ఆచూకీ
6	322.5	Ðèþ*Ë		మాల
6	323.4	™èþW¯èþ		తగిన
6	338.2	Ayæþz…		అడ్డం
6	339.1	ºçßý$Ðèþ$†		బహుమతి
6	404.5	&C…^èþ$ -iMcu* is added to transitive verb to form causative.  In		-ఇంచు -/0400 13 26666 10 6208106 ౪61 (0 [00 0208266. 1.
6	419.8	Telugu an intransitive verb cannot directly take causative marker &C…^èþ$ -iMcu.		లుకు జ మటంకం 76% 0014900 (209 02082609 కటల -ఇంచు -8402
6	450.2	change it into a causative base.  (*This &C…^èþ$ -iMcu is different from the		ం29్రం 101210 2 02092606 0836. (18 -ఇంచు -24021 6000990 %05 0
6	465.3	transitive marker &C…^èþ$ -iMcu given in 56.1.5.)		రజకరం బుజం -ఇంచు -భి(28్ర1అ 12 56.150
6	485.8	Ayæþ$Væü$ + C…^èþ$ = AyìþW…^èþ$ (28.6.; 2.12.2.) 'cause to ask;		అడుగు + ఇంచు = అడిగించు (28.6. 2.12.20) (2356 10 28
6	516.3	Mör$t + C…^èþ$ = Mösìýt…^èþ$		కొట్టు + ఇంచు = కొట్టించు
6	546.6	fÆæÿ$Væü$ → fÆæÿ$ç³# (56.1.1.) + C…^èþ$ =		జరుగు - జరుపు (6.1.1) + ఇంచు =
6	561.8	fÇí³…^èþ$ (28.6.; 2.12.2.)		జరిపించు (28.6.; 2.122)
6	592.1	^éÐèþ# → ^èþ…ç³# (56.1.2.) + C…^èþ$ =		చావు - చంపు (56.12) + ఇంచు =
6	607.3	^èþ…í³…^èþ$ (2.12.2.)		చంపించు (2.122)
7	159.7	When  &C…^èþ$ -iMcu is added to Æÿ$$Å yyi  ending bases, the final		162 -ఇంచు -భ/0213 26666 10 య్యి 7 అయ 02363, ఓం కం21
7	174.9	Æÿ$$Å yyi  of the base becomes ÿÄŒý$ y and the penultimate vowel is lengthened.		య్య 7 0116 0236 0600968 య్‌ (జ06 ఏం 89 ౪0౪611 1లుక్ర[ంంంక.
7	195.5	ÐðþÆÿ$$Å + C…^èþ$ = ÐóþÄŒý$&C…^èþ$ = ÐóþÆÿ$$…^èþ$  'make/cause smn.to throw'		వెయ్యి + ఇంచు = వేయ్‌-ఇంచు = వేయించు. '1260/02036 క2.10 180ఛ
7	226.2	¡òÜÆÿ$$Å + C…^èþ$ = ¡õÜÄŒý$&C…^èþ$ = ¡õÜÆÿ$$…^èþ$		తీసెయ్యి + ఇంచు = తీసేయ్‌-ఇంచు = తీసేయించు
