page	y	legacy	rom	te
1	271.7	Ðèþ$*Ç¢ : ¯éÆ>Äæý$×ý Ððþ…MæüsôýÔèýÓÆæÿ$Ï ™èþÐèþ$$Ãyæþ$		మూర్తి: నారాయణ వెంకటేశ్వర్లు తమ్ముడు.
1	286.9	Mæü§æþ*?  A™èþ°Mìü G…™èþÐèþ$…¨		కదూ? _ అతనికి ఎంతమంది
1	302.2	í³ËÏË$?		పిల్లలు?
1	332.6	ÆæÿÑ : ¯èþË$Væü$Ææÿ$.		రవి: నలుగురు.
1	363.0	Ðèþ$*Ç¢ : ò³§æþª í³ËÏÌê?  _¯èþ² í³ËÏÌê?		మూర్తి: పెద్ద పిల్లలా? చిన్న పిల్లలా?
1	393.5	ÆæÿÑ : A…§æþÆæÿ* ò³§æþª í³ËÏÌôý!		రవి. : అందరూ పెద్ద పిల్లలే!
1	423.9	Ðèþ$*Ç¢ : Byæþí³ËÏÌñý…™èþÐèþ$…¨?  Ðèþ$Væüí³ËÏ		మూర్తి : ఆడపిల్లలెంతమంది? మగపిల్ల
1	439.2	Ìñý…™èþÐèþ$…¨?		'లెంతమంది?
1	469.6	ÆæÿÑ : C§æþªÆæÿÐèþ*ÃÆÿ$$Ë*, C§æþªÆæÿ»ê¾Æÿ$$Ë*.		రవి. : ఇద్దరమ్మాయిలూ, ఇద్దరబ్బాయిలూ.
1	500.1	Ðèþ$*Ç¢ : ÐéâæýåMæü$ G¯óþ²âæý$å?		మూర్తి: వాళ్ళకు ఎన్నేళ్ళు?
1	530.5	ÆæÿÑ : ò³§æþªÐèþ*ÃÆÿ$$Mìü Ðèþ$$ò³Oü¹JMæüsZ Hyæþ$.		రవి. : పెద్దమ్మాయికి ముప్రైఒకటో ఏడు.
1	545.7	BÐðþ$Mæü$ JMæü Byæþí³ÌêÏ, JMæü Ðèþ$Væü		ఆమెకు ఒక ఆడపిల్లా, ఒక మగ
1	561.0	í³ËÏÐéyæþ*.  _¯èþ²Ðèþ*ÃÆÿ$$Mìü CÆæÿÐðþO		'ఫిల్లవాడూ. చిన్నమ్మాయికి ఇరవై
1	576.2	I§ø çÜ…Ðèþ™èþÞÆæÿ….  ò³§æþª»ê¾Æÿ$$Mìü		ఐదో సంవత్సరం. పెద్దబ్బాయికి
1	591.4	CÆæÿÐðþO G°Ñ$§óþâæý$å.  A™èþ°Mìü Ðèþ$…_		ఇరవై ఎనిమిదేళ్ళు. అతనికి మంచి
1	606.6	^èþ§æþ$Ðèþ# E…¨.  M>° E§øÅVæü… Ìôý§æþ$.		చదువ ఉంది. కాని ఉద్యోగం లేదు.
1	621.8	_¯èþ²»ê¾Æÿ$$Mìü CÆæÿÐðþOÆðÿ…yóþâæý$å.		చిన్నబ్బాయికి ఇరవైరెండేళ్ళు..
2	179.8	Ðèþ$*Ç¢ : ò³§æþªÐèþ*ÃÆÿ$$ Ææÿ^èþÆÿ$${† Mæü§æþ*!		మూర్తి : పెద్దమ్మాయి రచయిత్రి కదూ!
2	210.2	ÆæÿÑ : AÐèþ#¯èþ$. ™ðþË$Væü$ÌZ ò³§æþª Ææÿ^èþÆÿ$${™èþ$		రవి. : అవును. తెలుగులో పెద్ద రచయిత్రు
2	225.4	ËÌZ BÐðþ$ JMæü™ðþ.  BÐðþ$ ^éÌê		లలో ఆమె ఒకతె. ఆమె చాలా
2	240.7	Ðèþ$…_¨.		మంచిది.
2	271.1	Ðèþ$*Ç¢ : Ððþ…MæüsôýÔèýÓÆæÿ$Ï Ðèþ$…_Ðéyóþ¯é?		మూర్తి : వెంకటేశ్వర్లు మంచివాడేనా?.
2	301.5	ÆæÿÑ : B!  BÄæý$¯èþ Mæü*yé ^éÌê		రవి: ఆ| ఆయన కూడా చాలా
2	316.8	Ðèþ$…_Ðéyæþ$.		మంచివాడు.
2	347.2	Ðèþ$*Ç¢ : BÄæý$¯èþ ™èþÐèþ$$Ãyæþ$?		మూర్తి: ఆయన తమ్ముడు?
2	377.7	ÆæÿÑ : BÄæý$¯èþ Mæü*yé Ðèþ$…_Ðéyóþ!  BÄæý$¯èþ		రవి: ఆయన కూడా మంచివాడే! ఆయన
2	392.9	í³ËÏË* Ðèþ$…_Ðéâôýå.  Ðéâæýå…§æþÆæÿ*		పిల్లలూ మంచివాళ్ళే. వాళ్ళందరూ.
2	408.1	Ðèþ$…_Ðéâæý$å.		మంచివాళ్ళు.
2	438.6	Ðèþ$*Ç¢ : D E™èþ¢Ææÿ… Ððþ…MæüsôýÔèýÓÆæÿ$ÏMæü$ CÐèþ#Ó.		మూర్తి: ఈ ఉత్తరం వెంకటేశ్వర్లుకు ఇవ్వు.
2	483.8	¯éMæü$ yìþ{X E¯èþ²¨!		నాకు డిగ్రీ ఉన్నది!
2	488.7	¯éMæü$ A…§æþ… E¯èþ²¨!		నాకు అందం ఉన్నది!
3	179.8	Vøí³ : WÈ!  ±Mæü$ ™ðþË$Væü$ÌZ G°²		గోపి 2 గిరీ! నీకు తెలుగులో ఎన్ని
3	195.0	Ðèþ*Ææÿ$PË$?		మార్కులు?
3	210.2	WÇ : ¯éMæü$ ¯èþ*sìýMìü AÆæÿÐðþO¯éË$Væü$.		గిరి. : నాకు నూటికి అరవైనాలుగు.
3	240.7	Vøí³ : çßýÇMìü G°²?  Æ>kMæü$ G°²?		గోపి: హరికి ఎన్ని? రాజుకు ఎన్ని?
3	271.1	WÇ : çßýÇMìü yðþ»ñýOüÂ.  Æ>kMæü$ yðþ»ñýOüÂÆðÿ…yæþ$.		గిరి. : హరికి డెబ్ఫై. రాజుకు డెట్ఫైరెండు.
3	301.5	Vøí³ : çÜ$ÖËMðü°²?  VúÇMðü°²?		గోపి: సుశీలకెన్ని.. గౌరెన్ని?
3	332.0	WÇ : çÜ$ÖËMæü$ G¯èþ¿ñýO.  VúÇMìü G¯èþ¿ñýOJMæüsìý.		గిరి. 2 సుశీలకు ఎనభై. గౌరికి ఎనభైఒకటి.
3	362.4	Vøí³ : HÐèþ$…yîþ ÔèýÆæÿÃV>Ææÿ*!  Ò$Mæü$ ÌñýMæüPËÌZ		గోపి: ఏమండీ శర్మగారూ! మీకు లెక్షలలో
3	377.7	G°² Ðèþ*Ææÿ$PË$?		ఎన్ని మార్కులు?
3	408.1	ÔèýÆæÿÃ : ¯èþ*sìýMìü ¯èþ*Ææÿ$ Ðèþ*Ææÿ$PË$.		శర్మ: నూటికి నూరు మార్కులు.
3	438.6	Vøí³ : òÜO¯èþ$ÞÌZ G°²?		గోపి: సైన్సులో ఎన్ని?
3	469.0	ÔèýÆæÿÃ : ™ö…¿ñýOBÆæÿ$.		శర్మ: తొంభైఆరు.
3	511.6	çÜ$º¾Äæý$Å : HÐèþ$…yîþ! WÇV>Ææÿ*  Ò$Ææÿ$		సుబ్బయ్య: ఏవుండీ! గిరిగారూ . మీరు
3	526.8	G…™èþÐèþ$…¨ A¯èþ²§æþÐèþ$$ÃË$?		ఎంతమంది అన్నదమ్ములు?
3	557.2	WÇ : ¯éMæü$ A¯èþ²§æþÐèþ$$ÃË$ ÌôýÆæÿ…yîþ!  ¯óþ¯èþ$		గిరి. : నాకు అన్నదమ్ములు లేరండీ! నేను
3	572.5	JMæü×ôý~.		ఒకట్ణే.
3	602.9	çÜ$º¾Äæý$Å : çÜÆæÿâæýV>Ææÿ*!  Ò$Ææÿ$ G…™èþÐèþ$…¨		సుబ్బయ్య : సరళగారూ! మీరు ఎంతమంది.
3	618.1	AMæüPgñýÌñýÏâæý$å?		అక్కజెల్లెళ్ళు?
4	179.8	çÜÆæÿâæý : ¯éMæü$ Mæü*yé AMæüPgñýÌñýÏâæý$å ÌôýÆæÿ…yîþ.		సరళ: నాకు కూడా అక్కజెల్లెళ్ళు లేరండీ.
4	195.0	¯óþ¯èþ* JMæü™ðþ¯óþ!		నేనూ ఒకతెనే!
4	225.4	çÜ$º¾Äæý$Å : HÐèþ$…yîþ! Æ>Ðèþ*Æ>Ðèþ#V>Ææÿ*!  Ò$Ææÿ$		సుబ్బయ్య : ఏమండీ! రామారావుగారూ! మీరు.
4	240.7	G…™èþÐèþ$…¨ A¯èþ²§æþÐèþ$$ÃË$?		ఎంతమంది అన్నదమ్ములు?
4	271.1	Æ>Ðèþ*Æ>Ðèþ# :  Ðóþ$… Ðèþ$$Væü$YÆæÿ….  ¯éMæü$ A¯èþ²Ë$		రామారావు : మేం ముగ్గురం. నాకు అన్నలు,
4	286.3	ÌôýÆæÿ$.  C§æþªÆæÿ$ ™èþÐèþ$$Ãâæý$å.		లేరు. ఇద్దరు తమ్ముళ్ళు.
4	316.8	çÜ$º¾Äæý$Å : Ò$Mæü$ AMæüPgñýÌñýÏâæý$å E¯é²Æ>?		సుబ్బయ్య : మీకు అక్కజెల్లెళ్ళు ఉన్నారా?
4	347.2	Æ>Ðèþ*Æ>Ðèþ# : AMæüPË$ ÌôýÆæÿ…yîþ.  C§æþªÆæÿ$ ^ðþÌñýÏâæý$å.		రామారావు : అక్కలు లేరండీ. ఇద్దరు చెల్లెళ్ళు.
4	377.7	çÜ$º¾Äæý$Å : Ò$ ^ðþÌñýÏâæý$å CMæüPyóþ E¯é²Æ>?		సుబ్బయ్య: మీ చెల్లెళ్ళు ఇక్కడే ఉన్నారా?
4	408.1	Æ>Ðèþ*Æ>Ðèþ# : JMæü ^ðþÌñýÏË$ {ç³çÜ$¢™èþ… CMæüPyæþ		రామారావు : ఒక చెల్లెలు ప్రస్తుతం ఇక్కడ
4	423.3	Ìôý§æþ$.  ÑfÄæý$ÐéyæþÌZ Ðèþ* »ê»êÆÿ$$		లేదు. విజయవాడలో మా బాబాయి
4	438.6	V>Ç…sZÏ E…¨.		గారింట్లో ఉంది.
4	469.0	çÜ$º¾Äæý$Å :  Ò$ »ê»êÆÿ$$V>ÇMìü í³ËÏË$ ÌôýÆ>?		సుబ్బయ్య: మీ బాబాయిగారికి పిల్లలు లేరా?
4	499.5	Æ>Ðèþ*Æ>Ðèþ# : Ðèþ$Væüí³ËÏË$¯é²Ææÿ…yîþ; Byæþí³ËÏË$		రామారావు : మగపిల్లలున్నారండీ; ఆడపిల్లలు,
4	514.7	ÌôýÆæÿ$.		లేరు.
4	545.1	çÜ$º¾Äæý$Å : AÆÿ$$™óþ Ò$ »ê»êÆÿ$$V>ÇMìü		సుబ్బయ్య: అయితే. మీ బాబాయిగారికి
4	560.3	Möyæþ$Mæü$Ë$ E¯é²Ææÿ$ M>° Mæü*™èþ$âæý$å		కొడుకులు ఉన్నారు కాని కూతుళ్ళు
4	575.6	ÌôýÆæÿ¯èþ²Ðèþ*r!		'లేరన్నమాట!
4	606.0	Æ>Ðèþ*Æ>Ðèþ# : AÐèþ#¯èþ…yîþ BÄæý$¯èþMæü$ C§æþªÆæÿ$		రామారావు : అవునండీ ఆయనకు ఇద్దరు
4	621.2	Möyæþ$Mæü$Ë$.		కొడుకులు.
5	234.4	A™èþ°Mìü ^èþ§æþ$Ðèþ# E…¨; M>° E§øÅVæü… Ìôý§æþ$. BÐðþ$Mæü$ G°² Câæý$å E¯é²Æÿ$$?		అతనికి చదువు ఉంది; కాని ఉద్యోగం లేదు. ఆమెకు ఎన్ని ఇళ్ళు ఉన్నాయి?
5	249.6	çßýÇMìü Möyæþ$Mæü$Ë$¯é²Ææÿ$; M>° Mæü*™èþ$âæý$å ÌôýÆæÿ$. BÐðþ$Mæü$ ¯èþË$Væü$Ææÿ$ í³ËÏË$.		హరికి కొడుకులున్నారు; కాని కూతుళ్ళు లేరు. ఆమెకు నలుగురు పిల్లలు.
5	264.8	™ðþË$Væü$ÌZ Ðèþ$…_ Ææÿ^èþÆÿ$${™èþ$ËÌZ BÐðþ$ JMæü™ðþ. Ò$Ææÿ$ G…™èþÐèþ$…¨ AMæüPgñýÌñýåâæý$å?		తెలుగులో మంచి రచయిత్రులలో ఆమె ఒకతె. మీరు ఎంతమంది అక్కజెల్భెళ్ళు?
5	280.0	™ðþË$Væü$ÌZ ò³§æþª Ææÿ^èþÆÿ$$™èþËÌZ BÄæý$¯èþ JMæüÆæÿ$. ¯éMæü$ AMæüPgñýÌñýÏâæý$å ÌôýÆæÿ$; ¯óþ¯èþ$ JMæü™ðþ¯óþ!		తెలుగులో పెద్ద రచయితలలో ఆయన ఒకరు. నాకు అక్కజెల్లెళ్ళు లేరు; నేను ఒకతెనే!
5	295.2	A™èþ°Mìü G…™èþÐèþ$…¨ í³ËÏË$?		'మీరు ఎంతమంది అన్నదమ్ములు?
5	295.2	Ò$Ææÿ$ G…™èþÐèþ$…¨ A¯èþ²§æþÐèþ$$ÃË$?		'మీరు ఎంతమంది అన్నదమ్ములు?
5	310.5	Æ>kMæü$ G°² yìþ{XË$ E¯é²Æÿ$$?		నాకు అన్నదమ్ములు లేరు; నేను ఒకణ్ణే!
5	310.5	¯éMæü$ A¯èþ²§æþÐèþ$$ÃË$ ÌôýÆæÿ$; ¯óþ¯èþ$ JMæü×ôý~!		నాకు అన్నదమ్ములు లేరు; నేను ఒకణ్ణే!
5	365.9	±Mæü$ ™ðþË$Væü$ÌZ G°² Ðèþ*Ææÿ$PË$?		ఆమెకు ఎన్నేళ్ళు?
5	365.9	BÐðþ$Mæü$ G¯óþ²âæý$å?		ఆమెకు ఎన్నేళ్ళు?
5	381.1	ÆæÿÑ		ఆయన
5	381.1	BÄæý$¯èþ		ఆయన
5	396.3	ÆæÿÑMìü ™ðþË$Væü$ÌZ G°² Ðèþ*Ææÿ$PË$?		ఆయనకు ఎన్నేళ్ళు?
5	396.3	BÄæý$¯èþMæü$ G¯óþ²âæý$å?		ఆయనకు ఎన్నేళ్ళు?
5	411.5	Ðèþ$¯èþ…		వాడు
5	411.5	Ðéyæþ$		వాడు
5	426.8	Ðóþ$…		అతను,
5	426.8	A™èþ¯èþ$		అతను,
5	442.0	Ò$Ææÿ$		నేను
5	442.0	¯óþ¯èþ$		నేను
5	457.2	Ðéâæý$å		గౌరి
5	457.2	VúÇ		గౌరి
5	472.4	çßýÇ		రాజు
5	472.4	Æ>k		రాజు
5	487.6	A™èþ¯èþ$		మీరు
5	487.6	Ò$Ææÿ$		మీరు
5	502.9	¯óþ¯èþ$		నువ్వు
5	502.9	¯èþ$Ðèþ#Ó		నువ్వు
5	538.2	G°² ç³#çÜ¢M>Ë$?		గదిలో ఏం ఉంది?
5	538.2	Væü¨ÌZ H… E…¨?		గదిలో ఏం ఉంది?
5	553.4	CË$Ï		ఇల్లు
5	553.4	CË$Ïþ		ఇల్లు
5	568.6	G°² Câæý$å?		ఇంట్లో ఏం ఉంది?
5	568.6	C…sZÏ H… E…¨?		ఇంట్లో ఏం ఉంది?
5	583.8	FÆæÿ$		ఊరు
5	583.8	FÆæÿ$		ఊరు
5	599.1	çÜ…Ðèþ™èþÞÆæÿ…		ఊళ్ళు
5	599.1	Fâæý$å		ఊళ్ళు
5	614.3	Hyæþ$		ఇళ్ళు
5	614.3	Câæý$å		ఇళ్ళు
6	195.0	Vø´ëÌŒýMæü$ ¯èþË¿ñýOÐèþ$*yæþ$ Ðèþ*Ææÿ$PË$.		ఆమెకు ఏడో సంవత్సరం.
6	195.0	BÐðþ$Mæü$ Hyø çÜ…Ðèþ™èþÞÆæÿ….		ఆమెకు ఏడో సంవత్సరం.
6	210.2	AÆæÿÐðþO		'ఇరవైఆరు.
6	210.2	CÆæÿÐðþOBÆæÿ$		'ఇరవైఆరు.
6	225.4	Vø´ëÌŒýMæü$ AÆæÿÐðþOÐèþ$*yæþ$ Ðèþ*Ææÿ$PË$.		ఆమెకు ఇరవైఆరో సంవత్సరం.
6	225.4	BÐðþ$Mæü$ CÆæÿÐðþOBÆø çÜ…Ðèþ™èþÞÆæÿ….		ఆమెకు ఇరవైఆరో సంవత్సరం.
6	240.7	™ö…¿ñýO		ఇరవైరెండు
6	240.7	CÆæÿÐðþOÆðÿ…yæþ$		ఇరవైరెండు
6	255.9	yðþ»ñýOüÂ		నలభైఆరు.
6	255.9	¯èþË¿ñýOBÆæÿ$		నలభైఆరు.
6	271.1	G¯èþ¿ñýO		యాభైతొమ్మిది
6	271.1	Äæý*¿ñýO™öÑ$Ã¨		యాభైతొమ్మిది
6	286.3	Äæý*¿ñýO		ముప్పైమూడు
6	286.3	Ðèþ$$ò³O¹Ðèþ$*yæþ$		ముప్పైమూడు
6	321.6	A™èþ¯èþ$ Ðèþ$…_Ðéyæþ$. (BÐðþ$)		అతను మంచివాడు. (వాళ్ళు)
6	321.6	A™èþ¯èþ$ Ðèþ$…_Ðéyæþ$. (Ðéâæý$å)		అతను మంచివాడు. (వాళ్ళు)
6	336.8	BÐðþ$ Ðèþ$…_¨.		వాళ్ళు మంచివాళ్ళు.
6	336.8	Ðéâæý$å Ðèþ$…_Ðéâæý$å.		వాళ్ళు మంచివాళ్ళు.
6	352.1	1. A™èþ¯èþ$ ò³§æþªÐéyæþ$. (DÐðþ$)		1. ఆయన పెద్దవాడు. (వాళ్ళు)
6	352.1	1. BÄæý$¯èþ ò³§æþªÐéyæþ$.  (Ðéâæý$å)		1. ఆయన పెద్దవాడు. (వాళ్ళు)
6	367.3	2. C™èþ¯èþ$ _¯èþ²Ðéyæþ$. (BÐðþ$)		2. ఇతను చిన్నవాడు. (వీళ్ళు)
6	367.3	2. C™èþ¯èþ$ _¯èþ²Ðéyæþ$. (Òâæý$å)		2. ఇతను చిన్నవాడు. (వీళ్ళు)
6	382.5	3. »êº$ Mö™èþ¢Ðéyæþ$. (´ëç³)		3. విద్యార్థి కొత్తవాడు. (విద్యార్థులు)
6	382.5	3. Ñ§éÅÇ¦ Mö™èþ¢Ðéyæþ$. (Ñ§éÅÆæÿ$¦Ë$)		3. విద్యార్థి కొత్తవాడు. (విద్యార్థులు)
6	417.8	BÐðþ$ _¯èþ²¨. (Ðéâæý$å)		గోపాల్‌కు ఎంతమంది పిల్లలు?
6	417.8	Vø´ëÌŒýMæü$ G…™èþÐèþ$…¨ í³ËÏË$?		గోపాల్‌కు ఎంతమంది పిల్లలు?
6	433.0	Ðéâæý$å _¯èþ²Ðéâæý$å.		గౌరి
6	433.0	VúÇ		గౌరి
6	448.3	1. DÐðþ$ Mö™èþ¢¨. (Òâæý$å)		గౌరికి ఎంతమంది పిల్లలు.
6	448.3	VúÇMìü G…™èþÐèþ$…¨ í³ËÏË$.		గౌరికి ఎంతమంది పిల్లలు.
6	463.5	2. ´ëç³ _¯èþ²¨. (´ëç³Ë$)		సుగుణ
6	463.5	çÜ$Væü$×ý		సుగుణ
6	478.7	3. B Ñ§éÅÇ¦° ò³§æþª¨. (B Ñ§éÅÇ¦¯èþ$Ë$) çßýÇ		3. ఆ విద్యార్థిని పెద్దది. (ఆ విద్యార్థినులు) హరి
6	493.9	4. ´ëç³ Ðèþ$…_¨. (í³ËÏË$)		మోహన్‌
6	493.9	Ððþ*çßý¯Œþ		మోహన్‌
6	529.2	çÜÆæÿâæýMæü$ ¯èþË¿ñýOBÆæÿ$ Ðèþ*Ææÿ$PË$.		సరళకు నలభైఆరు మార్కులు.
6	544.5	yðþ»ñýOüÂG°Ñ$¨		డెబ్లైఎనిమిది.
6	559.7	çÜÆæÿâæýMæü$ yðþ»ñýOüÂG°Ñ$¨ Ðèþ*Ææÿ$PË$.		సరళకు డెట్సైఎనిమిది మార్కులు.
6	574.9	™ö…¿ñýO™öÑ$Ã¨		తొంభైతొమ్మిది
6	590.1	AÆæÿÐðþOÐèþ$*yæþ$		'అరవైమూడు.
6	605.3	G¯èþ¿ñýOI§æþ$		'ఎనభైఐదు
7	214.7	ÆæÿÑMìü JMæü ç³#çÜ¢Mæü… CÐèþÓ…yìþ.		అతను ౨ లు
7	214.7	A™èþ¯èþ$ ...... .......... ..........		అతను ౨ లు
7	229.7	¯óþ¯èþ$		ము అం పువ్వు
7	229.7	....... ...... ç³#Ðèþ#Ó ...........		ము అం పువ్వు
7	244.7	¯éMæü$ JMæü ç³#çÜ¢Mæü… CÐèþÓ…yìþ.		గిరిజ లు
7	244.7	WÇf ....... ........... ...........		గిరిజ లు
7	259.7	E™èþ¢Ææÿ…		లు అం రూపాయి
7	259.7	....... ....... Ææÿ*´ëÆÿ$$ ........		లు అం రూపాయి
7	274.8	¯éMæü$ JMæü E™èþ¢Ææÿ… CÐèþÓ…yìþ.		మేం లు ల
7	274.8	Ðóþ$… ...... ............ ........		మేం లు ల
7	289.8	Æðÿ…yæþ$		లలి మూడు ఎల
7	289.8	....... Ðèþ$*yæþ$ ........ ........		లలి మూడు ఎల
7	305.0	¯éMæü$ Æðÿ…yæþ$ E™èþ¢Æ>Ë$ CÐèþÓ…yìþ.		ము అలాకలం..
7	305.0	....... ....... MæüË… ........		ము అలాకలం..
7	339.9	A™èþ°Mìü ^èþ§æþ$Ðèþ# E…¨.		ఆమె మంచిది.
7	339.9	BÐðþ$ Ðèþ$…_¨.		ఆమె మంచిది.
7	354.9	Ìôý§æþ$		ఆయన
7	354.9	BÄæý$¯èþ		ఆయన
7	369.9	A™èþ°Mìü ^èþ§æþ$Ðèþ# Ìôý§æþ$.		ఆయన మంచివారు.
7	369.9	BÄæý$¯èþ Ðèþ$…_ÐéÆæÿ$.		ఆయన మంచివారు.
7	384.9	yìþ{X		వాళ్ళు
7	384.9	Ðéâæý$å		వాళ్ళు
7	400.2	A™èþ°Mìü yìþ{X Ìôý§æþ$.		వాళ్ళు మంచివాళ్ళు.
7	400.2	Ðéâæý$å Ðèþ$…_Ðéâæý$å.		వాళ్ళు మంచివాళ్ళు.
7	415.2	Æ>k		పెద్ద
7	415.2	ò³§æþª		పెద్ద
7	430.2	Æ>kMæü$ yìþ{X Ìôý§æþ$.		వాళ్ళు పెద్దవాళ్ళు.
7	430.2	Ðéâæý$å ò³§æþªÐéâæý$å.		వాళ్ళు పెద్దవాళ్ళు.
7	445.2	A¯èþ²Ë$		చిన్న
7	445.2	_¯èþ²		చిన్న
7	460.3	Æ>kMæü$ A¯èþ²Ë$ ÌôýÆæÿ$.		వాళ్ళు చిన్నవాళ్ళు.
7	460.3	Ðéâæý$å _¯èþ²Ðéâæý$å.		వాళ్ళు చిన్నవాళ్ళు.
7	475.3	........... í³ËÏË$ ......		వాడు
7	475.3	Ðéyæþ$ ................		వాడు
7	490.5	çßýÇ ......................		ల కొత్త
7	490.5	....... Mö™èþ¢ .......		ల కొత్త
7	505.5	....... E§øÅVæü… .....		అది.
7	505.5	A¨ ..................		అది.
7	520.6	........................ E…¨.		పాత...
7	520.6	....... ´ë™èþ .......		పాత...
7	535.6	.......... CË$Ï .............		హరి
7	535.6	çßýÇ .....................		హరి
7	590.3	Ò$§óþ FÆæÿ$? (MæüÈÐŒþ$¯èþVæüÆŠÿ)		2. మాదే ఊరు? (ఏలూరు)
7	590.3	2. Ðèþ*§óþ FÆæÿ$? (HË*Ææÿ$)		2. మాదే ఊరు? (ఏలూరు)
7	605.5	Ðèþ*¨ MæüÈÐŒþ$¯èþVæüÆŠÿ.		3. సుబ్బారావుగారిదే ఊరు? (తిరుపతి)
7	605.5	3. çÜ$»ê¾Æ>Ðèþ#V>Ç§óþ FÆæÿ$? (†Ææÿ$ç³†)		3. సుబ్బారావుగారిదే ఊరు? (తిరుపతి)
7	620.6	1. Ðéâæýå§óþ FÆæÿ$? (Væü$…r*Ææÿ$)		4 వనజదే ఊరు? (మైసూరు)
7	620.6	4. Ðèþ¯èþf§óþ FÆæÿ$? (Ððþ$OçÜ*Ææÿ$)		4 వనజదే ఊరు? (మైసూరు)
8	195.8	HÐèþ$…yîþ! Ò$Mðü¯óþ²âæý$å? (64)		2. మీ నాన్నగాలెన్నేళ్ళు? (56)
8	195.8	2. Ò$ ¯é¯èþ²V>ÇMðü¯óþ²âæý$å? (56)		2. మీ నాన్నగాలెన్నేళ్ళు? (56)
8	211.4	¯éMæü$ AÆæÿÐðþO¯éË$Vóüâæý$å.		3. మీ అమ్మాయికెన్నేళ్ళు? (28)
8	211.4	3. Ò$ AÐèþ*ÃÆÿ$$Mðü¯óþ²âæý$å? (28)		3. మీ అమ్మాయికెన్నేళ్ళు? (28)
8	227.0	1. BÐðþ$Mðü¯óþ²âæý$å?  (34)		4. అతనికెన్నేళ్ళు? (43).
8	227.0	4. A™èþ°Mðü¯óþ²âæý$å? (43)		4. అతనికెన్నేళ్ళు? (43).
8	247.5	Æ>Ðèþ*Æ>Ðèþ#Mðü…™èþÐèþ$…¨ í³ËÏË$? (2 Byæþ; 1 Ðèþ$Væü)		'రామారావుకెంతమంది పిల్లలు? (2 ఆడ; 1 మగ)
8	263.2	(A) Æ>Ðèþ*Æ>Ðèþ#Mæü$ C§æþªÆæÿ$ Byæþí³ËÏË*, JMæü Ðèþ$Væüí³ËÏÐéyæþ*.		(అ) రామారావుకు ఇద్దరు ఆడపిల్లలూ, ఒక మగపిల్లవాడూ.
8	278.8	(B) Æ>Ðèþ*Æ>Ðèþ#Mæü$ C§æþªÆæÿ»ê¾Æÿ$$Ë* JMæü AÐèþ*ÃÆÿ$*.		(ఆ) రామారావుకు ఇద్దరబ్బాయిలూ ఒక అమ్మాయీ.
8	294.4	1. A™èþ°Mìü G…™èþÐèþ$…¨ í³ËÏË$? (2 Byæþ; 2 Ðèþ$Væü)		1... అతనికి ఎంతమంది పిల్లలు? (2 ఆడ; 2 మగ)
8	310.0	2. ÝëÑ{†Mìü G…™èþÐèþ$…¨ í³ËÏË$? (1 Ðèþ$Væü)		2... సావిత్రికి ఎంతమంది పిల్లలు? (1 మగ)
8	325.7	3. BÄæý$¯èþMæü$ G…™èþÐèþ$…¨ í³ËÏË$? (1 Byæþ; 1 Ðèþ$Væü)		3... ఆయనకు ఎంతమంది పిల్లలు? (1 ఆడ; 1 మగ)
8	346.2	çÜ$Væü$×ê!  ±Mæü$ ™ðþË$Væü$ÌZ G°² Ðèþ*Ææÿ$PË$? (66)		సుగుణా! నీకు తెలుగులో ఎన్ని మార్కులు? (66)
