page	y	legacy	rom	te
3	237.7	M>Ðèþ*a™éP ©Óç³MæüËµ…ÌZ A¯óþMæü AW² ç³ÆæÿÓ™éË$ JMóü ÝëÇ ç³#sêtÆÿ$$.  D ÝëÇ ÑÔóýçÙ…		కామ్బాత్సా ద్వీపకల్పంలో అనేక అగ్ని పర్వతాలు ఒకే సారి పుట్టాయి. ఈ సారి విశేషం
3	254.3	HÐèþ$…sôý ÔéçÜˆÐóþ™èþ¢Ë$ AÑ GMæüPyæþ Gç³šyæþ$ ç³#yé¢Äñý* Æðÿ…yæþ$ ÐéÆ>Ë$ Ðèþ$$…§æþ$V>		ఏమంటే శాస్త్రవేత్తలు అవి ఎక్కడ ఎప్పుడు పుడ్తాయో రెండు వారాలు ముందుగా
3	270.8	™ðþË$çÜ$Mæü$°, Ðésìý ç³#r$tMæü VæüÐèþ$°…^èþsê°Mìü MðüÐóþ$Æ>Ë™ø çÜà íÜ§æþ®…V> E¯é²Ææÿ$.		తెలుసుకుని, వాటి పుట్టుక గమనించటానికి కెమేరాలతో సహా సిద్ధంగా ఉన్నారు.
3	299.3	^èþ…§æþÐèþ*Ðèþ$ H{í³ÌŒý, 1976.		బందా ఏప్రిల్‌ 1976.
4	220.7	°Ææÿ$yæþ$		దారి
4	220.7	Ðèþ$$…§æþ$		దారి
4	220.7	Ar$Ðèþ…sìý		దారి
4	220.7	§éÇ		దారి
4	237.2	^éÌê		అన్నదమ్ములు _ మొదటి
4	237.2	A¯èþ²§æþÐèþ$$ÃË$ Ððþ$$§æþsìý		అన్నదమ్ములు _ మొదటి
4	320.1	c.  Rewrite the following sentences using &™ø çÜà.		అ. ఇల (16 1010108 3001900603 09108 -తో సహా.
4	342.0	1. Ñ§éÅÆæÿ$¦Ë$ ™èþÐèþ$ ç³#çÜ¢M>Ë$ ¡çÜ$Mæü$Ðèþ^éaÆæÿ$.		1. విద్యార్థులు తమ పుస్తకాలు తీసుకువచ్చారు.
4	358.5	2. BÄæý$¯èþ ¿êÆ>Å í³ËÏË¯èþ$ ¡çÜ$Mæü$° D FÇ °…_ Ððþãå´ùÄæý*yæþ$.		2. ఆయన భార్యా పిల్లలను తీసుకుని ఈ ఊరి నించి వెళ్ళిపోయాడు.
4	375.1	3. ÔèýÆæÿÃ Ððþãå´ùÄæý*yæþ$; A…§æþÆæÿ* Ððþãå´ùÄæý*Ææÿ$.		3. శర్మ వెళ్ళిపోయాడు; అందరూ వెళ్ళిపోయారు.
4	408.3	d.  Rewrite the following sentences using AÆæÿ$§æþ$. or ™èþÆæÿ$^èþ$ whichever is		ఢి. కెలా ఓం 1010౪108 50010065 08198 అరుదు. ౦౯ తరుచు ౪11009౪6 1
4	446.7	1. ÔéÆæÿ§æþ ^éÌê ™èþMæü$PÐèþV> sîý ™éVæü$™èþ$…¨.		1. శారద చాలా తక్కువగా టీ తాగుతుంది.
4	463.3	2. Ðèþ* FâZÏ §ö…Væü™èþ¯éË$ fÆæÿVæür… ^éÌê ™èþMæü$PÐèþ.		2. మా ఊళ్లో దొంగతనాలు జరగటం చాలా తక్కువ.
4	479.9	3. ¯óþ¯èþ$ çÜ…™èþÞÆæÿ…ÌZ ^éÌê ÝëÆæÿ$Ï »ñý…Væü$âæý*Ææÿ$ Ððþâæý*¢ E…sê¯èþ$.		3. నేను సంత్సరంలో చాలా సార్లు బెంగుళూరు వెళ్తూ ఉంటాను.
4	496.4	4. Vø´ëËÆ>Ðèþ# ´÷§æþ$ª¯èþ ç³Nr GMæü$PÐèþV> CyîþÏ †…r* E…sêyæþ$.		4 గోపాలరావు పొద్దున పూట ఎక్కువగా ఇడ్లీ తింటూ ఉంటాడు.
4	529.6	e.  Answer the following questions using &¯èþ, the locative case suffix.		అ. మం90౭ 16 10180908 36560103 08108 -న, 16 1002006 0256 9400
4	551.4	1. ÑÔéQç³r²… GMæüPyæþ$¯èþ²¨? (çÜÐèþ$${§æþ¡Ææÿ…)		1. విశాఖపట్నం ఎక్కడున్నది? (సముద్రతీరం)
4	568.0	2. ¯é ç³#çÜ¢Mæü… GMæüPyæþ$¯èþ²¨? (ò³sñýt&ç³MæüP)		2. నా పుస్తకం ఎక్కడున్నది? (పెట్టె-పక్క,
4	584.6	3. ÔèýÆæÿP GMæüPyæþ Mæü*Ææÿ$a¯é²yæþ$? (Ðèþ$¯èþ C§æþªÇ Ðèþ$«§æþÅ)		3. శర్మ ఎక్కడ కూర్చున్నాడు? (మన ఇద్దరి మధ్య)
4	601.2	4. B Mö…yæþ §æþVæüYÇMìü ÐðþâêåË…sôý Gr$ ÐðþOç³# ÐðþâêåÍ? (D Ðèþ*ÆæÿY…)		4 ఆ కొండ దగ్గరికి వెళ్ళాలంటే ఎటు వైపు వెళ్ళాలి? (ఈ మార్గం)
4	617.7	5. Gr$ ÐðþOç³# Ððþâôý¢ Ò$ CË$Ï §æþVæüYÆæÿ AÐèþ#™èþ$…¨? (B §øÐèþ)		5. ఎటు వైపు వెళ్తే మీ ఇల్లు దగ్గర అవుతుంది? (ఆ దోవ)
4	634.3	6. Ðèþ$$âæý$å GMæüPyæþ GMæü$PÐèþV> E¯é²Æÿ$$? (B §éÇ)		6. ముళ్ళు ఎక్కడ ఎక్కువగా ఉన్నాయి? (ఆ దారి)
5	182.4	"1. ""Hyæþ$ ´÷Æÿ$$ÅË$' A° §óþ°Mìü AÆæÿ¦…?"		"1. “ఏడు పొయ్యిలు"" అని దేనికి అర్ధం?"
5	199.0	"2. ""Hyæþ$ ´÷Æÿ$$ÅË$' E¯èþ² {´ë…™é°Mìü Ðèþ^óþaÐéâæý$å GsêÏ ÐèþÝë¢Ææÿ$?"		2. “ఏడు పాయ్యిలు ఉన్న ప్రాంతానికి వచ్చేవాళ్ళు ఎట్లా వస్తారు?
5	215.6	3. ÆðÿOsŒý Ýù§æþÆæÿ$Ë$ Ððþ$$rtÐðþ$$§æþr ÑÐèþ*¯èþ…ÌZ GWÇ G…™èþ M>ËÐðþ$O…¨?		3. రైట్‌ సోదరులు మొట్టమొదట విమానంలో ఎగిరి ఎంత కాలమైంది?
5	232.2	4. AW² ç³ÆæÿÓ™éË¯èþ$ Væü$Ç…_ AÆæÿ$§ðþO¯èþ ÑçÙÄæý$… HÑ$sìý?		4 అగ్ని పర్వతాలను గురించి అరుదైన విషయం ఏమిటి?
5	248.7	5. ÔéçÜˆÐóþ™èþ¢Ë$ MðüÐóþ$Æ>Ë™ø íÜ§æþ®…V> E¯èþ²¨ G…§æþ$Mæü$?		'5. శాస్త్రవేత్తలు కెమేరాలతో సిద్ధంగా ఉన్నది ఎందుకు?
5	300.9	{ç³ç³…^èþ…		ప్రపంచం
5	301.3	ÑÐèþ*¯èþ…		విమానం
5	317.0	´÷Æÿ$$Å		పాయ్యి
5	317.4	GVæü$Ææÿ$		ఎగురు
5	333.1	çÜÐèþ$${§æþ¡Ææÿ… sea-shore		సముద్రతీరం 362-910.
5	333.6	VúÆæÿÐéÆæÿ¦…		గౌరవార్థం
5	349.3	{Ôóý×ìý		శ్రేణి
5	349.7	ÕËµ…		శిల్పం
5	365.2	çÜÐèþ$${§æþ…		సముద్రం
5	381.3	™öË$^Œþ		తొలుచ్‌
5	382.0	çÜÇMö™èþ¢		సరికొత్త
5	397.4	Væü$çßý		గుహ
5	398.1	AW²ç³ÆæÿÓ™èþ… a volcano		అగ్నిపర్వతం 2౪010220
5	413.6	´ùr$		పోటు
5	414.0	G§æþr		ఎదట
5	429.7	ç³yæþÐèþ		పడవ
5	430.1	ç³#r$t		పుట్టు
5	445.8	Äæý*{†Mæü$yæþ$ tourist		యాత్రికుడు 10065
5	462.0	çÜçßýf		సహజ
5	462.4	AÆæÿ$§æþ$		అరుదు
5	478.1	çÜÃ-–†_çßý²…		సృృతిచిహ్నం
5	478.5	Ôèý™éºª…		శతాబ్దం
5	494.2	çßZ§é		హోదా
5	510.3	Ðèþ*ÆæÿY…		మార్గం
5	510.8	©Óç³MæüËµ…		ద్వీపకల్పం
5	526.5	Ðóþ$		మే
5	526.9	A¯óþMæü		అనేక
5	542.4	™öÍ		తొలి
5	543.0	ÔéçÜˆÐóþ™èþ¢		శాస్త్రవేత్త
5	558.5	ÐðþOÐèþ*°Mæü$yæþ$ pilot of an aeroplane		వైమానికుడు [॥0[01 22 260001206
5	559.2	ç³#r$tMæü		పుట్టుక
5	574.6	VúÆæÿÐèþ_çßý²… symbol of honour		'గౌరవచిహ్నం 9001081000
5	575.3	VæüÐèþ$°…^èþ$		గమనించు
5	590.8	E™èþ¢Ææÿ		ఉత్తర
5	591.4	MðüÐóþ$Æ>		కెమేరా
5	606.9	{´ë…™èþ…		ప్రాంతం
5	607.4	&™øçÜà		-తోసహా
5	623.0	Ýù§æþÆæÿ$yæþ$		సోదరుడు
5	623.5	íÜ§æþ®…V>		సిద్ధంగా
5	639.2	Ððþ$$rtÐðþ$$§æþr at first		మొట్టమొదట 1 [54
5	639.6	H{í³ÌŒý		ఏప్రిల్‌
