page	y	legacy	rom	te
1	362.4	çÜÆæÿâæý : B Vøyæþ VæüyìþÄæý*Ææÿ…ÌZ Æðÿ…yæþ$ Væü…rË$.		సరళ : ఆ గోడ గడియారంలో రెండు గంటలు.
1	377.7	A¨ JMæü Væü…r ¸ëçÜ$t.		అది ఒక గంట ఫాస్టు.
1	408.1	MæüÐèþ$Ë : M>§æþ$. A¨ AÆæÿVæü…r ¸ëçÜ$t. Cç³šyæþ$		కమల : కాదు. అది అరగంట ఫాస్టు. ఇప్పుడు
1	423.3	MæüÆðÿMæü$t sñýOÐèþ$$ JMæüsìý¯èþ²Ææÿ Mæü§é!		కరెక్టు టైము ఒకటిన్నర కదా!
1	453.8	çÜÆæÿâæý : Ò$Ææÿ$ A…§æþÆæÿ* ¼.Äôý$¯é?		సరళ : మీరు అందరూ బి.యేనా?
1	484.2	MæüÐèþ$Ë : M>§æþ$. JMæüÆæÿ$ ¼.G., JMæüÆæÿ$ ¼.G‹Ü.		కమల : కాదు. ఒకరు బి.ఎ., ఒకరు బి.ఎస్‌.
1	499.5	íÜ., JMæüÆæÿ$ ¼.M>ÐŒþ$. C§æþªÆæÿ$		సి, ఒకరు బి.కావ్‌. ఇద్దరు
1	514.7	yìþ´÷ÏÐèþ*.		డిప్లొమా.
1	572.5	Væü$Ææÿ$¯é£æþ… : HÐèþ$…yîþ! C¨ Væü$…r*Ææÿ$ ºõÜÞ¯é?		గురునాధం : ఏమండీ! ఇది గుంటూరు బస్సేనా?
1	602.9	Æ>Ðèþ$Äæý$Å : M>§æþ$.		రామయ్య : కాదు.
2	179.8	Væü$Ææÿ$ : C¨ ç³¨…»êÐèþ# ºçÜ$Þ M>§é?		గురు : ఇది పదింబావు బస్సు కాదా?
2	209.4	Æ>Ðèþ$ : M>§æþ$.		రామ : కాదు.
2	239.0	Væü$Ææÿ$ :  Cç³šyæþ$ sñýOÐèþ$$ G…™èþ?		గురు : ఇప్పుడు టైము ఎంత?
2	268.6	Æ>Ðèþ$ : ç³¨¯èþ²Ææÿ.		రామ : పదిన్నర.
2	298.3	Væü$Ææÿ$ : ¯ésñýO… ™öÑ$Ã¨ Ðèþ$$Ã´ëµÐèþ#.		గురు : నాటైం తొమ్మిది మ్యుష్పావు.
2	327.9	Æ>Ðèþ$ : Ò$ sñýO… ™èþç³š. Ðèþ$$´ëµÐèþ# Væü…r ÝùÏ.		రామ : మీ టైం తప్పు. ముప్పావు గంట స్లో.
2	357.5	Væü$Ææÿ$ : Ðèþ$äÏ Væü$…r*Ææÿ$ ºçÜ$Þ Gç³šyæþ$?		గురు : మళ్లీ గుంటూరు బస్సు ఎప్పుడు?
2	387.0	Æ>Ðèþ$ : ´ëÐèþ# Væü…r ™èþÆ>Ó™èþ ´ëíÜ…fÆæÿ$ ºçÜ$Þ.		రామ : పావు గంట తర్వాత పాసింజరు బస్సు.
2	401.8	¯èþË¿ñýO °Ñ$ÚëË ™èþÆ>Ó™èþ GMŠüÞ{ò³‹Ü		నలభై నిమిషాల తర్వాత ఎక్స్‌ప్రెస్‌
2	416.6	ºçÜ$Þ.		బస్సు.
2	458.4	´ëç³ : HÐèþ$…yîþ Cç³šyæþ$ sñýOÐèþ$$ G…™èþ?		పాప : ఏమండీ ఇప్పుడు టైము ఎంత?
2	488.0	Ðóþ$yæþ… : Cç³šyæþ$ sñýOÐèþ$$ Ðèþ$*yæþ* ¯èþË¿ñýO.		మేడం : ఇప్పుడు టైము మూడూ నలభై.
2	517.7	X™èþ : ´ë´ë! CÑ ± Mö™èþ¢ ºrtÌê?		గీత : పాపా! ఇవి నీ కొత్త బట్టలా?
2	547.3	´ëç³ : AÐèþ#¯èþ…yîþ! CÑ ¯é ç³#sìýt¯èþÆøk ºrtË$.		పాప : అవునండీ! ఇవి నా పుట్టినరోజు బట్టలు.
2	576.7	X™èþ : AÌêV>! ± ç³#sìýt¯èþÆøk Gç³šyæþ$.		గీత : అలాగా! నీ పుట్టినరోజు ఎప్పుడు.
2	606.3	´ëç³ : Ððþ$$¯èþ²		పాప : మొన్న
3	179.6	X™èþ : B Æøk H… ÐéÆæÿ…?		గీత : ఆ రోజు ఏం వారం?
3	209.0	´ëç³ : Ôèý${MæüÐéÆæÿ…. ç³…«§öÑ$Ã§ø ™éÈMæü$.		పాప : శుక్రవారం. పంధొమ్మిదో తారీకు.
3	238.6	ÆæÿÑ : ™èþç³š. Ððþ$$¯èþ² Ôèý${MæüÐéÆæÿ… M>§æþ$. CÐóþÓâæý		రవి : తప్పు. మొన్న శుక్రవారం కాదు. ఇవ్వేళ
3	253.4	ÝùÐèþ$ÐéÆæÿ…. °¯èþ² B¨ÐéÆæÿ…. Ððþ$$¯èþ²		సోమవారం. నిన్న ఆదివారం. మొన్న
3	268.3	Ôèý°ÐéÆæÿ….		శనివారం.
3	297.9	´ëç³ : AÐèþ#¯èþ$. BÆøk Ôèý°ÐéÆæÿ….		పాప : అవును. ఆరోజు శనివారం.
3	327.5	X™èþ : ÆæÿÒ! ± ç³#sìýt¯èþÆøk Gç³šyæþ$?		గీత : రవీ! నీ పుట్టినరోజు ఎప్పుడు?
3	357.1	ÆæÿÑ : D ¯ðþËÌZ¯óþ.		రవి : ఈ నెలలోనీ.
3	386.6	X™èþ : D ¯ðþËÌZ G¯ø² ™éÈMæü$?		గీత : ఈ నెలలో ఎన్నో తారీకు?
3	416.2	ÆæÿÑ : CÆæÿÐðþOÐèþ$*yø ™éÈMæü$.		రవి : ఇరవైమూడో తారీకు.
3	445.8	X™èþ : AÆÿ$$™óþ ± ç³#sìýt¯èþÆøk GË$Ï…yìþ		గీత : అయితే నీ పుట్టినరోజు ఎల్లుండి
3	460.6	º$«§æþÐéÆæÿÐèþ$¯èþ² Ðèþ*r!		'బుధవారమన్న మాట!
3	490.3	ÆæÿÑ : AÐèþ#¯èþ$. CÐóþÓâæý ÝùÐèþ$ÐéÆæÿ…. Æóÿç³#		రవి : అవును. ఇవ్వేళ సోమవారం. రేపు
3	505.1	Ðèþ$…VæüâæýÐéÆæÿ…. GË$Ï…yìþ º$«§æþÐéÆæÿ….		మంగళవారం. ఎల్లుండి బుధవారం.
3	534.5	´ëç³ : Ò$ ç³#sìýt¯èþÆøk Gç³šyæþ…yîþ?		పాప : మీ పుట్టినరోజు ఎప్పుడండీ?
3	564.1	X™èþ : ¯é ç³#sìýt¯èþÆøk Çç³¼ÏMŠü yóþ Ðèþ$Æ>²yæþ$.		గీత : నా పుట్టినరోజు రిపబ్లిక్‌ డే మర్నాడు.
3	593.8	´ëç³ : AÆÿ$$™óþ Ò$ ç³#sìýt¯èþÆøk f¯èþÐèþÇ CÆæÿÐðþO		పాప : అయితే మీ పుట్టినరోజు జనవరి ఇరవై
3	608.6	Hyø ™éÈMæü¯èþ²Ðèþ*r! B Æøk H… ÐéÆæÿ…?		ఏడో తారీకన్నమాట! ఆ రోజు ఏం వారం?
4	179.1	X™èþ : ÆæÿÒ! M>Ìñý…yæþÆæÿ$ÌZ ^èþ*yæþ$.		గీత : రవీ! కాలెండరులో చూడు.
4	208.0	ÆæÿÑ : f¯èþÐèþÇ CÆæÿÐðþOHyæþ$ Væü$Ææÿ$ÐéÆæÿ….		రవి : జనవరి ఇరవైఏడు గురువారం.
4	236.8	X™èþ : D »ŸÐèþ$ÃË$ GÐèþÇÑ ´ë´ë?		గీత : ఈ బొమ్మలు ఎవరివి పాపా?
4	265.4	´ëç³ : JMæüsìý ¯é¨, JMæüsìý Òyìþ¨.		పాప : ఒకటి నాది, ఒకటి వీడిది.
4	327.5	1. Cç³šyæþ$ sñýOÐèþ$$ ™öÑ$Ã© ¯èþË¿ñýOI§æþ$.		అప్పుడు టైము తొమ్మిది మ్యుష్పావు.
4	327.5	Aç³šyæþ$ sñýOÐèþ$$ ™öÑ$Ã¨ Ðèþ$$Ã´ëµÐèþ#.		అప్పుడు టైము తొమ్మిది మ్యుష్పావు.
4	341.5	Aç³šyæþ$ sñýOÐèþ$$ ç³§æþMö…yæþ* ç³¨.		4. ఈ మూడు గడియారాలలో ఒకటి నాది;
4	341.5	4. D Ðèþ$*yæþ$ VæüyìþÄæý*Æ>ËÌZ JMæüsìý ¯é¨;		4. ఈ మూడు గడియారాలలో ఒకటి నాది;
4	355.7	2. Cç³šyæþ$ sñýOÐèþ$$ J…sìý Væü…r.		'ఒకటినీది; ఒకటి అతనిది.
4	355.7	JMæüsìý±¨; JMæüsìý A™èþ°¨.		'ఒకటినీది; ఒకటి అతనిది.
4	369.7	Aç³šyæþ$ sñýOÐèþ$$ Hyæþ$ Væü…rË$.		మాలో ఒకరు డాక్టరు; ఒకరు టీచరు;
4	369.7	Ðèþ*ÌZ JMæüÆæÿ$ yéMæütÆæÿ$; JMæüÆæÿ$ sîý^èþÆæÿ$;		మాలో ఒకరు డాక్టరు; ఒకరు టీచరు;
4	383.7	3. Aç³šyæþ$ sñýOÐèþ$$ Hyæþ$…»êÐèþ#.		ఒకరు విద్యార్థి.
4	383.7	JMæüÆæÿ$ Ñ§éÅÇ¦.		ఒకరు విద్యార్థి.
4	397.7	Cç³šyæþ$ sñýOÐèþ$$ G°Ñ$¨¯èþ²Ææÿ.		'ఒక పుస్తకం నాది; ఒక పుస్తకం నీది.
4	397.7	JMæü ç³#çÜ¢Mæü… ¯é¨; JMæü ç³#çÜ¢Mæü… ±¨.		'ఒక పుస్తకం నాది; ఒక పుస్తకం నీది.
4	449.7	Cç³šyæþ$ sñýOÐèþ$$ BÆæÿ$ Væü…rË$.		ఇప్పుడు టైము ఆరూ పదిహేను.
4	449.7	Cç³šyæþ$ sñýOÐèþ$$ BÆæÿ* ç³¨õßý¯èþ$.		ఇప్పుడు టైము ఆరూ పదిహేను.
4	463.7	Ðèþ$*yæþ$		ఏడు
4	463.7	Hyæþ$		ఏడు
4	477.7	Cç³šyæþ$ sñýOÐèþ$$ Ðèþ$*yæþ$ Væü…rË$.		కరెక్టు టైము ఏడుంబావు.
4	477.7	MæüÆðÿMæü$t sñýOÐèþ$$ Hyæþ$…»êÐèþ#.		కరెక్టు టైము ఏడుంబావు.
4	491.7	BÆæÿ$		పది
4	491.7	ç³¨		పది
4	505.7	Hyæþ$		పన్నెండు
4	505.7	ç³¯ðþ²…yæþ$		పన్నెండు
4	519.7	ç³¨		ఒకటి
4	519.7	JMæüsìý		ఒకటి
4	550.9	Cç³šyæþ$ sñýOÐèþ$$ BÆæÿ*ç³¨õßý¯èþ$.		అప్పుడు టైము ఎనిమిదిన్నర.
4	550.9	Aç³šyæþ$ sñýOÐèþ$$ G°Ñ$¨¯èþ²Ææÿ.		అప్పుడు టైము ఎనిమిదిన్నర.
4	564.9	Hyæþ$		ఆరు
4	564.9	BÆæÿ$		ఆరు
4	578.9	Cç³šyæþ$ sñýOÐèþ$$ Hyæþ* ç³¨õßý¯èþ$.		అప్పుడు టైము ఆరున్నర.
4	578.9	Aç³šyæþ$ sñýOÐèþ$$ BÆæÿ$¯èþ²Ææÿ.		అప్పుడు టైము ఆరున్నర.
4	593.0	G°Ñ$¨		ఒకటి
4	593.0	JMæüsìý		ఒకటి
4	607.0	ç³¯ðþ²…yæþ$		రెండు.
4	607.0	Æðÿ…yæþ$		రెండు.
4	621.8	JMæüsìý		ఏడు
4	621.8	Hyæþ$		ఏడు
5	198.4	sñýOÐèþ$$ G°Ñ$¨ýÐèþ$$Ã´ëµÐèþ#.		గంట తర్వాత గుంటూరు బస్సు.
5	198.4	Væü…r ™èþÆ>Ó™èþ Væü$…r*Ææÿ$ ºçÜ$Þ.		గంట తర్వాత గుంటూరు బస్సు.
5	215.7	BÆæÿ$		ఇరవై నిమిషాలు
5	215.7	CÆæÿÐðþO °Ñ$ÚëË$		ఇరవై నిమిషాలు
5	232.9	sñýOÐèþ$$ BÆæÿ$ Ðèþ$$´ëµÐèþ#.		ఇరవై నిమిషాల తర్వాత గుంటూరు బస్సు.
5	232.9	CÆæÿÐðþO °Ñ$ÚëË ™èþÆ>Ó™èþ Væü$…r*Ææÿ$ ºçÜ$Þ.		ఇరవై నిమిషాల తర్వాత గుంటూరు బస్సు.
5	250.2	™öÑ$Ã¨		నలభై నిమిషాలు
5	250.2	¯èþË¿ñýO °Ñ$ÚëË$		నలభై నిమిషాలు
5	267.4	ç³§æþMö…yæþ$		పది నిమిషాలు
5	267.4	ç³¨ °Ñ$ÚëË$		పది నిమిషాలు
5	284.7	ç³¯ðþ²…yæþ$		రెండు గంటలు
5	284.7	Æðÿ…yæþ$ Væü…rË$		రెండు గంటలు
5	334.6	Cç³šyæþ$ sñýOÐèþ$$ Æðÿ…yæþ$ Ðèþ$$Ã´ëµÐèþ#.		నీ గడియారం పది నిమిషాలు స్లో.
5	334.6	± VæüyìþÄæý*Ææÿ… ç³¨ °Ñ$ÚëË$ ÝùÏ.		నీ గడియారం పది నిమిషాలు స్లో.
5	350.2	Ðèþ$*yæþ$		ఫాస్టు
5	350.2	¸ëçÜ$t		ఫాస్టు
5	365.5	Cç³šyæþ$ sñýOÐèþ$$ Ðèþ$*yæþ$ Ðèþ$$Ã´ëµÐèþ#.		నీ గడియారం పది నిమిషాలు ఫాస్టు.
5	365.5	± VæüyìþÄæý*Ææÿ… ç³¨ °Ñ$ÚëË$ ¸ëçÜ$t.		నీ గడియారం పది నిమిషాలు ఫాస్టు.
5	380.7	AÆæÿ		ఇరవై
5	380.7	CÆæÿÐðþO		ఇరవై
5	395.9	Cç³šyæþ$ sñýOÐèþ$$ Ðèþ$*yæþ$¯èþ²Ææÿ.		నీ గడియారం ఇరవై నిమిషాలు ఫాస్టు.
5	395.9	± VæüyìþÄæý*Ææÿ… CÆæÿÐðþO °Ñ$ÚëË$ ¸ëçÜ$t.		నీ గడియారం ఇరవై నిమిషాలు ఫాస్టు.
5	411.1	ç³¯ðþ²…yæþ$		రెండు.
5	411.1	Æðÿ…yæþ$		రెండు.
5	426.3	Cç³šyæþ$ sñýOÐèþ$$ ç³¯ðþ²…yæþ$¯èþ²Ææÿ.		నీ గడియారం రెండు నిమిషాలు ఫాస్టు.
5	426.3	± VæüyìþÄæý*Ææÿ… Æðÿ…yæþ$ °Ñ$ÚëË$ ¸ëçÜ$t.		నీ గడియారం రెండు నిమిషాలు ఫాస్టు.
5	441.6	´ëÐèþ#		గంట
5	441.6	Væü…r		గంట
5	456.8	Cç³šyæþ$ sñýOÐèþ$$ ç³¯ðþ²…yæþ$…»êÐèþ#.		'నీ గడియారం రెండు గంటలు ఫాస్టు.
5	456.8	± VæüyìþÄæý*Ææÿ… Æðÿ…yæþ$ Væü…rË$ ¸ëçÜ$t.		'నీ గడియారం రెండు గంటలు ఫాస్టు.
5	471.8	__________ JMæüsìý ______		మానో
5	471.8	____________________ ÝùÏ		మానో
5	487.0	± VæüyìþÄæý*Ææÿ… Æðÿ…yæþ$ Væü…rË$ ÝùÏ. _________________ AÆæÿ		
5	502.3	__________ ™öÑ$Ã¨ _____		_ాాానిమిషం __
5	502.3	_______________°Ñ$çÙ… ___		_ాాానిమిషం __
5	517.7	_________________ ´ëÐèþ#		_ాటాఆరు
5	517.7	__________ BÆæÿ$ __________		_ాటాఆరు
5	532.9	___________¯éË$Væü$______		పన్నెండు
5	532.9	__________ ç³¯ðþ²…yæþ$ ______		పన్నెండు
5	547.9	__________ JMæü  __________ _________________ Ðèþ$$´ëµÐèþ#		
5	563.1	___________I§æþ$ _________		లా గంట
5	563.1	______________ Væü…r _____		లా గంట
5	578.5	_________________ ´ëÐèþ#		పాస్తు
5	578.5	_____________________¸ëçÜ$t		పాస్తు
5	593.6	___________ç³¯ðþ²…yæþ$ ______		మూడు
5	593.6	__________ Ðèþ$*yæþ$ ________		మూడు
5	608.8	__________ ____ °Ñ$çÙ… ___ _________________ Ðèþ$$´ëµÐèþ#		
6	193.8	CÆæÿÐðþO ¯éË$Væü$.		1. నలభై మూడు
6	193.8	1. ¯èþË¿ñýO Ðèþ$*yæþ$		1. నలభై మూడు
6	208.2	Ðèþ$*yæþ$		ఆరు
6	208.2	____BÆæÿ$		ఆరు
6	222.6	CÆæÿÐðþO Ðèþ$*yæþ$		యాభై
6	222.6	Äæý*¿ñýO _____		యాభై
6	237.0	JMæüsìý		ఏడు
6	237.0	____Hyæþ$		ఏడు
6	251.6	CÆæÿÐðþO JMæüsìý		ముప్పై ___
6	251.6	Ðèþ$$ò³O¹_____		ముప్పై ___
6	266.0	Ðèþ$$ò³O¹		__ఎనిమిది
6	266.0	____G°Ñ$¨		__ఎనిమిది
6	280.4	Ðèþ$$ò³O¹ JMæüsìý		ఇరవై ____
6	280.4	CÆæÿÐðþO _____		ఇరవై ____
6	328.3	1. Ë™èþ ç³#sìýt¯èþÆøk Gç³šyæþ$? ± VæüyìþÄæý*Ææÿ…ÌZ sñýOÐèþ$$ G…™èþ? (BÆæÿ$¯èþ²Ææÿ)		
6	342.7	(V>…«©fÄæý$…†) ¯é VæüyìþÄæý*Ææÿ…ÌZ sñýOÐèþ$$ BÆæÿ$¯èþ²Ææÿ.		
6	357.1	2. A™èþ° ç³#sìýt¯èþÆøk Gç³šyæþ$? (Çç³¼ÏMŠüyóþ) 1. ™öÑ$Ã¨ Ðèþ$$Ã´ëµÐèþ#		
6	371.5	3. ´ëç³ ç³#sìýt¯èþÆøk Gç³šyæþ$? 2. ç³¨…»êÐèþ#		
6	385.9	3. ç³¯ðþ²…yæþ$¯èþ²Ææÿ		(రవి పుట్టినరోజు)
6	385.9	(ÆæÿÑ ç³#sìýt¯èþÆøk)		(రవి పుట్టినరోజు)
6	419.4	Ðèþ$äå Væü$…r*Ææÿ$ ºçÜ$Þ Gç³šyæþ$? Cç³šyæþ$ sñýOÐèþ$$ G…™èþ? (Hyæþ* CÆæÿÐðþO)		
6	433.8	AÆæÿVæü…r Cç³šyæþ$ sñýOÐèþ$$ Hyæþ* CÆæÿÐðþO.		
6	448.2	Ðèþ$äå Væü$…r*Ææÿ$ ºçÜ$Þ AÆæÿVæü…r ™èþÆ>Ó™èþ. 1. G°Ñ$© ¯èþË¿ñýO		
6	462.6	1. Ðèþ$äå »ñý…Væü$âæý*Ææÿ$ ºçÜ$Þ Gç³šyæþ$? 2. ™öÑ$Ã© Ðèþ$$ò³O¹ AÆÿ$$§æþ$		
6	477.1	3. BÆæÿ* CÆæÿÐðþO Æðÿ…yæþ$		(పావుగంట)
6	477.1	(´ëÐèþ#Væü…r)		(పావుగంట)
6	491.5	2. Ðèþ$äå ÑfÄæý$Ðéyæþ ºçÜ$Þ Gç³šyæþ$?		2. మళ్ళీ విజయవాడ బస్సు ఎప్పుడు?
6	505.7	(Ðèþ$$´ëµÐèþ#Væü…r)		. (ముప్పావుంట)
6	510.8	B¨ÐéÆæÿ… Gç³šyæþ$?		ఆదివారం ఎప్పుడు?
6	520.1	3. Ðèþ$äå ºçÜ$Þ Gç³šyæþ$? (Væü…r)		3. మళ్ళీ బస్సు ఎప్పుడు? (గంట)
6	525.2	Ôèý°ÐéÆæÿ… ™èþÆ>Ó™èþ.		శనివారం తర్వాత.
6	534.5	4. Ðèþ$äå M>ÏçÜ$ Gç³šyæþ$? (AÆæÿVæü…r)		4 మళ్ళీ క్లాసు ఎప్పుడు? (అరగంట)
6	539.6	1. Ôèý${MæüÐéÆæÿ… Gç³šyæþ$?		1. శుక్రవారం ఎప్పుడు?
6	553.8	2. º$«§æþÐéÆæÿ… Gç³šyæþ$?		2. బుధవారం ఎప్పుడు?
6	568.2	3. Ðèþ$…VæüâæýÐéÆæÿ… Gç³šyæþ$?		'ఇవ్వేళ ఆదివారం. రేపు ఏం వారం?
6	568.2	CÐóþÓâæý B¨ÐéÆæÿ…. Æóÿç³# H… ÐéÆæÿ…?		'ఇవ్వేళ ఆదివారం. రేపు ఏం వారం?
6	582.6	Æóÿç³# ÝùÐèþ$ÐéÆæÿ…?		రేపు సోమవారం?
6	596.8	1. °¯èþ² Ôèý°ÐéÆæÿ…. Ððþ$$¯èþ² H… ÐéÆæÿ…?		1. నిన్న శనివారం. మొన్న ఏం వారం?
6	601.9	± ç³#sìýt¯èþÆøk Gç³šyæþ$? (ÑfÄæý$§æþÔèýÑ$)		నీ పుట్టినరోజు ఎప్పుడు? (విజయదశమి).
6	611.2	2. GË$Ï…yìþ Væü$Ææÿ$ÐéÆæÿ…. CÐóþÓâæý H… ÐéÆæÿ…?		2. ఎల్లుండి గురువారం. ఇప్వేళ ఏం వారు?
6	616.3	ÑfÄæý$§æþÔèýÑ$ Ðèþ$Æ>²yæþ$		విజయదశమి మర్నాడు.
6	625.6	3. Æóÿç³# Ðèþ$…VæüâæýÐéÆæÿ…. °¯èþ² H… ÐéÆæÿ…?		3. రేపు మంగళవారం. నిన్న ఏం వారం?
7	191.1	B :JMæüsìý ¯é¨; JMæüsìý ±¨; JMæüsìý A™èþ°¨.		౩ :ఒకటి నాది; ఒకటి నీది; ఒకటి అతనిది.
7	193.6	CÐóþÓâæý CÆæÿÐðþO™öÑ$Ã§ø ™éÈMæü$.		'ఇవ్వేళ ఇరవైతొమ్మిదో తారీకు.
7	205.7	1. AÑ ± VæüyìþÄæý*Æ>Ìê?		1. అవి నీ గడియారాలా?
7	208.0	Ððþ$$¯èþ² G¯ø² ™éÈMæü$?		మొన్న ఎన్నో తారీకు?
7	220.1	2. CÑ ± »ŸÐèþ$ÃÌê?		2. ఇవి నీ బొమ్మలా?
7	222.4	Ððþ$$¯èþ² CÆæÿÐðþOHyø ™éÈMæü$.		మొన్న ఇరవైఏడో తారీకు.
7	234.5	3. AÑ ± MæüÌêÌê?		3. అవి నీ కలాలా?
7	236.8	1. °¯èþ² CÆæÿÐðþOÐèþ$*yø ™éÈMæü$. Æóÿç³#		1. నిన్న ఇరవైమూడో తారీకు. రేపు
7	251.0	G¯ø² ™éÈMæü$?		ఎన్నో తారీకు?
7	263.2	Ò$Ææÿ$ yéMæütÆ>Ï?		మీరు డాక్టర్ల?
7	265.4	2. Ððþ$$¯èþ² CÆæÿÐðþOBÆø ™éÈMæü$. CÐóþÓâæý		2. మొన్న ఇరవైఆరో తారీకు. ఇవ్వేళ
7	277.6	Ðèþ*ÌZ JMæüÆæÿ$ yéMæütÆæÿ$; JMæüÆæÿ$ sîý^èþÆæÿ$;		మాలో ఒకరు డాక్టరు; ఒకరు టీచరు;
7	279.8	G¯ø² ™éÈMæü$?		ఎన్నో తారీకు?
7	292.0	JMæüÆæÿ$ Ñ§éÅÇ¦.		ఒకరు విద్యార్థి.
7	294.2	3. CÐóþÓâæý CÆæÿÐèþÄñý*Å ™éÈMæü$. GË$Ï…yìþ		3. ఇవ్వేళ ఇరవయ్యో తారీకు. ఎల్లుండి
7	306.4	1. Ðéâæý$Ï yéMæütÆ>Ï?		1. వాళ్లు డాక్టర్లా?
7	308.6	G¯ø² ™éÈMæü$?		ఎన్నో తారీకు?
7	320.8	2. Òâæý$Ï yéMæütÆ>Ï?		2. వీళ్లు డాక్టర్లా?
7	335.2	3. Ðóþ$… yéMæütÆæÿÏÐèþ*?		3. మేం డాక్టర్లమా?.
7	337.2	CÑ ± ç³#çÜ¢M>Ìê?		ఇవి నీ పుస్తాలా?
7	349.4	4. Ðèþ$¯èþ… yéMæütÆæÿÏÐèþ*?		4 మనం డాక్టర్లమా?
7	351.5	A :JMæü ç³#çÜ¢Mæü… ¯é¨; JMæü ç³#çÜ¢Mæü… ±¨;		4 :ఒక పుస్తకం నాది; ఒక పుస్తకం నీది;
7	366.1	JMæü ç³#çÜ¢Mæü… A™èþ°¨		ఒక పుస్తకం అతనిది
7	449.1	9&20  ™öÑ$Ã© CÆæÿÐðþO		10-57
7	449.1	10&57 ___________		10-57
7	463.1	11&44 ___________		12-16
7	463.1	12&16 ___________		12-16
7	476.9	7&36 ___________		1-00
7	476.9	1&00 ___________		1-00
7	561.3	1. Ò$ ç³#sìýt¯èþÆøk G¯ø² ™éÈMæü$?		3. ఇవ్వేళ ఆదివారం: మొన్న ఏం వారం?
7	561.3	3. CÐóþÓâæý B¨ÐéÆæÿ…: Ððþ$$¯èþ² H… ÐéÆæÿ…?		3. ఇవ్వేళ ఆదివారం: మొన్న ఏం వారం?
7	575.3	2. CÐóþÓâæý H… ÐéÆæÿ…? G¯ø² ™éÈMæü$?		ఎల్లుండి ఏం వారం?
7	575.3	GË$Ï…yìþ H… ÐéÆæÿ…?		ఎల్లుండి ఏం వారం?
7	608.0	1. ç³¨ + AÆæÿ		2. తొమ్మిది + ముప్పావు. 3. ఎనిమిది + పావు
