page	y	legacy	rom	te
1	278.4	Äæý*™èþ¯èþ A¯èþ$¿æýÑçÜ$¢¯èþ²§é?  D ÑçÙÄæý$…		యాతన అనుభవిస్తున్నదా? ఈ విషయం
1	294.5	Væü$Ç…_ M>ËÐóþ$ °Ææÿ~Æÿ$$…^éÍ.		గురించి కాలమే నిర్ణయించాలి.
1	315.0	& B…{«§æþgZÅ† çÜ_{™èþþÐéÆæÿç³{†Mæü,		- ఆంధజ్బోతి సచిత్ర వారపత్రిక
1	332.3	23&7&1976.		23-7-1976.
1	422.8	™ðþÍíÜ…¨ ................................		జరుగు
1	422.8	fÆæÿ$Væü$ ..........................		జరుగు
1	442.7	A¯èþ$Mæü$…r$¯é²Ææÿ$ .....................		కాబట్టి
1	442.7	M>ºsìýt ...........................		కాబట్టి
1	462.6	C…M> Mæü¯èþ$MøPÐéÍ ....................		ఇంకా కనుక్కోవాలి ....................
1	506.4	™èþMæü$PÐèþ x GMæü$PÐèþ		తక్కువ ౫ ఎక్కువ
1	528.2	4. AÆæÿ$§æþ$V> 1. ç³Ë^èþV>		
1	544.8	2. ÌZç³Ë		'5. ధనవంతులు
1	544.8	5. «§æþ¯èþÐèþ…™èþ$Ë$		'5. ధనవంతులు
1	561.4	3. AÐèþçÜÆæÿ… x		6. కొంచెం
1	561.4	6. Mö…^ðþ…		6. కొంచెం
1	619.7	B ÑçÙÄæý*°² C…M> Mæü¯èþ$MøPÐèþËíÜ E…¨. (™ðþË$çÜ$Mø)		ఆ విషయాన్ని ఇంకా కనుక్కోవలసి ఉంది. (తెలుసుకో)
1	635.6	B ÑçÙÄæý*°² C…M> ™ðþË$çÜ$MøÐèþËíÜ E…¨.		ఆ విషయాన్ని ఇంకా తెలుసుకోవలసి ఉంది.
2	160.1	1. ÔèýÆæÿÃ C…M> B ç³#çÜ¢M>°² ^èþ§æþÐèþÐèþËíÜ E…¨ (¡çÜ$Mæü$Æ>)		1. శర్మ ఇంకా ఆ ప్రుస్తాన్ని చదవవలసి ఉంది (తీసుకురా).
2	175.8	2. D ç³¯èþ$Ë±² ¯óþ¯óþ ^ðþÄæý$ÅÐèþËíÜ E…¨. (°ÆæÿÓíßý…^èþ$)		2. ఈ పనులన్నీ నేనే చెయ్యవలసి ఉంది. (నిర్వహించు)
2	191.7	3. C…M> Ðèþ$¯èþ… ^éÌê §æþ*Ææÿ… ´ùÐèþËíÜ E…¨. (¯èþyæþ$^Œþ)		3. ఇంకా మనం చాలా దూరం పోవలసి ఉంది. (నడుచ్‌)
2	207.6	4. D E™èþ¢Ææÿ… ¯éÆ>Äæý$×ý Æ>Äæý$ÐèþËíÜ E…¨.  (™óþ)		4 ఈ ఉత్తరం నారాయణ రాయవలసి ఉంది. (తే)
2	223.3	5. çÜ$ÖË ÝëÄæý$…{™èþ… çÜ*PË$Mæü$ Æ>ÐèþËíÜ E…¨. (´ù)		5. సుశీల సాయంత్రం స్కూలుకు రావలసి ఉంది. (పో)
2	263.7	1. A…§æþ$ÌZ »ŸVæü$Yç³#Ë$çÜ$ ÐéÄæý$$Ðèþ#, Mö…^ðþ… M>Ææÿ¾¯Œþ Ððþ*¯éMðüOüÞyŠþ, ±sìý		1. అందులో బొగ్గుపులుసు వాయువు, కొంచెం కార్బన్‌ మోనాక్రైడ్‌, నీటి
2	279.4	BÑÇ, ºçßý$Ôèý Mö…^ðþ… {´ë×ýÐéÄæý$$Ðèþ# E¯é²Æÿ$$. & G…§æþ$ÌZ?		ఆవిరి, బహుశ కొంచెం ప్రాణవాయువు ఉన్నాయి. - ఎందులో?
2	295.3	2. AMæüPyìþ Ðé™éÐèþÆæÿ×ý… iÑ Ðèþ$¯èþ$VæüyæþMæü$ A¯èþ$ÐðþO¯èþ¨ M>§æþ$. & G…§æþ$ÐèþËÏ?		2. అక్కడి వాతావరణం జీవి మనుగడకు అనువైనది కాదు. - ఎందువల్ల?
2	311.2	3. ´ëuæÿ… {ç³M>Ææÿ… C…M> Mæü¯èþ$MøPÐèþËíÜ¯èþ ÑçÙÄæý*Ë$ HÑ?		3. పాఠం ప్రకారం ఇంకా కనుక్కోవలసిన విషయాలు ఏవి?
2	360.5	A…V>ÆæÿMæü {Væüçßý… the planet Mars		సంభవించు. 10 120009; 10 0001౯
2	360.5	çÜ…¿æýÑ…^èþ$ to happen; to occur		సంభవించు. 10 120009; 10 0001౯
2	376.2	¿æý*Ñ$		ప్రతిబింబించు
2	376.2	{ç³†¼…¼…^èþ$		ప్రతిబింబించు
2	391.9	Æðÿr$Ï		0002056) కాబట్టి
2	391.9	Mæü¯èþ$Mæü		0002056) కాబట్టి
2	391.9	because; M>ºsìýt		0002056) కాబట్టి
2	407.6	çÜ*^èþ¯èþ		సూచన
2	423.3	ç³Ë^èþV>		జీవి
2	423.3	iÑ		జీవి
2	439.0	»ŸVæü$Yç³#Ë$çÜ$ ÐéÄæý$$Ðèþ#		మనుగడ
2	439.0	Ðèþ$¯èþ$Væüyæþ		మనుగడ
2	454.4	M>Ææÿ¾¯Œþ Ððþ*¯éMðüOüÞyŠþ		అనుకూలమైన
2	454.4	A¯èþ$Mæü*ËÐðþ$O¯èþ		అనుకూలమైన
2	470.1	BÑÇ		ప్రమాదకరమైన
2	470.1	{ç³Ðèþ*§æþMæüÆæÿÐðþ$O¯èþ		ప్రమాదకరమైన
2	485.8	{´ë×ýÐéÄæý$$Ðèþ#		అల్హ్రావయలెట్‌ వికిరణం ౪2406027
2	485.8	A{ÌêtÐèþÄæý$ÌñýsŒý ÑMìüÆæÿ×ý… ultra violet ray		అల్హ్రావయలెట్‌ వికిరణం ౪2406027
2	501.5	Æø§æþïÜ ¯úMæü		రక్షణ
2	501.5	Ææÿ„æü×ý		రక్షణ
2	517.2	õÜMæüÇ…^èþ$		సూక్ష్మజీవులు [21000-0:ఖ30ుక;
2	517.2	çÜ*Mæü‡iÐèþ#Ë$ micro-organisms;		సూక్ష్మజీవులు [21000-0:ఖ30ుక;
2	532.9	ºçßý$Ðèþ*¯èþ… a prize		బహుమానం 2022
2	548.4	BÆ>Y¯Œþ ÐéÄæý$$Ðèþ# argon gas		రక్షించు.
2	548.4	Ææÿ„ìü…^èþ$		రక్షించు.
2	564.0	Ñ¨™èþ… M>		జీవశాస్త్రజ్ఞుడు 01010831
2	564.0	iÐèþÔéçÜˆkqyæþ$ biologist		జీవశాస్త్రజ్ఞుడు 01010831
2	579.7	{´ë×ìý		భావించు
2	579.7	¿êÑ…^èþ$		భావించు
2	595.4	HÆæÿµyæþ$		సజీవం
2	595.4	çÜiÐèþ…		సజీవం
2	611.1	¯èþ{™èþf°		మరణయాతన
2	611.1	Ðèþ$Ææÿ×ýÄæý*™èþ¯èþ		మరణయాతన
2	626.8	{Væüçßý…		(గ్రహం
2	627.5	A¯èþ$¿æýÑ…^èþ$ to experience		అనుభవించు 10 లుంగలం8
2	642.3	Eç³Ç™èþË…		ఉపరితలం
