page	y	legacy	rom	te
5	561.6	3. Ðèþ$$Ææÿä! ÆæÿÐèþ$ MæüÐèþ$ËMæü$ E™èþ¢Ææÿ… Æ>çÜ$¢…§é? (°¯èþ²)		3. మురళీ! రమ కమలకు ఉత్తరం రాస్తుందా? (నిన్న,
5	577.3	4. ÐéçÜ*! Ðéâæý$Ï Cç³šyæþ$ A¯èþ²… †…sêÆ>? (C…§éMæü)		4. వాస్తూ! వాళ్లు ఇప్పుడు అన్నం తింటారా? (ఇందాక)
5	593.0	5. A™èþ¯èþ$ M>ïœ ¡çÜ$Mæü$…sêyé? (Cç³šyæþ$)		5. అతను కాఫీ తీసుకుంటాడా? (ఇప్పుడు)
5	614.0	D ºËÏ fÇW…¨. (¯óþ¯èþ$)		1. బ్రెడ్డు కాలింది. (సుగుణ)
5	614.0	1. {»ñýyæþ$z M>Í…¨. (çÜ$Væü$×ý)		1. బ్రెడ్డు కాలింది. (సుగుణ)
5	629.4	A. ¯óþ¯èþ$ D ºËÏ¯èþ$ fÇ´ë¯èþ$.		2. ఆ పెసరట్టు మాడింది. (నువ్వు)
5	629.4	2. B ò³çÜÆæÿr$t Ðèþ*yìþ…¨. (¯èþ$Ðèþ#Ó)		2. ఆ పెసరట్టు మాడింది. (నువ్వు)
5	645.1	B. C¨ ¯óþ¯èþ$ fÇí³¯èþ ºËÏ.		3. మన బాకీ తీరిందా? (నువ్వు)
5	645.1	3. Ðèþ$¯èþ »êMîü ¡Ç…§é? (¯èþ$-Ðèþ#Ó-)		3. మన బాకీ తీరిందా? (నువ్వు)
6	182.4	1. ™èþË$ç³# .......................		1 తలుపు.
6	199.0	A. ™ðþÇÝë¯èþ$		ఇ. తెరిచాను
6	199.0	B. ™ðþÇÔé¯èþ$		ఇ. తెరిచాను
6	199.0	C. ™ðþÇ^é¯èþ$		ఇ. తెరిచాను
6	215.6	2. çÜ$Væü$×ý Ðé¯èþÌZ .......................		2. సుగుణ వానలో ..................
6	232.2	A. ™èþyìþ_…¨		ఇ. తడిశింది
6	232.2	B. ™èþyìþíÜ…¨		ఇ. తడిశింది
6	232.2	C. ™èþyìþÕ…¨		ఇ. తడిశింది
6	248.7	3. ´ëç³ çÜÆæÿâæý¯èþ$ .......................		3. పాప సరళను ...................
6	265.3	A. í³Í_…¨		ఇ. పిలిసింది
6	265.3	B. í³ÍÕ…¨		ఇ. పిలిసింది
6	265.3	C. í³ÍíÜ…¨		ఇ. పిలిసింది
6	281.9	4. {Ö«§æþÆŠÿ JMæü Ððþ$OË$ .......................		4 శ్రీధర్‌ ఒక మైలు ..................
6	298.5	A. ¯èþyìþÔéyæþ$		ఇ. నడిపాడు
6	298.5	B. ¯èþyìþ^éyæþ$		ఇ. నడిపాడు
6	298.5	C. ¯èþyìþ´ëyæþ$		ఇ. నడిపాడు
6	315.0	5. °¯èþ² ¯óþ¯èþ$ Ðé×ìý~ .......................		5. నిన్ననేను వాణ్ణి ...................
6	331.6	A. MæüÍÔé¯èþ$		ఇ. కలిసాను
6	331.6	B. MæüÍ^é¯èþ$		ఇ. కలిసాను
6	331.6	C. MæüÍÝë¯èþ$		ఇ. కలిసాను
6	348.2	6. A™èþ¯èþ$ ºËÏË$ .......................		6. అతను బల్లలు .............
6	364.8	A. ™èþ$yìþ^éyæþ$		ఇ. తుడిసాడు
6	364.8	B. ™èþ$yìþÔéyæþ$		ఇ. తుడిసాడు
6	364.8	C. ™èþ$yìþÝëyæþ$		ఇ. తుడిసాడు
6	381.3	7. çÜ$Væü$×ý Æÿ$$ÐéÓâæý JMæü íÜ°Ðèþ* .......................		7. సుగుణ యివ్వాళ ఒక సినిమా ..........
6	397.9	A. ^èþ*yìþ…¨		ఇ. చూశింది
6	397.9	B. ^èþ*íÜ…¨		ఇ. చూశింది
6	397.9	C. ^èþ*Õ…¨		ఇ. చూశింది
6	414.5	8. Ðèþ$$Ææÿã Mæü$ÈaÒ$¨°…_ Mìü…§æþ .......................		8. మురళి కుర్చీమీదినించి కింద ...................
6	431.1	A. ç³yéyæþ$		ఇ. పడ్యాడు.
6	431.1	B. ç³yézyæþ$		ఇ. పడ్యాడు.
6	431.1	C. ç³yéÅyæþ$		ఇ. పడ్యాడు.
6	502.6	1. ÔèýÆæÿÃ¯èþ$ ............. (í³Ë$) Æ>yæþ$.		1. శర్మను ............. (పిలు) రాడు.
6	519.2	2. ¯èþ$Ðèþ#Ó {»ñýyæþ$z ............. (M>Ë$a) ¯óþ¯èþ$ †…sê¯èþ$.		2. నువ్వు బ్రెడ్డు ............. (కాల్చు) నేను తింటాను.
6	535.8	3. Ðé¯èþË$ ............. (Mæü$Ææÿ$) ç³…rË$ ç³…yæþ$™éÆÿ$$.		3. వానలు ............. (కరు) పంటలు పండుతాయి.
6	552.3	4. ´ëç³ ............. (Hyæþ$) ¼òÜPr$t CÐèþ#Ó!		4 పాప ............. (ఏడు) బిస్కెట్టు ఇవ్వు!
6	568.9	5. Ðéâæý$Ï ç³NË$ ............. (™óþ) ¯óþ¯èþ$ ¡çÜ$Mæü$…sê¯èþ$.		5. వాళ్లు పూలు ............. (తే) నేను తీసుకుంటాను.
6	585.5	6. ¯èþ$Ðèþ#Ó yæþº$¾Ë$ ............. (CÐèþ#Ó) ¯óþ¯èþ$ ¡çÜ$Mø¯èþ$.		6. నువ్వు డబ్బులు ............. (ఇవ్వు) నేను తీసుకోను.
7	181.6	M>Ë$		చెయ్యి
7	181.6	†¯èþ$		చెయ్యి
7	181.6	^ðþÆÿ$$Å		చెయ్యి
7	197.5	ò³Ææÿ$Væü$		చదువు
7	197.5	fÆæÿ$Væü$		చదువు
7	197.5	™éVæü$		చదువు
7	197.5	^èþ§æþ$Ðèþ#		చదువు
7	240.1	ò³Ææÿ$Væü$		మంచి
7	240.1	´÷yìþ		మంచి
7	240.1	Ðèþ$…_		మంచి
7	256.2	´ëyæþ$		తడి
7	256.2	™èþVæü$Y		తడి
7	256.2	™èþyìþ		తడి
7	314.8	Æ>		పో
7	314.8	M>		పో
7	314.8	™óþ		పో
7	314.8	´ù		పో
7	378.7	ÆæÿÐèþ*! ™ö…§æþÆæÿV> ^èþ§æþ$Ðèþ#.		'5. కమలా! ఈ బొమ్మను చూడు!
7	378.7	5. MæüÐèþ$Ìê! D »ŸÐèþ$Ã¯èþ$ ^èþ*yæþ$!		'5. కమలా! ఈ బొమ్మను చూడు!
7	394.8	^èþ¨Ðé¯èþ$; ^èþ§æþÐèþMæü´ù™óþ GÌêVæü…yîþ! 6. HÐèþ$…yîþ! Ò$Ææÿ$ ™èþË$ç³# Ðèþ$$Äæý$Å…yìþ!		చదివాను; చదవకపోతే ఎలాగండీ! _ 6. ఏమండీ! మీరు తలుపు ముయ్యండి!
7	410.7	1. Ðèþ$$Ææÿä! CMæüPyìþMìü Æ>!		7. శర్మా అక్కడికి పో!
7	410.7	7. ÔèýÆ>Ã! AMæüPyìþMìü ´ù!		7. శర్మా అక్కడికి పో!
7	426.8	2. ´ë´ë! D MæüË… ¡çÜ$Mø!		8. పద్మా! నువ్వు ఈ పరీక్షలో పాసుకా!
7	426.8	8. ç³§éÃ! ¯èþ$Ðèþ#Ó D ç³È„æüÌZ ´ëçÜ$M>!		8. పద్మా! నువ్వు ఈ పరీక్షలో పాసుకా!
7	442.7	3. ÔéÆæÿ§é! ¯é ç³#çÜ¢Mæü… CÌê ™óþ!		9. శ్రీధర్‌! నువ్వీ కిటికీలు తెరు!
7	442.7	9. {Ö«§æþÆŠÿ! ¯èþ$ÒÓ MìüsìýMîüË$ ™ðþÆæÿ$!		9. శ్రీధర్‌! నువ్వీ కిటికీలు తెరు!
7	458.9	4. »êº$! JMæü Ðèþ*Ñ$yìþ ç³…yæþ$ Mö¯èþ$! 10. ÆæÿÐèþ*! Cç³šyæþ$ ¯èþ$Ðèþ#Ó çÜÆæÿâæý¯èþ$ MæüË$!		4. బాబు! ఒక మామిడి పండు కొను! 10. రమా! ఇప్పుడు నువ్వు సరళను కలు!
7	501.5	Cç³šyæþ$ ÔèýÆæÿÃ Ðèþ*sêÏyæþ$™èþ$¯é²yæþ$.		4. శ్రీధర్‌ కాఫీ తీసుకొస్తున్నాడు.
7	501.5	4. {Ö«§æþÆŠÿ M>ïœ ¡çÜ$MöçÜ$¢¯é²yæþ$.		4. శ్రీధర్‌ కాఫీ తీసుకొస్తున్నాడు.
7	517.4	Cç³šyæþ$ Ðèþ*sêÏyæþ$™èþ$¯èþ²¨ ÔèýÆæÿÃ.		'5. అతను టోపీ పెట్టుకుంటున్నాడు.
7	517.4	5. A™èþ¯èþ$ sZï³ ò³r$tMæü$…r$¯é²yæþ$.		'5. అతను టోపీ పెట్టుకుంటున్నాడు.
7	533.5	1. Cç³šyæþ$ ÆæÿÑ A¯èþ²… †…r$¯é²yæþ$.		6. లక్ష్మి గది ఊడుస్తున్నది.
7	533.5	6. ËMìü‡ Væü¨ Fyæþ$çÜ$¢¯èþ²¨.		6. లక్ష్మి గది ఊడుస్తున్నది.
7	549.4	2. Cç³šyæþ$ çÜ$Væü$×ý ç³NË$ MøçÜ$¢¯èþ²¨.		7. వాళ్ళు యిప్పుడు సినిమా చూస్తున్నారు.
7	549.4	7.  Ðéâæý$å Æÿ$$ç³šyæþ$ íÜ°Ðèþ* ^èþ*çÜ$¢¯é²Ææÿ$.		7. వాళ్ళు యిప్పుడు సినిమా చూస్తున్నారు.
7	565.6	3. Cç³šyæþ$ í³ËÏË$ ÐèþçÜ$¢¯é²Ææÿ$.		8. శర్మ వాళ్ళకు డబ్బులిస్తున్నాడు.
7	565.6	8. ÔèýÆæÿÃ ÐéâæýåMæü$ yæþº$¾ÍçÜ$¢¯é²yæþ$.		8. శర్మ వాళ్ళకు డబ్బులిస్తున్నాడు.
7	608.2	¯éMæü$ Æðÿ…yæþ$ ™ðþË$Væü$ ç³#çÜ¢M>Ë$ M>ÐéÍ. 2. {Ö«§æþÆŠÿ JMæü íÜ°Ðèþ* ^èþ*yéÍ.		నాకు రెండు తెలుగు పుస్తకాలు కావాలి. 2. శ్రీధర్‌ ఒక సినిమా చూడాలి.
7	624.1	±Mæü$ M>ÐéÍÞ¯èþ ç³#çÜ¢M>Ë$ Æÿ$$MæüPyæþ ÌôýÐèþ#. 3. ÆæÿÐèþ$ ç³NË$ ò³r$tMøÐéÍ.		నీకు కావాల్సిన పుస్తకాలు యిక్కడ లేవు. 3. రమ పూలు పెట్టుకోవాలి.
7	640.3	1. ´ëç³Mæü$ ™èþ$´ëMîü M>ÐéÍ.		4. శారద బ్రెడ్డు కాల్చాలి.
7	640.3	4. ÔéÆæÿ§æþ {»ñýyæþ$z M>ÌêaÍ.		4. శారద బ్రెడ్డు కాల్చాలి.
8	160.3	Model (iv) Cç³šyæþ$ ÆæÿÑ ´ëuæÿ… ^èþ§æþ$Ðèþ#™èþ* E…sêyé? (M>ïœ&™éVæü$)		140661 (9) ఇప్పుడు రవి పాఠం చదువుతూ ఉంటాడా? (కాఫీ-తాగు)
8	176.2	´ëuæÿ… ^èþ§æþ$Ðèþ#™èþ* Ðèþ#…yæþyæþ$. M>ïœ ™éVæü$™èþ* E…sêyæþ$.		పాఠం చదువుతూ వుండడు. కాఫీ తాగుతూ ఉంటాడు.
8	192.4	1. Ðéâæý$å °{§æþ´ù™èþ* E…sêÆ>? (íÜ°Ðèþ*&^èþ*yæþ$)		1... వాళ్ళు నిద్రపోతూ ఉంటారా? (సినిమా-చూడు)
8	208.5	2. ÆæÿÐèþ$ Æÿ$$ç³šyæþ$ A¯èþ²… †…r* Ðèþ#…r$…§é? (^èþ´ë¡Ë$&^ðþÆÿ$$Å)		2... రమ యిప్పుడు అన్నం తింటూ వుంటుందా? (చపాతీలు-చెయ్యి)
8	225.1	3. MæüÐèþ$Ë Æÿ$$ç³šyæþ$ ´ëyæþ*¢ Ðèþ#…r$…§é? (ÆðÿyìþÄñý*&Ñ¯èþ$)		3... కమల యిప్పుడు పాడ్డూ వుంటుందా? (రెడియో-విను)
8	247.0	Model (v) MæüÐèþ$Ë M>ïœ ™éW…¨, sîý ™éW…¨. (HÒ$)		2404 () కమల కాఫీ తాగింది, టీ తాగింది. (ఏమీ)
8	263.5	MæüÐèþ$Ë ™éW™óþ M>ïœ, sîý Æðÿ…yæþ* ™éVæü$™èþ$…¨. ÌôýMæü´ù™óþ HÒ$ ™éVæü§æþ$.		కమల తాగితే కాఫీ, టీ రెండూ తాగుతుంది. లేకపోతే ఏమీ తాగదు.
8	280.1	1. ÆæÿÑ Ðèþ^éayæþ$. ÔèýÆæÿÃ Ðèþ^éayæþ$. (GÐèþÆæÿ*)		1... రవి వచ్చాడు. శర్మ వచ్చాడు. (ఎవరూ)
8	296.7	2. ÔéÆæÿ§æþ ç³NË$ MøíÜ…¨ ç³âæý*Ï MøíÜ…¨. (HÒ)		2... శారద పూలు కోసింది పళ్లూ కోసింది. (ఏవీ)
8	313.3	3. Ððþ*çßý¯Œþ Æ>{¡ ç³VæüË* ^èþ§æþ$Ðèþ#™éyæþ$. (AçÜË$)		3. మోహన్‌ రాత్రీ పగలూ చదువుతాడు. (ఆసలు)
8	335.1	g.  Fill up the blanks with ™ðþË$çÜ$/Ðèþ^èþ$a.		క 21 20 16 0106 914 తెలుసు/వచ్చు.
8	357.0	1. MæüÐèþ$ËMæü$ ÆæÿÑ ............................ 3. ÆæÿÐèþ$Mæü$ Ðèþ* CË$Ï .....................		1. కమలకు రవి... 3. రమకు మా ఇల్లు...
8	373.6	2. ÆæÿÑMìü ´ërË$ ............................ 4. çÜ$Væü$×ýMæü$ D ÑçÙÄæý$… .............		2. రవికి పాటలు... 4. సుగుణకు ఈ విషయం .............
8	439.0	ÆæÿÑ : Cç³šyæþ$ ÆæÿÐèþ$ ´ëyæþ$™èþ$…¨.		3. రవి : ఇప్పుడు సుగుణ మాట్లాడుతుంది.
8	439.0	3. ÆæÿÑ : Cç³šyæþ$ çÜ$Væü$×ý Ðèþ*sêÏyæþ$™èþ$…¨.		3. రవి : ఇప్పుడు సుగుణ మాట్లాడుతుంది.
8	455.6	ÔèýÆæÿÃ: ÑÐèþ$Ë Æÿ$$…M> ´ëyæþ§óþ…?		శర్మ: విమల...
8	455.6	ÔèýÆæÿÃ: ÑÐèþ$Ë ...........................?		శర్మ: విమల...
8	472.1	ÆæÿÑ : MæüÐèþ$Ë ´ëyìþ™óþ¯óþ ÑÐèþ$Ë ´ëyæþ$™èþ$…¨. ÆæÿÑ : MæüÐèþ$Ë ...........................		రవి: కమల పాడితేనే విమల పాడుతుంది. రవి: కమల...
8	488.7	ÔèýÆæÿÃ : MæüÐèþ$Ë ´ëyìþ™óþV>° ÑÐèþ$Ë ´ëyæþ§é? ÔèýÆæÿÃ: MæüÐèþ$Ë ...........................?		శర్మ: కమల పాడితేగాని విమల పాడదా? _ శర్మ: కమల .....................?.
8	510.6	1. ÆæÿÑ : Cç³šyæþ$ Vøí³ çÜ…™èþMæü… ò³yé¢yæþ$. 4. ÆæÿÑ : Cç³šyæþ$ ¯óþ¯èþ$ Mæü*Ææÿ$a…sê¯èþ$.		1 రవి: ఇప్పుడు గోపి సంతకం పెడ్డాడు. 4. రవి : ఇప్పుడు నేను కూర్చుంటాను.
8	527.2	ÔèýÆæÿÃ: ÑÐèþ$Ë........................?		శర్మ: విమల...
8	527.2	ÔèýÆæÿÃ: ÑÐèþ$Ë ...........................?		శర్మ: విమల...
8	543.7	ÆæÿÑ : MæüÐèþ$Ë........................		రవి: కమల ల?
8	543.7	ÆæÿÑ : MæüÐèþ$Ë ...........................?		రవి: కమల ల?
8	560.3	ÔèýÆæÿÃ: MæüÐèþ$Ë........................?		శర్మ: కమల ల?
8	560.3	ÔèýÆæÿÃ: MæüÐèþ$Ë ...........................?		శర్మ: కమల ల?
8	582.2	2. ÆæÿÑ : Cç³šyæþ$ Ðóþ$… M>ïœ ™éVæü$™é…. 5. ÆæÿÑ : Cç³šyæþ$ çÜÆøf Mæü£æþ ^ðþç³#¢…¨.		2. రవి: ఇప్పుడు మేం కాఫీ తాగుతాం. 5. రవి: ఇప్పుడు సరోజ కథ చెప్తుంది.
8	598.8	ÔèýÆæÿÃ: ÑÐèþ$Ë........................		శర్మ: విమల...
8	598.8	ÔèýÆæÿÃ: ÑÐèþ$Ë...........................		శర్మ: విమల...
8	615.3	ÆæÿÑ : MæüÐèþ$Ë........................		రవి: కమల...
8	615.3	ÆæÿÑ : MæüÐèþ$Ë ...........................		రవి: కమల...
8	631.9	ÔèýÆæÿÃ: MæüÐèþ$Ë........................?		శర్మ: కమల ల?
8	631.9	ÔèýÆæÿÃ: MæüÐèþ$Ë ...........................?		శర్మ: కమల ల?
9	193.5	D ç³#çÜ¢Mæü… ¯óþ¯èþ$ ^èþ¨Ðé¯èþ$.		ఈ పుస్తకం నేను చదువుతాను.
9	193.5	D ç³#çÜ¢Mæü… ¯óþ¯èþ$ ^èþ§æþ$Ðèþ#™é¯èþ$.		ఈ పుస్తకం నేను చదువుతాను.
9	210.1	C¨ ¯óþ¯èþ$ ^èþ¨Ñ¯èþ ç³#çÜ¢Mæü….		ఇది నేను చదివే పుస్తకం.
9	210.1	C¨ ¯óþ¯èþ$ ^èþ¨Ðóþ ç³#çÜ¢Mæü….		ఇది నేను చదివే పుస్తకం.
9	226.6	1. D E™èþ¢Ææÿ… ¯óþ¯èþ$ Æ>Ôé¯èþ$.		1. ఈ ఉత్తరం నేను రాస్తాను.
9	226.6	1. D E™èþ¢Ææÿ… ¯óþ¯èþ$ Æ>Ýë¢¯èþ$.		1. ఈ ఉత్తరం నేను రాస్తాను.
9	243.2	2. B MæüË… ÆæÿÑ ¡çÜ$Mæü$¯é²yæþ$.		2. ఆ కలం రవి తీసుకుంటాడు.
9	243.2	2. B MæüË… ÆæÿÑ ¡çÜ$Mæü$…sêyæþ$.		2. ఆ కలం రవి తీసుకుంటాడు.
9	259.8	3. D ç³…yæþ$ çÜ$ÖË ™ðþ_a…¨.		3. ఈ పండు సుశీల తెస్తుంది.
9	259.8	3. D ç³…yæþ$ çÜ$ÖË ™ðþçÜ$¢…¨.		3. ఈ పండు సుశీల తెస్తుంది.
9	276.4	4. B A»ê¾Æÿ$$ ÆæÿÑ° í³Í^éyæþ$.		4 ఆ అబ్బాయి రవిని పిలుస్తాడు.
9	276.4	4. B A»ê¾Æÿ$$ ÆæÿÑ° í³Ë$Ýë¢yæþ$.		4 ఆ అబ్బాయి రవిని పిలుస్తాడు.
9	292.9	5. D ºçÜ$Þ Væü$…r*Ææÿ$ ´ùÆÿ$$…¨. 5. D ºçÜ$Þ Væü$…r*Ææÿ$ ´ù™èþ$…¨.		5. ఈ బస్సు గుంటూరు పోయింది. 5. ఈ బస్సు గుంటూరు పోతుంది.
9	331.4	ÆæÿÑ Ðèþ*sêÏyéyæþ$.		2. సోము పాఠం చదువుతాడు.
9	331.4	2. ÝùÐèþ$$ ´ëuæÿ… ^èþ§æþ$Ðèþ#™éyæþ$.		2. సోము పాఠం చదువుతాడు.
9	347.9	ÆæÿÑ Ðèþ*sêÏyæþ»ZÄæý*yæþ$.		3. ఇది నేను చెప్పిన కథ.
9	347.9	3. C¨ ¯óþ¯èþ$ ^ðþí³µ¯èþ Mæü£æþ.		3. ఇది నేను చెప్పిన కథ.
9	364.5	1. çÜ$ÖË E™èþ¢Ææÿ… Æ>çÜ$¢¯èþ²¨.		4 మీరు అన్నం తిన్నారు.
9	364.5	4. Ò$Ææÿ$ A¯èþ²… †¯é²Ææÿ$.		4 మీరు అన్నం తిన్నారు.
9	432.3	Mør$		కోటు.
9	434.8	Ðèþ*Ðèþ$*Ë$		మామూలు
9	448.9	gôýº$§ö…Væü		జేబుదొంగ
9	465.5	Mæüº$Ææÿ$Ï		కబుర్లు
9	467.7	çÜ…™èþMæü…		సంతకం
9	482.1	ò³Ææÿ$Væü$		పెరుగు
9	484.1	´ëyæþ$		పాడు
9	498.6	™øyæþ$ò³r$tüü		తోడుపెట్టు.
9	500.6	òÜOk		సైజు
9	515.0	™øyæþ$		లోడు
9	517.6	°{§æþç³r$t		నిద్రపట్టు
9	531.3	±yæþ		నీడ
9	534.2	d!		ఛీ!
9	547.9	^ðþç³š		చెప్పు
9	564.5	Úëç³#		షాపు
9	567.1	f¯èþÃ		జన్మ
9	581.3	M>Ææÿ*t¯èþ$		కార్టూను.
9	583.5	M>ïœ´÷yìþ		కాఫీపొడి
9	597.8	ç³yæþ$2		పడు
9	599.8	M>¯èþ$Mæü		కానుక
9	616.0	íÜÆ>		సిరా
9	632.3	M>Ææÿ×ý…		కారణం
