page	y	legacy	rom	te
1	326.3	Æ>Ðèþ$Äæý$Å : AÐèþ#¯èþ$ »êº*!		రామయ్య : అవును బాబూ!
1	359.5	´ë{™ø : BÐèþ#Ë$ Væü*yé E¯é²Äæý*?		పాత్రో: ఆవులు గూడా ఉన్నాయా?
1	392.6	Æ>Ðèþ$Äæý$Å : JMæü BÐèþ#, JMæü Vóü§ðþ E¯é²Æÿ$$ »êº*!		రామయ్య : ఒక ఆవు, ఒక గేదె ఉన్నాయి బాబూ!
1	425.8	´ë{™ø : Ò$ ´÷Ë…ÌZ HÐóþ$Ñ$ ç³…yæþ$™éÆÿ$$?		పాత్రో : మీ పాలంలో ఏమేమి పండుతాయి?
1	458.9	Æ>Ðèþ$Äæý$Å : Ððþ$rtç³…rË±² ç³…yæþ$™éÄæý$…yîþ!		రామయ్య : మెట్టపంటలన్నీ పండుతాయండీ!
1	475.5	Ðèþ$$QÅ…V> Ððþ$Ææÿç³, Mæü…¨, ´÷V>Mæü$		ముఖ్యంగా మెరప, కంది, పాగాకు
1	492.1	GMæü$PÐèþV> ç³…yìþÝë¢….		ఎక్కువగా పండిస్తాం.
1	525.2	´ë{™ø : ÐèþÇ ç³…yæþ§é?		పాత్రో: వరి పండదా?
1	558.4	Æ>Ðèþ$Äæý$Å : C¨ Ððþ$rt ¿æý*Ñ$ Væü§é!  Ðèþ*V>°ÌZ		రామయ్య : ఇది మెట్ట భూమి గదా! మాగానిలో
1	574.9	ÐèþÇ ç³…yæþ$™èþ$…¨.  Ðèþ*Mæü$		వరి పండుతుంది. వూక
1	591.5	ç³…rËMæü$ ÐèþÆ>ÛÌôý B«§éÆæÿ….		పంటలకు వర్షాలే ఆధారం.
1	624.7	´ë{™ø : ´÷Ë… Gç³šyæþ$ §æþ$¯èþ$²™éÆæÿ…yîþ?		పాత్రో : పాలం ఎప్పుడు దున్నుకారండీ?
2	160.6	Æ>Ðèþ$Äæý$Å : D ¯ðþËÌZ §æþ$¯é²Í.  Æðÿ…yæþ$ Ðèþ$*yæþ$		రామయ్య : ఈ నెలలో దున్నాలి. రెండు మూడు
2	174.0	ÆøkÌZÏ §æþ$¯èþ$²™é….  D çÜ…Ðèþ™èþÞÆæÿ…		రోజుల్లో దున్నుతాం. ఈ సంవత్సరం
2	194.8	Cç³µsìý§éM> Ðèþ$…_ ÐèþÆ>ÛË$		ఇప్పటిదాకా వుంచి వర్షాలు
2	211.4	Mæü$ÆæÿÐèþÌôý§æþ…yîþ!  C…MöMæü ¯ðþËÌZ Ðèþ$…_		కురవలేదండీ! ఇంకొక నెలలో మంచి.
2	228.0	ÐèþÆæÿÛ… Mæü$ÆæÿÐèþMæü´ù™óþ MæüçÙt….		వర్షం కురవకపోతే కష్టం.
2	277.7	´ë{™ø : Ðèþ* ÐðþOç³# Ðèþ$…_ ÐèþÆ>ÛË$ Mæü$ÇÔéÆÿ$$.		పాత్రో : మా వైపు మంచి వర్షాలు కురాయి.
2	294.3	^ðþÆæÿ$Ðèþ#ÌôýÒ ÌôýÐé CMæüPyæþ?		చెరువులేవీ లేవా ఇక్కడ?
2	327.4	Æ>Ðèþ$Äæý$Å : Cr$ÐðþOç³# ^ðþÆæÿ$Ðèþ#Ë$ ÌôýÐèþ…yîþ.		రామయ్య : ఇటువైపు చెరువులు లేవండీ.
2	344.0	Ðèþ^óþa çÜ…Ðèþ™èþÞÆæÿ… ¯éV>Ææÿ$j¯èþÝëVæüÆŠÿ		వచ్చే సంవత్సరం నాగార్జునసాగర్‌
2	360.6	M>ËÐèþ ±âæý$å ÐèþÝë¢Äæý$…r$¯é²Ææÿ$.		కాలవ నీళ్ళు వస్తాయంటున్నారు.
2	377.1	Aç³šyæþ$ JMæü GMæüÆæÿ… Ðèþ*V>°		అప్పుడు ఒక ఎకరం మాగాని
2	393.7	^óþ§éª… A¯èþ$Mæü$…r$¯é²¯èþ$.		చేద్దాం అనుకుంటున్నాను.
2	426.9	´ë{™ø : Ððþ$$™èþ¢… Ðèþ*V>° ^ðþÄæý$ÅÐèþ^èþ$aMæü§é!		పాత్రో : మొత్తం మాగాని చెయ్యవచ్చుకదా!
2	460.0	Æ>Ðèþ$Äæý$Å : GÌê ^ðþÄæý$Å¯èþ…yîþ?  ^éÌê yæþº$¾		రామయ్య : ఎలా చెయ్యనండీ? చాలా డబ్బు
2	476.6	M>ÐéÍ.  Cç³µsìýMóü »êÅ…Mæü$ÌZ Aç³š		కావాలి. ఇప్పటికే బ్యాంకులో అప్పు
2	493.2	¡çÜ$Mæü$¯é²¯èþ$.  B Aç³š Gç³šyæþ$		తీసుకున్నాను. ఆ అప్పు ఎప్పుడు
2	509.7	¡Ææÿ$™èþ$…§ø!  ¯éMæü$ B Aç³š		తీరుతుందో! నాకు ఆ అప్పు
2	526.3	¡ÆæÿarÐóþ$ MæüçÙt…V> E…¨.		తీర్చటమే కష్టంగా ఉంది.
2	576.0	´ë{™ø : Ò$ ç³MæüP ´÷Ë…ÌZ »êÑ E…§óþ!		పాత్రో: మీ పక్క పాలంలో బావి ఉందే!
2	592.6	H™èþ… Væü*yé E…¨.		ఏతం గూడా ఉంది.
3	160.6	Æ>Ðèþ$Äæý$Å : AÐèþ#¯èþ…yîþ!  Aç³šyæþç³šyæþ$ B ±âôýå		రామయ్య : అవ్రనండీ! అప్పుడప్పుడు ఆ నీళ్ళ
3	177.1	Ðóþ$… Væü*yé ´÷Ìê°Mìü ò³r$tMæü$…sê….		మేం గూడా పొలానికి పెట్టుకుంటాం.
3	193.7	^èþ*yæþ…yìþ »êº*!  BÄæý$¯èþ GÐèþÆø,		చూడండి బాబూ! ఆయన ఎవరో
3	210.3	Ñ$Ðèþ$ÃÍ² í³Ë$çÜ$¢¯é²Ææÿ$.		మిమ్మల్ని పిలుస్తున్నారు.
3	243.4	´ë{™ø : çÜÆóÿ¯èþ…yîþ!  ÐèþÝë¢¯èþ$.		పాత్రో : సరేనండీ! వస్తాను.
3	276.6	Æ>Ðèþ$Äæý$Å : Ðèþ$…_¨ »êº*!		రామయ్య : మంచిది బాబూ!
3	368.7	1. ÐèþÆ>ÛË$ .......... (ç³yæþ$) ç³…rË$ ç³…yæþ$™éÆÿ$$.		1. వర్షాలు .......... (పడు) పంటలు పండుతాయి.
3	384.4	2. ÆæÿÐèþ$ ç³NË$ ......... (MöÆÿ$$Å) ¯óþ¯èþ$ HÆ>¢¯èþ$.		2. రమ పూలు ......... (కొయ్యి) నేను ఏర్తాను.
3	399.9	3. ¯èþ$Ðèþ#Ó ........... (Æ>) çÜ$ÖË Ðèþ*sêÏyæþ$™èþ$…¨.		3. నువ్వు .......... (ర) సుశీల మాట్లాడుతుంది.
3	415.5	4. ´ëç³¯èþ$ çÜ*PÌZÏ .......... (^óþÆæÿ$a) Ðèþ$…_¨.		4. పాపను స్పూల్లో .......... (చేర్చు) మంచిది.
3	431.2	5. MæüÐèþ$Ë M>ïœ ......... (¡çÜ$Mø) ¯óþ¯èþ$ ¡çÜ$Mø¯èþ$.		5. కమల కాఫీ ......... (తీసుకో) నేను తీసుకోను.
3	446.9	6. Ðéâæý$å A¯èþ²… .......... (†¯èþ$) ¯èþ$Ðèþ#Ó †¯èþÐé?		6. వాళ్ళు అన్నం .......... (తిను) నువ్వు తినవా?
3	488.9	1. çÜ$»ê¾Æ>Ðèþ# H… ^óþçÜ$¢¯é²yæþ$? (^öM>P&Ðèþ*Ææÿ$a)		1. సుబ్బారావు ఏం చేస్తున్నాడు? (చొక్కామార్చు)
3	504.4	2. Vøí³ H… ^óþÝë¢yæþ$? ({»ñýyæþ$z&M>Ë$a)		2. గోపి ఎం చేస్తాడు? (బ్రెడ్డు-కాల్చు)
3	520.1	3. ´ëç³ H… ^óþçÜ$¢…¨? (™èþ$´ëMîü&õ³Ë$a)		3. పాప ఏం చేస్తుంది? (తుపాకీ-పేల్చు)
3	535.7	4. ¯èþ$ÐóþÓ… ^óþÝë¢Ðèþ#? ({»ñýyæþ$z&M>Ë$a)		4. నువ్వేం చేస్తావు? (బెడ్డు-కాల్చు)
3	551.4	5. Æ>Ðèþ$Äæý$Å H… ^óþÝë¢yæþ$? (´÷Ë…&^èþ*í³…^èþ$)		5. రామయ్య ఏం చేస్తాడు? (పాలం-చూపించు)
3	567.1	6. ÎË H… ^óþçÜ$¢…¨? (A¯èþ²…&Ðèþyìþz…^èþ$)		6. లీల ఏం చేస్తుంది? (అన్నం-వడ్డించు)
3	624.6	ÔèýÆæÿÃ HÐèþ$…r$¯é²yæþ$? (´ëuæÿ…&^èþ§æþ$Ðèþ#)		శర్మ ఏమంటున్నాడు? (పాఠం-చదువు)
3	640.3	ÔèýÆæÿÃ ´ëuæÿ… ^èþ§æþ$Ðèþ#§é… A…r$¯é²yæþ$.		శర్మ పాఠం చదువుదాం అంటున్నాడు.
4	160.3	1. çÜÆæÿâæý HÐèþ$…r$¯èþ²¨? (ç³NË$&MöÆÿ$$Å) 4. ÆæÿÑ HÐèþ$…r$¯é²yæþ$?		1. సరళ ఏమంటున్నది? (పూలు-కొయ్యి) _ 4. రవి ఏమంటున్నాడు?
4	176.9	2. ´ëç³ HÐèþ$…r$¯èþ²¨? (ç³…yæþ$&†¯èþ$)		_(ఊరు-వెళ్ళు
4	176.9	(FÆæÿ$&Ððþâæý$å)		_(ఊరు-వెళ్ళు
4	193.3	3. ÆæÿÐèþ$ ™èþÐèþ$$Ãyæþ$ HÐèþ$…r$¯é²yæþ$?		'5. వాళ్ళు ఏమంటున్నారు?
4	193.3	5. Ðéâæý$å HÐèþ$…r$¯é²Ææÿ$?		'5. వాళ్ళు ఏమంటున్నారు?
4	209.6	(ÝëÄæý$…{™èþ…&Æ>)		.... (సినిమా-చూడు)
4	209.6	(íÜ°Ðèþ*&^èþ*yæþ$)		.... (సినిమా-చూడు)
4	269.3	Æ>Ðèþ$$ : Vøï³!  ¯èþ$Ðèþ#Ó Cç³šyæþ$ »ñý…Væü$âæý*Ææÿ$ ÐðþâæýåÆ>§æþ*?		రాము. : గోపీ! నువ్వు ఇప్పుడు బెంగుళూరు వెళ్ళరాదూ?.
4	285.6	Vøí³ : Cç³šyæþ$ GÌê Ððþâæýå¯èþ$?  Æóÿç³# Ððþâê¢¯èþ$.		గోపి. : ఇప్పుడు ఎలా వెళ్ళను? రేపు వెళ్తాను.
4	302.2	1. ç³NË$ MöÆÿ$$Å.		5. డబ్బు తీసుకో
4	302.2	5. yæþº$¾ ¡çÜ$Mø		5. డబ్బు తీసుకో
4	318.6	2. íÜ°Ðèþ* ^èþ*yæþ$		6. ఉత్తరం రాయి
4	318.6	6. E™èþ¢Ææÿ… Æ>Æÿ$$		6. ఉత్తరం రాయి
4	334.9	3. ´ëuæÿ… ^èþ§æþ$Ðèþ#		7. బల్ల నెట్టు
4	334.9	7. ºËÏ ¯ðþr$t		7. బల్ల నెట్టు
4	351.3	4. C…sìýMìü Æ>		8. బాకీ తీర్చు
4	351.3	8. »êMîü ¡Ææÿ$a		8. బాకీ తీర్చు
4	412.5	Æ>Ðèþ$$ : HÐèþ$…yîþ! Ò$Çç³šyæþ$ »ñý…Væü$âæý*Ææÿ$ ÐðþâæýåÆ>§æþ*?		రాము. : ఏమండీ! మీరిప్పుడు బెంగుళూరు వెళ్ళరాదూ?
4	428.8	Vøí³ : Cç³šyðþÌê Ððþâæýå…?  Æóÿç³# Ððþâê¢….		గోపి. : ఇప్పుడెలా వెళ్ళం? రేపు వెళ్తాం.
4	488.5	Model (i) ÔèýÆæÿÃ ´ëuæÿ… ^èþ§æþ$Ðèþ#™èþ$¯é²yæþ$. 3. Æ>Ðèþ$Äæý$Å ´÷Ë… §æþ$¯èþ$²™èþ$¯é²yæþ$.		401 (1) శర్మ పాఠం చదువుతున్నాడు. 3. రామయ్య పొలం దున్నుకున్నాడు.
4	504.8	(a) ¯óþ¯èþ$ Væü*yé ^èþ§æþÐèþ¯é?		4. సుబ్బారావు సంచీ తీసుకుంటున్నాడు.
4	504.8	4. çÜ$»ê¾Æ>Ðèþ# çÜ…` ¡çÜ$Mæü$…r$¯é²yæþ$.		4. సుబ్బారావు సంచీ తీసుకుంటున్నాడు.
4	521.2	(b) Ðóþ$… Væü*yé ^èþ§æþÐèþÐèþ*?		5. శ్యామల భోజనం వడ్డిస్తున్నది.
4	521.2	5. ÔéÅÐèþ$Ë ¿Zf¯èþ… ÐèþyìþzçÜ$¢¯èþ²¨.		5. శ్యామల భోజనం వడ్డిస్తున్నది.
4	537.7	1. MæüÐèþ$Ë A¯èþ²… †…r$¯èþ²¨. 6. Ðéâæý$å BÌZ_çÜ$¢¯é²Ææÿ$.		1. కమల అన్నం తింటున్నది. 6. వాళ్ళు ఆలోచిస్తున్నారు.
4	554.1	2. ÆæÿÐèþ$ E™èþ¢Ææÿ… Æ>çÜ$¢¯èþ²¨. 7. A™èþ¯èþ$ CMæüPyìþMìü ÐèþçÜ$¢¯é²yæþ$.		2. రమ ఉత్తరం రాస్తున్నది. _ 7. అతను ఇక్కడికి వస్తున్నాడు.
4	575.8	Model (ii) ÔèýÆæÿÃ °{§æþ´ù™éyæþ$.		4. రమ బ్రెడ్డు కాలుస్తుంది.
4	575.8	4. ÆæÿÐèþ$ {»ñýyæþ$z M>Ë$çÜ$¢…¨.		4. రమ బ్రెడ్డు కాలుస్తుంది.
4	592.1	ÔèýÆæÿÃ °{§æþ´ù™èþ*E…sêyæþ$. 5. A™èþ¯èþ$ íÜ°Ðèþ*Ë$ ^èþ*Ýë¢yæþ$.		శర్మ నిద్రపోతూజుంటాడు. _ 5. అతను సినిమాలు చూస్తాడు.
4	608.5	1. ÆæÿÑ A¯èþ²… †…sêyæþ$.		6. అతను నన్ను కలుస్తాడు.
4	608.5	6. A™èþ¯èþ$ ¯èþ¯èþ$² MæüË$Ýë¢yæþ$.		6. అతను నన్ను కలుస్తాడు.
4	624.8	2. çÜ$ÖË ´ëuæÿ… ^èþ§æþ$Ðèþ#™èþ$…¨. 7. ´ë™èþ ç³¨Ææÿ*´ëÄæý$Ë ¯ør$Mæü$ _ËÏÆæÿ		2. సుశీల పాఠం చదువుతుంది. 7. పాత పదిరూపాయల నోటుకు చిల్లర
4	641.4	3. Æ>Ðèþ$Äæý$Å ´÷Ë… §æþ$¯èþ$²™éyæþ$.		మారుస్తుంది.
4	641.4	Ðèþ*Ææÿ$çÜ$¢…¨.		మారుస్తుంది.
5	204.3	Ðéyæþ$ Ððþâæý$¢¯é²yæþ$.  ^èþ§æþ$Ðèþ#™èþ$¯é²yæþ$.		వాడు వెళ్తున్నాడు. చదువుతున్నాడు.
5	220.9	Ðéyæþ$ Ððþâæý*¢ ^èþ§æþ$Ðèþ#™èþ$¯é²yæþ$.		వాడు వెళ్తూ చదువుతున్నాడు.
5	237.5	1. çÜ$ÖË Ayæþ$Væü$™èþ$¯èþ²¨.		చెప్తున్నది.
5	237.5	^ðþç³#¢¯èþ²¨.		చెప్తున్నది.
5	254.0	2. Ðéâæý$å ç³ÇVðü™èþ$¢™èþ$¯é²Ææÿ$.		మాట్లాడుతున్నారు.
5	254.0	Ðèþ*sêÏyæþ$™èþ$¯é²Ææÿ$.		మాట్లాడుతున్నారు.
5	270.6	3. Ò$Ææÿ$ Æ>çÜ$¢¯é²Ææÿ$.		చూస్తున్నారు.
5	270.6	^èþ*çÜ$¢¯é²Ææÿ$.		చూస్తున్నారు.
5	287.2	4. í³ËÏË$ ¼òÜPr$Ï †…r$¯é²Ææÿ$. Mæü$MæüP¯èþ$ Möyæþ$¢¯é²Ææÿ$.		4. పిల్లలు బిస్కెట్లు తింటున్నారు... కుక్కను కొడ్తున్నారు.
5	330.9	¯èþ$Ðèþ#Ó Ðèþ*sêÏyæþ$.  Ñ¯èþ$.		2. సుశీల నువ్వు అన్నం తిను. కమలతో మాట్లాడు.
5	330.9	2. çÜ$ÖÌê!  ¯èþ$Ðèþ#Ó A¯èþ²… †¯èþ$.  MæüÐèþ$Ë™ø Ðèþ*sêÏyæþ$.		2. సుశీల నువ్వు అన్నం తిను. కమలతో మాట్లాడు.
5	347.5	¯èþ$Ðèþ#Ó Ðèþ*sêÏyæþ*¢ Ñ¯èþ$.		3. రమా! నువ్వు బొమ్మగియ్యి. నన్ను చూడు.
5	347.5	3. ÆæÿÐèþ*!  ¯èþ$Ðèþ#Ó »ŸÐèþ$ÃWÆÿ$$Å.  ¯èþ¯èþ$² ^èþ*yæþ$.		3. రమా! నువ్వు బొమ్మగియ్యి. నన్ను చూడు.
5	364.1	1. ºgêÆæÿ$ Ððþâæýå…yìþ.  Ðèþ*sêÏyæþ…yìþ. 4. MæüÐèþ$Ìê!  ç³#çÜ¢Mæü… ¡çÜ$Mø.  ´ëuæÿ… Ñ¯èþ$.		1. బజారు వెళ్ళండి. మాట్లాడండి. 4. కమలా! పుస్తకం తీసుకో. పాఠం విను.
5	385.9	Model (iii) ¯èþ$ÐöÓMæü ç³#çÜ¢Mæü… ^èþ§æþ$Ðèþ#™èþ$¯é²Ðèþ#. B ç³#çÜ¢Mæü… ¯éMìüÐèþ#Ó.		40461 (1%) నువ్వొక పుస్తకం చదువుతున్నావు. ఆ పుస్తకం నాకివ్వు.
5	402.5	¯èþ$Ðèþ#Ó ^èþ§æþ$Ðèþ#™èþ$¯èþ² ç³#çÜ¢Mæü… ¯éMìüÐèþ#Ó.		నువ్వు చదువుతున్న పుస్తకం నాకివ్వు.
5	419.1	1. ¯èþ$Ðèþ#Ó JMæü ç³…yæþ$ †…r$¯é²Ðèþ#. B ç³…yæþ$ HÑ$sìý?		1... నువ్వు ఒక పండు తింటున్నావు. ఆ పండు ఏమిటి?
5	435.7	2. ¯èþ$Ðèþ#Ó Ðèþ*rË$ A…r$¯é²Ðèþ#. B Ðèþ*rË$ ¯éMæü$ Ñ°í³…^èþr… Ìôý§æþ$.		2. నువ్వు మాటలు అంటున్నావు. ఆ మాటలు నాకు వినిపించటం లేదు.
5	452.2	3. ÔèýÆæÿÃ JMæü E™èþ¢Ææÿ… Æ>çÜ$¢¯é²yæþ$. B E™èþ¢Ææÿ… GÐèþÇMìü?		3... శర్మ ఒక ఉత్తరం రాస్తున్నాడు. ఆ ఉత్తరం ఎవరికి?
5	468.8	4. ¯èþ$Ðèþ#Ó JMæü C…sZÏ E…r$¯é²Ðèþ#. B CË$Ï GMæüPyæþ$¯èþ²¨?		4. నువ్వు ఒక ఇంట్లో ఉంటున్నావు. ఆ ఇల్లు ఎక్కడున్నది?
5	534.4	CMæüPyìþMìü GÐèþÆæÿ$ ÐèþçÜ$¢¯é²Ææÿ$?		శర్మ వచ్చాడా?
5	534.4	ÔèýÆæÿÃ Ðèþ^éayé?		శర్మ వచ్చాడా?
5	551.0	CMæüPyìþMìü GÐèþÆæÿ* Æ>Ðèþr… Ìôý§æþ$.		రాలేదు.
5	551.0	Æ>Ìôý§æþ$.		రాలేదు.
5	567.6	1. CÐéÓâæý GÐèþÆæÿ$ Ðèþ*sêÏyæþ$™èþ$¯é²Ææÿ$? 1. ¯èþ$Ðèþ#Ó ç³#çÜ¢Mæü… ™ðþ^éaÐé?		1. ఇవ్వాళ ఎవరు మాట్లాడుతున్నారు? 1. నువ్వు పుస్తకం తెచ్చావా?
5	584.2	2. ¯èþ$Ðèþ#Ó GÐèþÇ° ^èþ*çÜ$¢¯é²Ðèþ#?		2. సుగుణ లీలను పిలిచిందా?
5	584.2	2. çÜ$Væü$× ÎË¯èþ$ í³Í_…§é?		2. సుగుణ లీలను పిలిచిందా?
5	600.7	3. ÆæÿÑ GMæüP×ìý~…_ ÐèþçÜ$¢¯é²yæþ$?		3. వాన కురిసిందా?
5	600.7	3. Ðé¯èþ Mæü$ÇíÜ…§é?		3. వాన కురిసిందా?
5	617.3	4. ¯èþ$Ðèþ#Ó ´ëuæÿ… GÐèþÇMìü ^ðþç³#¢¯é²Ðèþ#? 4. ´ëç³ Hyìþa…§é?		4 నువ్వు పాఠం ఎవరికి చెప్తున్నావు? 4. పాప ఏడ్చిందా?
6	182.4	ÔèýÆæÿÃ §æþVæüYÆæÿ MæüË… Ìôý§æþ$; M>Æÿ$$™èþ… Ìôý§æþ$.		శర్మ దగ్గర కలం లేదు; కాయితం లేదు.
6	199.0	ÔèýÆæÿÃ §æþVæüYÆæÿ MæüËÐóþ$ M>§æþ$ M>Æÿ$$™èþ… Væü*yé Ìôý§æþ$.		శర్మ దగ్గర కలమే కాదు కాయితం గూడా లేదు.
6	215.6	1. CÐéÓâæý ÔèýÆæÿÃ Æ>Ðèþr… Ìôý§æþ$; ÆæÿÐèþ$ Æ>Ðèþr… Ìôý§æþ$.		1. ఇవ్వాళ శర్మ రావటం లేదు; రమ రావటం లేదు.
6	232.2	2. ¯óþ¯èþ$ ´ëË$ ™éVæü$™é¯èþ$; sîý ™éVæü$™é¯èþ$.		2. నేను పాలు తాగుతాను; టీ తాగుతాను.
6	248.7	3. M>ÏçÜ$ÌZ çÜ$»ê¾Æ>Ðèþ# Ìôýyæþ$; ÔèýÆæÿÃ Ìôýyæþ$.		3. క్లాసులో సుబ్బారావు లేడు; శర్మ లేడు.
6	292.5	Model (i) MæüÐèþ$Ë : ÔéÆæÿ§é!  D ç³#çÜ¢Mæü… ^èþ§æþ$Ðèþ#.		40461 గ కమల : శారదా! ఈ పుస్తకం చదువు.
6	309.1	ÆæÿÐèþ$ : ÔéÆæÿ§é!  ±Mæü$ Ñ°í³…^èþr… Ìôý§é? MæüÐèþ$Ë °¯èþ$² ç³#çÜ¢Mæü…		రమ... : శారదా! నీకు వినిపించటం లేదా? కమల నిన్ను పుస్తకం
6	325.6	^èþ§æþÐèþÐèþ$…r$¯èþ²¨.		చదవమంటున్నది.
6	342.2	ÔéÆæÿ§æþ : MæüÐèþ$Ë¯óþ ^èþ§æþÐèþÐèþ$¯èþ$.		శారద. : కమలనే చదవమను.
6	358.8	MæüÐèþ$Ë : ¯óþ¯èþ$ ^èþ§æþÐèþÐèþ$¯èþr… Ìôý§æþ$. Ðèþ*çÙtÆæÿ$V>Ææÿ$ ^èþ§æþÐèþÐèþ$…r$¯é²Ææÿ$.		కమల : నేను చదవమనటం లేదు. మాష్టరుగారు చదవమంటున్నారు.
6	375.4	B Ðèþ*sôý ±™ø ^ðþç³#¢¯é²¯èþ$.		ఆ మాటే నీతో చెప్తున్నాను.
6	391.9	1. ÆæÿÑ : ÔèýÆ>Ã!  ¯èþ$Ðèþ#Ó çÜ$»ê¾Æ>Ðèþ# §æþVæüYÇMìü ´ù!		షురవి.. 2 శర్మా నువ్వు సుబ్బారావు దగ్గరికి పో!
6	408.5	Vøí³ : .......................		గోపి వు
6	425.1	ÔèýÆæÿÃ : .......................		శర్మ వు
6	441.7	ÆæÿÑ : .......................		రవి వు
6	458.2	2. AÆæÿ$×ý :  WÇgê!  JMæü »ŸÐèþ$Ã WÆÿ$$Å.		2. అరుణ : గిరిజా! ఒక బొమ్మ గియ్యి.
6	474.8	çÜÆøf : .......................		సరోజు వ
6	491.4	WÇf : .......................		గిరిజ వు
6	508.0	AÆæÿ$×ý : .......................		అరుణ 2 టు
6	524.5	3. ÆæÿÐèþ$ : Vøï³!  ¯èþ$Ðèþ#Ó ™ðþË$Væü$ ç³#çÜ¢Mæü… ¡çÜ$Mæü$Æ>!		3. రమ : గోపీ! నువ్వు తెలుగు పుస్తకం తీసుకురా!
6	541.1	ÆæÿÑ : .......................		రవి వు
6	557.7	Vøí³ : .......................		గోపి వు
6	574.3	ÆæÿÐèþ$ : .......................		రమ వు
6	590.8	4. VúÇ : WÇgê!  ÆæÿÑ ç³#çÜ¢Mæü… GMæüPyæþ$…§ø Ððþ™èþ$Mæü$!		4 గౌరి... : గిరిజా రవి పుస్తకం ఎక్కడుందో వెతుకు!
6	607.4	ÆæÿÐèþ$ : .......................		రమ వు
6	624.0	WÇf : .......................		గిరిజ. వు
6	640.6	VúÇ : .......................		గౌరి. వలు
7	177.1	ÐéçÜ$ : çÜ$»ê¾Æ>Ðèþ# CMæüPyìþMìü Æ>ÐéÍ.		వాసు. : సుబ్బారావు ఇక్కడికి రావాలి.
7	193.7	Ðóþ×ý$ : AÆÿ$$™óþ ¯èþ$Ðèþ#Ó Ðé×ìý~ ÆæÿÐèþ$Ã¯éÍ.		వేణు. : అయితే నువ్వు వాణ్ణి రమ్మనాలి.
7	210.3	ÐéçÜ$ : ¯óþ¯èþ$ ÆæÿÐèþ$Ã…sôý¯óþ Ðéyæþ$ÐèþÝë¢yé?		వాసు. : నేను రమ్మంటేనే వాడువస్తాడా?
7	226.9	Ðóþ×ý$ : AÐèþ#¯èþ$. ¯èþ$Ðèþ#Ó ÆæÿÐèþ$Ã¯èþMæü´ù™óþ Ðéyæþ$ Æ>yæþ$.		వేణు. : అవును. నువ్వు రమ్మనకపోతే వాడు రాడు.
7	244.1	1. ÐéçÜ$ : ÔèýÆæÿÃ ´ër ´ëyéÍ.		3. గిరిజ: కమల పూలు కొయ్యాలి.
7	244.1	3. WÇf : MæüÐèþ$Ë ç³NË$ MöÄæý*ÅÍ.		3. గిరిజ: కమల పూలు కొయ్యాలి.
7	261.8	Ðóþ×ý$ : ..................................		సుగుణని టలు
7	261.8	çÜ$Væü$×: ..................................		సుగుణని టలు
7	279.4	ÐéçÜ$ : ..................................		గిరిజ వ లా
7	279.4	WÇf : ..................................		గిరిజ వ లా
7	297.1	Ðóþ×ý$ : ..................................		సుగుణని ఎంట
7	297.1	çÜ$Væü$×ý: ..................................		సుగుణని ఎంట
