lesson	seq	speaker	en	rom	legacy	keys	flags
17	26	Ææÿ†Æ>ÐŒþ$	I see!  How far is your house?		Ææÿ†Æ>ÐŒþ$ :  AÌêV>!  AÆÿ$$™óþ, Ò$ C…sìýMìü G…™èþ §æþ*Ææÿ…?	2:541.6;2:555.6	no-rom
17	27	A…fÄæý$Å	From where, sir?		A…fÄæý$Å : GMæüP×ìý~…^èþ…yîþ!	2:583.6	no-rom
17	28	Ææÿ†Æ>ÐŒþ$	From here.		Ææÿ†Æ>ÐŒþ$ :  CMæüP×ìý~…^óþ¯èþ…yîþ!	2:612.2	no-rom
17	29	A…fÄæý$Å	It's very near.  About a furlong.		A…fÄæý$Å : ^éÌê §æþVæüYÆæÿ.  çÜ$Ðèþ*Ææÿ$ JMæü çœÆ>Ï…Væü$.	3:179.8;3:194.8	no-rom
17	30	çÜÆæÿÓÆŠÿ	Here is coffee, sir!  Papa!  This milk is for you.		çÜÆæÿÓÆŠÿ : C§æþ$Vø¯èþ…yîþ M>ïœ.  ´ë´ë, CÑVø ±Mæü$ ´ëË$.	3:209.4;3:224.2	no-rom
17	31	Ðèþ$à´ë{™èþ	Ratiram!  How is the coffee?  Is it good?		Ðèþ$à´ë{™èþ : Ææÿ†Æ>ÐŒþ$!  M>ïœ GÌê E…¨? »êVæü$¯èþ²§é?	3:253.8;3:268.7	no-rom
17	32	Ææÿ†Æ>ÐŒþ$	It's not good.  It is bitter.  Is the milk good, dear?		Ææÿ†Æ>ÐŒþ$ :  »êV> Ìôý§æþ$.  ^óþ§æþ$V> E¯èþ²¨. HÐèþ$Ðèþ*Ã!  ´ëË$ »êVæü$¯é²Äæý*?	3:298.3;3:313.1	no-rom
17	33	´ëç³	It's not sweet, sir!  It is insipid.		´ëç³ : †Äæý$ÅV> ÌôýÐèþ…yîþ!  ^èþç³µV> E¯é²Æÿ$$.	3:342.7;3:357.6	no-rom
17	34	A…fÄæý$Å	Hey, you!  Is this coffee or decoction?		A…fÄæý$Å : HÐèþ$Äæý*Å!  C¨ M>ïœ¯é? MæüÚëÄæý$Ðèþ*?	3:387.0;3:401.8	no-rom
17	35	çÜÆæÿÓÆŠÿ	Which one, sir?		çÜÆæÿÓÆŠÿ : H§æþ…yîþ?	3:431.4	no-rom
17	36	A…fÄæý$Å	This one! Why is this so bitter? Don't you have sugar in your hotel?		A…fÄæý$Å : C§óþ¯èþÄæý*Å!  C…™èþ ^óþ§æþ$V> E…§óþ…?  ç³…^èþ§éÆæÿ Ìôý§é Ò$ çßZrÌZÏ?	3:461.1;3:475.9;3:490.7	no-rom
17	37	°…VæüÄæý$Å	It's all right for me.		°…VæüÄæý$Å : ¯éMæü$ »êV>¯óþ E…¨.	3:520.3	no-rom
17	38	A…fÄæý$Å	It is your habit to have coffee without sugar.  You may not need sugar.  But I need it.		A…fÄæý$Å : ±Mæü$ ^óþ§æþ$ M>ïœ AËÐér$. ±Mæü$ ç³…^èþ§éÆæÿ AMæüPÆóÿÏ§æþ$.  ¯éMæü$ M>ÐéÍ.	3:549.8;3:564.6;3:579.4	no-rom
17	39	°…VæüÄæý$Å	I am not accustomed to sweets.		°…VæüÄæý$Å : ¯éMæü$ ¡í³ AËÐér$ Ìôý§æþ$.	3:609.4	no-rom
17	40	´ëç³	I too need sugar.		´ëç³ : ¯éMæü$ Mæü*yé M>ÐéÍ ç³…^èþ§éÆæÿ.	4:179.8	no-rom
17	41	A…fÄæý$Å	All right, my dear		A…fÄæý$Å : çÜÆóÿ¯èþÐèþ*Ã!	4:208.8	no-rom
17	42	çÜÆæÿÓÆŠÿ	Here is sugar, sir!		çÜÆæÿÓÆŠÿ : C§æþ$Vø¯èþ…yîþ ç³…^èþ§éÆæÿ.	4:237.6	no-rom
17	43	A…fÄæý$Å	I don't need that much sugar. Half of it is sufficient.		A…fÄæý$Å : A…™èþ ç³…^èþ§éÆæÿ AMæüPÆóÿÏ§æþ$.  çÜVæü… ^éË$.	4:266.2;4:280.6	no-rom
17	44	´ëç³	I too don't need that much.  Half of it is fine.		´ëç³ : ¯éMæü$ Mæü*yé A…™èþ AMæüPÆóÿÏ§æþ$; çÜVæü… ^éË$.	4:309.5;4:323.9	no-rom
17	45	Ææÿ†Æ>ÐŒþ$	Half of it is not enough for me.		Ææÿ†Æ>ÐŒþ$ : ¯éMæü$ çÜVæü… ^éË§æþ$.	4:352.5	no-rom
17	46	A…fÄæý$Å	Now it is good.		A…fÄæý$Å : Cç³šyæþ$ »êVæü$…¨.	4:381.3	no-rom
17	47	Ææÿ†Æ>ÐŒþ$	It's very good, indeed. . The larger the tree, the greater the breeze.		Ææÿ†Æ>ÐŒþ$ : ^éÌê »êVæü$…¨. G…™èþ ^ðþr$t Mæü…™èþ V>Í	4:410.3;4:556.6	no-rom
