guid	lesson	seq	speaker	en	rom	legacy	keys	flags
I56371bf53f39	9	22	çÜ$Ðèþ$	Here, they are!		çÜ$Ðèþ$ : C§æþ$Vø!	1:621.2	no-rom
I19f2189b32f7	9	23	™é™èþ	Whose doll is this?		™é™èþ : D »ŸÐèþ$Ã GÐèþÇ¨?	2:179.8	no-rom
I2d5ba3ba5a01	9	24	çÜ$Ðèþ$	It is mine.		çÜ$Ðèþ$ : ¯é¨.	2:210.2	no-rom
I93ff558d8c7c	9	25	ÑfÄæý$	It is not yours. It is his.		ÑfÄæý$ : ±¨ M>§æþ$; Ðéyìþ¨.	2:240.7	no-rom
Iec7a5e635261	9	26	çÜÆæÿâæý	It is not his. It is my brother's.		çÜÆæÿâæý : Ðéyìþ¨ M>§æþ$; Ðèþ* A¯èþ²Äæý$Å¨.	2:271.1	no-rom
If121862f45f5	9	27	™é™èþ	Whose box is this?		™é™èþ : D ò³sñýt GÐèþÇ¨?	2:301.5	no-rom
I79897d1dc704	9	28	çÜÆæÿâæý	It is my grandmother's.		çÜÆæÿâæý : ¯éÄæý$¯èþÐèþ$Ã¨.	2:332.0	no-rom
I94bd80ace59d	9	29	™é™èþ	Whose shirt is this?		™é™èþ :  D ^öM>P GÐèþÇ¨?	2:362.4	no-rom
I77a23eb26541	9	30	Vøí³	It is my brother-in-law's		Vøí³ : Ðèþ* »êÐèþV>Ç¨.	2:392.9	no-rom
Ifd07b7f98f4b	9	31	™é™èþ	Where is your brother-in-law?		™é™èþ : Ò$ »êÐèþV>Ææÿ$ HÇ?	2:423.3	no-rom
I5c66fa89592a	9	32	Vøí³	There, he is!		Vøí³ : AÆæÿ$Vø!	2:453.8	no-rom
I29ce9c013d74	9	33	™é™èþ	Okay!  Now some important questions.		™é™èþ : çÜÆóÿ! Cç³šyæþ$ Mö°² Ðèþ$$QÅÐðþ$O¯èþ {ç³Ôèý²Ë$.	2:484.2;2:499.5	no-rom
I33d3c4bd390e	9	34	çÜÆæÿâæý	How many more questions are there, grandfather?		çÜÆæÿâæý : C…M> G°² {ç³Ôèý²Ë$ ™é™èþÄæý*Å?	2:529.9	no-rom
I925105cd1c20	9	35	Vøí³	Why all these questions, grand- father?		Vøí³ : D {ç³Ôèý²Ë±² G…§æþ$Mæü$ ™é™èþÄæý*Å?	2:560.3	no-rom
I851b7046392e	9	36	™é™èþ	The first question: What date is tomorrow? The second ques- tion:  Whose birthday is that? Tell me.		™é™èþ : JMæüsZ {ç³Ôèý²: Æóÿç³# G¯ø² ™éÈMæü$? Æðÿ…yø {ç³Ôèý²: GÐèþÇ ç³#sìýt¯èþÆøk? ^ðþç³µ…yìþ.	2:590.8;2:606.0;2:621.2	no-rom
I85a39693c48b	9	37	çÜ$Ðèþ$	Tomorrow is second. This is the month of October. It is Ma- hatma Gandhi's birthday to- morrow.		çÜ$Ðèþ$ : Æóÿç³# Æðÿ…yø ™éÈMæü$. C¨ AMøtºÆæÿ$ ¯ðþË. Æóÿç³# Ðèþ$à™éÃV>…«© ç³#sìýt¯èþÆøk.	3:179.8;3:195.0;3:210.2	no-rom
Ifd028a3d94ce	9	38	ÑfÄæý$	Tomorrow is Gandhi Jayanti. Yes. Today is October the first. And it is our grandfather's birthday!		ÑfÄæý$ : AÐèþ#¯èþ$. Æóÿç³# V>…«©fÄæý$…†. CÐóþÓâæý AMøtºÆæÿ$ JMæüsZ ™éÈMæü$. Ðèþ$¯èþ ™é™èþÄæý$Å ç³#sìýt¯èþÆøk.	3:240.7;3:255.9;3:271.1	no-rom
I54d346876caf	9	39	çÜ$Ðèþ$	Yes. Today is our grandfather's birthday. Then where are the chocolates, grandfather?		çÜ$Ðèþ$ : AÐèþ#¯èþ$, CÐóþÓâæý Ðèþ$¯èþ ™é™èþÄæý$Å ç³#sìýt¯èþÆøk. ™é™èþÄæý*Å! Ðèþ$Ç ^éMðüÏr$Ï HÑ?	3:301.5;3:316.8;3:332.0	no-rom
I56371bf53f39	9	40	™é™èþ	Here, they are!		™é™èþ : CÑVø!	3:362.4	no-rom
Ie27d0a081c51	9	41	ÑfÄæý$	The Chocolates are tasty!  What is the cost of them grandfa- ther?		ÑfÄæý$ : ^éMðüÏr$Ï »êVæü$¯é²Æÿ$$: Òsìý QÈ§æþ$ G…™èþ ™é™èþÄæý$Å?	3:392.9;3:408.1	no-rom
Ic20e00af8572	9	42	™é™èþÄæý$Å	All together, sixteen rupees.		™é™èþÄæý$Å : Ððþ$$™èþ¢… ç³§æþàÆæÿ$ Ææÿ*´ëÄæý$Ë$.	3:438.6	no-rom
Ie738b37029e4	9	43	ÑfÄæý$	What is the cost of each chocolate?		ÑfÄæý$ : JMöPMæüP ^éMðüÏr$t G…™èþ?	3:469.0	no-rom
I05c94d877f3b	9	44	™é™èþ	Each one was one rupee.		™é™èþ : JMöPMæüPsìý JMæü Ææÿ*´ëÆÿ$$.	3:499.5	no-rom
I5b21f0a81f58	9	45	çÜ$Ðèþ$	You have a new bag! What is the cost of this bag?		çÜ$Ðèþ$ : ± §æþVæüYÆæÿ Mö™èþ¢ çÜ…_ E…§óþ! D çÜ…_ QÈ§æþ$ G…™èþ?	3:529.9;3:545.1	no-rom
I44b6910a6c12	9	46	™é™èþ	It is seventeen rupees.		™é™èþ : ©° QÈ§æþ$ ç³¨õßýyæþ$ Ææÿ*´ëÄæý$Ë$.	3:575.6	no-rom
I27a1dc06a1b8	9	47	çÜ$Ðèþ$	What is the cost of your new pen?		çÜ$Ðèþ$ : ± Mö™èþ¢ MæüË… QÈ§æþ$ G…™èþ?	3:606.0	no-rom
I69171c3a1016	9	48	™é™èþ	This is not a new pen. It is an old pen. Its cost was eighteen rupees.		™é™èþ : C¨ Mö™èþ¢ MæüË… M>§æþ$ ´ë™èþ MæüËÐóþ$? ©° QÈ§æþ$ ç³§ðþ®°Ñ$¨ Ææÿ*´ëÄæý$Ë$.	4:179.8;4:195.0	no-rom
Ida84a8263f53	9	49	ÑfÄæý$	When is my birthday, grandfa- ther?		ÑfÄæý$ : ¯é ç³#sìýt¯èþ Æøgñýç³šyæþ$ ™é™èþÄæý*Å?	4:225.4	no-rom
Id5107b59d20d	9	50	™é™èþ	Your birthday is in January.		™é™èþ : ± ç³#sìýt¯èþÆøk f¯èþÐèþÇÌZ.	4:255.9	no-rom
I5f1ad176be98	9	51	ÑfÄæý$	What date is it?		ÑfÄæý$ : G¯ø² ™éÈMæü$?	4:286.3	no-rom
I98be54a963e2	9	52	™é™èþ	It is on eighteenth. Her birthday is on sixteenth February.		™é™èþ : ç³§ðþ®°Ñ$§ø ™éÈMæü$. ©° ç³#sìýt¯èþÆøk íœ{ºÐèþÇ ç³§æþàÆø ™éÈMæü$.	4:316.8;4:332.0	no-rom
