lesson	seq	speaker	en	rom	legacy	keys	flags
32	19	ÔèýÆæÿÃ	I have an important business with him.  That has to be done by tomorrow.  His style is as though holding others by hair; otherwise surrendering.  That doesn’t work with me.  By what time he would come?		ÔèýÆæÿÃ : ¯éMæü$ Ðéyìþ™ø Ðèþ$$QÅÐðþ$O¯èþ ç³° E…¨. A¨ Æóÿç³sìý ÌZV> ^ðþÄæý*ÅÍ.  Ðéyìþ A…¨™óþ kr$t A…§æþMæü´ù™óþ ç³§æþ®† M>âæý$å ÌêV> E…¨.  A¨ ¯é §æþVæüYÆæÿ ç³°^ðþÄæý$Å§æþ$. Ðéyæþ$ Gç³µsìýMìü ÐèþÝë¢yæþ$?	2:309.7;2:326.3;2:342.7;2:342.9;2:359.2;2:359.5;2:376.0;2:392.6	no-rom
32	20	X™èþ	He will come in an hour.  What shall I give you?  Shall I give you coffee or tea?		X™èþ : C…MöMæü Væü…rÌZ ÐèþÝë¢yæþ$.  ±Mæü$ H… CÐèþÓ¯èþ$?  sîý CÐèþÓ¯é? M>ïœ CÐèþÓ¯é?	2:425.8;2:442.3;2:458.9	no-rom
32	21	ÔèýÆæÿÃ	I get stomachache if I drink coffee.		ÔèýÆæÿÃ : M>ïœ ™éW™óþ ¯éMæü$ Mæüyæþ$ç³#ÌZ ¯ðþí³µ ÐèþçÜ$¢…¨.	2:492.1;2:508.6	no-rom
32	22	X™èþ	Then, don’t you drink coffee daily?		X™èþ : AÆÿ$$™óþ ¯èþ$Ðèþ#Ó Æøl M>ïœ ™éVæüÐé?	2:541.8	no-rom
32	23	ÔèýÆæÿÃ	Not daily.  I will drink now and then.		ÔèýÆæÿÃ : Æøl ™éVæü¯èþ$; Aç³šyæþç³šyæþ$ ™éVæü$™é¯èþ$.	2:574.9;2:591.5	no-rom
32	24	Ððþ*çßý¯Œþ	What will you do if you don’t get tea?		Ððþ*çßý¯Œþ: Ðèþ$Ç sîý §öÆæÿMæüMæü´ù™óþ H… ^óþÝë¢Ðèþ#?	2:624.7	no-rom
32	25	ÔèýÆæÿÃ	I will keep quiet		ÔèýÆæÿÃ : FÆæÿ$P…sê¯èþ$.	3:160.6	no-rom
32	26	Ððþ*çßý¯Œþ	Don’t you drink milk?		Ððþ*çßý¯Œþ: ´ëË$ ™éVæüÐé?	3:193.7	no-rom
32	27	ÔèýÆæÿÃ	I will vomit if I touch (take) milk.		ÔèýÆæÿÃ : ´ëË$ Ðèþ$$r$tMæü$…sôý ¯éMæü$ yøMæü$ ÐèþçÜ$¢…¨.	3:226.9;3:243.4	no-rom
32	28	X™èþ	I am getting a fit of laughter on listening your words.  Take this tea. Shall I put (add) some more sugar?		X™èþ : ± Ðèþ*rË$ Ñ…sôý ¯éMæü$ ¯èþÐèþ#Ó ÐèþÝù¢…¨.  C§æþ$Vø sîý!  ç³…^èþ§éÆæÿ C…M> Mö…^ðþ… ÐðþÄæý$Å¯é?	3:276.6;3:293.2;3:309.7	no-rom
32	29	ÔèýÆæÿÃ	Not necessary.  Tea is fine. What am I to do if Hari doesn’t come now?		ÔèýÆæÿÃ : AMæüPÆóÿÏ§æþ$. sîý »êVæü$…¨.  Cç³šyæþ$ çßýÇ Æ>Mæü´ù™óþ H… ^ðþÄæý$Å¯èþ$?	3:342.9;3:359.5	no-rom
32	30	Ððþ*çßý¯Œþ	Wait for sometime.  If he doesn’t come by then go to his house. Shall  we also come with you?		Ððþ*çßý¯Œþ: Mö…^ðþ… õÜç³# ^èþ*yæþ$.  Aç³µsìýMìü Mæü*yé Æ>Mæü´ù™óþ Ðéâæýå C…sìýMóü Ððþâæý$å.  Ðóþ$ Væü*yé Æ>Ðèþ*?	3:392.6;3:409.2;3:426.4	no-rom
32	31	ÔèýÆæÿÃ	Come on!  Let’s go.  From there we will go to my house.		ÔèýÆæÿÃ : Æ>…yìþ ´ù§é….  AMæüP×ìý~…_ Ðèþ* C…sìýMìü ´ù§é….	3:460.0;3:476.5	no-rom
32	32	X™èþ	What shall we do in your house? Your wife also will not be there.		X™èþ : Ò$ C…sZÏ H… ^ðþÄæý$Å…?  Ò$ BÑyæþ Mæü*yé E…yæþ§æþ$.	3:509.7;3:526.3	no-rom
32	33	ÔèýÆæÿÃ	It is a holiday today for her school.  She would be at home. Gopi!  Don’t forget to apply.  Negligence in such matters is not good. That won’t work with me sir! I work like this : either I pull their hair I kneel at their feet.		ÔèýÆæÿÃ: : Ðéâæýå çÜ*PË$Mæü$ CÐóþÓâæý òÜËÐèþ#. C…sZÏ¯óþ E…r$…¨.  Vøï³!  Aò³•Ï ^ðþÄæý$År… Ðèþ$Ça´ùMæü$.  Cr$Ðèþ…sìý ÑçÙÄæý*ËÌZ °ÆæÿÏ„æüüÅ… Ðèþ$…_¨ M>§æþ$. ¯é ç³§æþ®† A…¨™óþ kr$t A…§æþMæü A¨ ¯é §æþVæüYÆæÿ ç³° ^ðþÄæý$Å§æþ$ ÝëÆŠÿ! ´ù™óþ M>âæý$Ï!	3:559.4;3:576.0;3:592.6;3:609.1;3:625.7;4:165.8;4:166.2;4:181.2	no-rom
