lesson	seq	speaker	en	rom	legacy	keys	flags
26	11	ÆæÿÑ	Yes.  You get many.  You stand (wait) there.  Bus number thirteen will come.		ÆæÿÑ : B!  ^éÌê §öÆæÿ$Mæü$™éÆÿ$$.  AMæüPyæþ °ÌZa…yìþ. ç³§æþÐèþ$*yø ¯ðþ…ºÆæÿ$ ºçÜ$Þ ÐèþçÜ$¢…¨.	1:423.3;1:438.6;1:453.8	no-rom
26	12	çÜ$»ê¾	What is the fare?		çÜ$»ê¾ : sìýMðüPr$t G…™èþ?	1:484.2	no-rom
26	13	ÆæÿÑ	He will take (collect) four ru- pees and fifty paise		ÆæÿÑ : ¯éË$Væü$ Ææÿ*´ëÄæý$Ë Äæý*¿ñýO ò³OçÜË$ ¡çÜ$Mæü$…sêyæþ$.	1:514.7;1:529.9	no-rom
26	14	çÜ$»ê¾	Okay!  We are going.		çÜ$»ê¾ : çÜÆóÿ!  Ðóþ$… Ððþâæý$¢¯é²….	1:560.3	no-rom
26	15	ÆæÿÑ	Sit for a while.  There is time for the bus.		ÆæÿÑ : Mö…^ðþ…õÜç³# Mæü*Æøa.  ºçÜ$ÞMæü$ sñýOÐèþ$$ E…¨.	1:590.8;1:606.0	no-rom
26	16	çÜ$»ê¾	You are playing carroms.  Aren’t you?  We will wait at the busstop itslef.  See there! Gopi is coming.  He will waste time with gossip.		çÜ$»ê¾ : ¯èþ$Ðèþ#Ó MóüÆæÿ…»ZÆæÿ$z Byæþ$™èþ$¯é²Ðèþ# Mæü§é! Ðóþ$… Ððþâê¢…. º‹ÜÝëtç³#ÌZ¯óþ °Ë$a…sê….  Ayæþ$Vø, ± MøçÜ… Vøí³ ÐèþçÜ$¢¯é²yæþ$.  Ðóþ$… Ððþâê¢…. Ðéyæþ$ Ðèþ*rË™ø sñýOÐèþ$$ Ðóþ‹Üt ^óþÝë¢yæþ$.	2:179.6;2:194.6;2:209.6;2:224.4;2:239.4	no-rom
26	17	Vøí³	Ravi!  What are you doing till now?		Vøí³ : ÆæÿÒ!  Cç³µsìý §éM> H… ^óþçÜ$¢¯é²Ðèþ#?	2:281.4	no-rom
26	18	ÆæÿÑ	I am playing carroms.		ÆæÿÑ : MóüÆæÿ…»ZÆæÿ$z Byæþ$™èþ$¯é²¯èþ$.	2:311.1	no-rom
26	19	Vøí³	Let’s go to a movie.  Will you come?		Vøí³ : íÜ°Ðèþ*Mæü$ ´ù§é… ÐèþÝë¢Ðé?	2:340.7	no-rom
26	20	ÆæÿÑ	We will go tomorrow.  Let’s see a play today.		ÆæÿÑ : Æóÿç³# ´ù§é….  CÐóþÓâæý ¯érMæü… ^èþ*§éª….	2:370.3;2:384.9	no-rom
26	21	Vøí³	Sarma says that we will go to movie		Vøí³ : ÔèýÆæÿÃ íÜ°Ðèþ*Móü Ððþâêª… A…r$¯é²yæþ$.	2:414.6	no-rom
26	22	ÆæÿÑ	I have to see Krishnamurti this evening.  You too come; let’s go to his house.  From there let’s go to the play.  Sarada will also come with us.  We will go to the movie tomor- row.  How long will this movie be screened?		ÆæÿÑ : CÐóþÓâæý ÝëÄæý$…{™èþ… Mæü–çÙ~Ðèþ$*Ç¢° ^èþ*yéÍ.  ¯èþ$Ðèþ#Ó Mæü*yé Æ>; Mæü–çÙ~Ðèþ$*Ç¢ C…sìýMìü Ððþâêª….  AMæüPyìþ °…_ ¯érM>°Mìü Ððþâêª….  Ðèþ$¯èþ™ø ÔéÆæÿ§æþ Mæü*yé ÐèþçÜ$¢…¨.  íÜ°Ðèþ*Mæü$ Æóÿç³# ´ù§é….  D íÜ°Ðèþ* Gç³µsìý §éM> E…r$…¨?	2:444.2;2:459.0;2:473.8;2:488.6;2:503.5;2:518.3;2:533.1	no-rom
26	23	Vøí³	It will be for four days.		Vøí³ : C…M> ¯éË$Væü$ ÆøkË §éM> E…r$…¨.	2:562.5;2:577.4	no-rom
26	24	ÆæÿÑ	Then no problem.  We will go to the movie tomorrow.		ÆæÿÑ : AÆÿ$$™óþ ç³ÆæÿÐéÌôý§æþ$; íÜ°Ðèþ* Æóÿç³# ^èþ*§éª….	2:607.0;2:621.8	no-rom
26	25	Vøí³	The play is at 8 o’clock.  Shall we stay here till then?		Vøí³ : ¯érMæü… G°Ñ$¨ Væü…rËMæü$. Aç³µsìý §éM> CMæüPyóþ E…§éÐèþ*?	3:179.8;3:195.0	no-rom
26	26	ÆæÿÑ	We will sit here.  You will play chess.  Won’t you?  Let’s play chess for a while.  Later we go for a stroll on the road.  On the way we halt for ten min- utes at Krishnamurti’s house. From there  we go to the play.		ÆæÿÑ : CMæüPyóþ Mæü*Ææÿ$a…§é….  ¯èþ$Ðèþ#Ó ^èþ§æþÆæÿ…Væü… Byé¢Ðèþ# Mæü§é!  M>õÜç³# Byéª…. ™èþÆæÿÐé™èþ AÌê Æøyæþ$z Ò$§æþ M>õÜç³# †Ææÿ$Væü$§é….  §éÇÌZ Mæü–çÙ~Ðèþ$*Ç¢ C…sZÏ ç³¨ °Ñ$ÚëË$ BVæü$§é…. AMæüP×ìý~…_ ¯érM>°Mìü Ððþâêª….	3:225.4;3:240.7;3:255.9;3:271.1;3:286.3;3:301.5	no-rom
26	27	Vøí³	Giri may also come for the play.		Vøí³ : WÇ Mæü*yé ¯érM>°Mìü ÐèþÝë¢yóþÐðþ*!	3:332.0	no-rom
26	28	ÆæÿÑ	Then, come on!  Let us go to his house and ask whether he would also come.		ÆæÿÑ : ç³§æþ!  Ðéãå…sìý §éM> Ððþâêª….  Ðéyæþ$ Mæü*yé ÐèþÝë¢yóþÐðþ* Ayæþ$Væü$§é….	3:362.4;3:377.7	no-rom
26	29	Vøí³	I am hungry.		Vøí³ : ¯éMæü$ BMæüÍV> E…¨.	3:408.1	no-rom
26	30	ÆæÿÑ	On the way at Vasanta Vihar hot idli will be available.  Let us eat.		ÆæÿÑ : §éÇÌZ ÐèþçÜ…™èþ ÑàÆŠÿÌZ ÐóþyìþÐóþyìþ CyîþÏ E…r$…¨; †…§é….	3:438.6;3:453.8	no-rom
26	31	Vøí³	Shall we take the bicycle?		Vøí³ : òÜOMìüË$ ¡çÜ$Mæü$´ù§éÐèþ*?	3:484.2	no-rom
26	32	ÆæÿÑ	Sarada is also coming.  Isn’t she?  bicycle is not required. Let’s keep it here.  Keep your bag also here.  See there! Sarada is also coming.  Then let’s proceed.		ÆæÿÑ : ÔéÆæÿ§æþ Mæü*yé ÐèþçÜ$¢…¨ Mæü§é!  òÜOMìüË$ Ðèþ§æþ$ª.  §é°² CMæüPyóþ ò³yéª….  ± çÜ…` Mæü*yé CMæüPyóþ ò³r$t.  A§æþ$Vø ÔéÆæÿ§æþ Mæü*yé ÐèþÝù¢…¨; CMæü Ðèþ$¯èþ… ºÄæý$ÌôýªÆæÿ$§é….	3:514.7;3:529.9;3:545.1;3:560.3;3:575.6	no-rom
26	33	Vøí³	Okay!		Vøí³ : çÜÆóÿ!	3:606.0	no-rom
