lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
60	11		Then, Jyothi's age is twenty Yes, I have been hiding that years! Understand! a tug-of-war champion. It is my opinion that, if we can	తెలిసిందా!	ocr		™ðþÍíÜ…§é!	1:433.8	prose no-rom
60	12		Even though I have given you an assurance letter that the story which	“మీరింత వరకూ వివాహం చేసుకోక	ocr		"""""Ò$Ç…™èþ ÐèþÆæÿMæü* ÑÐéçßý… ^óþçÜ$MøMæü"	1:488.1	prose no-rom
60	13		Even though I have given you an assurance letter that the story which I have written is not a translation or imitation, you don't believe me!	'పోవటొనికి కారణం?”	ocr		´ùÐèþsê°Mìü M>Ææÿ×ý…?''	1:500.1	prose no-rom
60	14			“వా నట జీవితంలో రెండొందల చిత్రాలలో	ocr		"""""¯é ¯èþr iÑ™èþ…ÌZ Æðÿ…yö…§æþË _{™éËÌZ"	1:515.3	prose no-en no-rom
60	15			పెళ్లి ఫీ్లలో నటించి నటించి మొహం:	ocr		ò³ãÏ ïÜ¯èþÏÌZ ¯èþsìý…_ ¯èþsìý…_ Ððþ$$çßý…	1:527.3	prose no-en no-rom
60	16			'మొత్తింది.?”	ocr		Ððþ$$†¢…¨.''	1:539.2	prose no-en no-rom
60	17			'ఓమంచి ఐడియా! జ్యోతి పయసు.	ocr		gZÅ†Mìü ™èþ¯èþ ÐèþÄæý$çÜ$ GÐèþÆæÿ*	2:162.7	prose no-en no-rom
60	18			'ఓమంచి ఐడియా! జ్యోతి పయసు.	ocr		K Ðèþ$…_ IyìþÄæý*! gZÅ† ÐèþÄæý$çÜ$	2:162.7	prose no-en no-rom
60	19			జ్యోతి చేతనే చెప్పెద్దాం పద |	ocr		™ðþË$çÜ$MøÌôýÆæÿ° VæüÆæÿÓ… çßý$¶!	2:174.6	prose no-en no-rom ocr-suspect
60	20			జ్యోతి చేతనే చెప్పెద్దాం పద |	ocr		gZÅ† ^óþ™èþ¯óþ ^ðþí³µ§éª… ç³§æþ !	2:174.6	prose no-en no-rom ocr-suspect
60	21			మిస్స్‌ జ్యోతీ! మీ పయర్దు ఓ	ocr		Ñ$‹Ü gZÅ¡! Ò$ ÐèþÄæý$çÜ$ K	2:284.9	prose no-en no-rom
60	22			ఆ రహస్యం ఎపరికీ చెప్పకుండా చాలా	ocr		B ÆæÿçßýçÜÅ… GÐèþÇMîü ^ðþç³µMæü$…yé ^éÌê	2:292.3	prose no-en no-rom
60	23			పెద్ద రహస్యంలా ఉందే!	ocr		ò³§æþª ÆæÿçßýçÜÅ…Ìê E…§óþ!	2:296.8	prose no-en no-rom
60	24		Ms. Jyothi!  It seems your	రోజులన్రుంచీ చాచి పెడ్డుర్నార్రుకుంటాను?.	ocr		ÆøkË¯èþ$…` §é_ ò³yæþ$¢¯é²Ææÿ¯èþ$Mæü$…sê¯èþ$?	2:304.2	prose no-rom
60	25		secret for many many days. -Yes	అవును-19%	ocr		AÐèþ#¯èþ$	2:331.9	prose no-rom
60	26		REASON FOR YOU	జ్యోతి వయసు ఇరవై వళ్లన్నమాట!	ocr		gZÅ† ÐèþÄæý$çÜ$ CÆæÿÐðþO HâæýÏ¯èþ²Ðèþ*r!	2:398.9	prose no-rom
60	27		REASON FOR YOU Hey! What is the use of writing all the	అవును. ఇరవై వళ్ల నించి ఆ	ocr		AÐèþ#¯èþ$. CÆæÿÐðþO HâæýÏ °…_ B	2:407.5	prose no-rom
60	28		NOT MARRYING? Hey! What is the use of writing all the Chitragupta!  It seems that he is	తెలిసిందా!	ocr		™ðþÍíÜ…§é!	2:414.1	prose no-rom
60	29		NOT MARRYING? Hey! What is the use of writing all the novels in your wife's name? Chitragupta!  It seems that he is	రహస్యం చాచి పెడుతున్నాను.	ocr		ÆæÿçßýçÜÅ… §é_ ò³yæþ$™èþ$¯é²¯èþ$.	2:419.4	prose no-rom
60	30			మీరు చెప్తేసమ్మరు! ఇప్పటికే	ocr		Ò$Ææÿ$ ^ðþõ³¢¯èþÐèþ$ÃÆæÿ$! Cç³µsìýMóü	2:517.7	prose no-en no-rom
60	31			ప్రతి కాస్తుకూ 'ఒకరిద్దరు	ocr		{ç³† M>ÏçÜ$Mæü* JMæüÇ§æþªÆæÿ$	2:529.7	prose no-en no-rom
60	32			పిల్లలు ఎక్కువైపోయి, ఫీట్లు	ocr		í³ËÏË$ GMæü$PÐðþO´ùÆÿ$$, ïÜr$Ï	2:541.6	prose no-en no-rom
60	33		"""Why have'nt you gotten married yet?"""	లేకపోవటం వల్ల పెల్లలచేత	ocr		ÌôýMæü´ùÐèþr… ÐèþËÏ í³ËÏË^óþ™èþ	2:553.8	prose no-rom
60	34		"""After acting in marriage scenes in two"	గోడకుర్సీ వేయిస్తున్నాం!.	ocr		VøyæþMæü$Èa ÐóþÆÿ$$çÜ$¢¯é²…!	2:565.7	prose no-rom
60	35			“ఇంటర్‌వ్యూలో సైలక్టు అయితే ఇవాల్చినించే ఉద్యోగంలో చేరదామనుకుంటున్నార్టు.	ocr		"""C…rÆŠÿÐèþNÅÌZ òÜËMæü$t AÆÿ$$™óþ CÐéÍt°…^óþ E§øÅVæü…ÌZ ^óþÆæÿ§éÐèþ$¯èþ$Mæü$…r$¯é²¯èþ$"	3:161.1	prose no-en no-rom
60	36			స్రార్ష్‌ అందుకే మధ్యాహ్నం భోజనం కొరియర్‌లో తెచ్చుకున్నాను” అన్నాను. అంతే!	ocr		ÝëÆŠÿ. A…§æþ$Móü Ðèþ$«§éÅçßý²… ¿Zf¯èþ… M>ÇÄæý$ÆŠÿÌZ ™ðþ^èþ$aMæü$¯é²¯èþ$' A¯é²¯èþ$. A…™óþ!	3:173.0	prose no-en no-rom
60	37		Jyothi is proud that no one I have a good Idea.  We will Did you find a strange thing my dear? I have a suspecion that day by day our We got his hair cut when he was given anesthesia for his leg operation. Oh, you got selected for Govt. post.	సైలక్ట్‌ చేసేశారు.	ocr		òÜËMŠüt ^óþõÜÔéÆæÿ$.	3:185.0	prose no-rom
60	38		NOT MARRYING? Hey! What is the use of writing all the	రథం ముగ్గు మొదలు	ocr		Ææÿ£æþ… Ðèþ$$Væü$Y Ððþ$$§æþË$	3:412.3	prose no-rom
60	39		NOT MARRYING? Then, Jyothi's age is twenty novels in your wife's name? Chitragupta!  It seems that he is a tug-of-war champion.	పెట్టాను శ పూటకు మీరే	ocr		ò³sêt¯èþ$. D ç³NrMæü$ Ò$Æóÿ	3:424.3	prose no-rom
60	40		Then, Jyothi's age is twenty Yes, I have been hiding that years! Understand! a tug-of-war champion. It is my opinion that, if we can He  grabbed the rope	వంపే చేస్కోండి !	ocr		Ðèþ…r ^óþÝùP…yìþ !	3:436.2	prose no-rom
60	41						¯é {òœ…yæþ*Þ ¯èþ¯èþ*² A§óþç³° ¯é {òœ…yŠþÞ ¯é MæüâæýÏgZyæþ$	4:169.1	prose no-en no-rom no-te
60	42		Did you find a strange thing my dear? I have a suspecion that day by day our				^óþÔéÆæÿ$. ¯èþ$ÐðþÓMæüPyæþ$¯é²Ðèþ# Æ>gê! ÌêMæü$P° ç³…´ëÆæÿ$.	4:181.0	prose no-rom no-te
60	43		"Jyothi is proud that no one I have a good Idea.  We will can figure out her age. make Jyothi  to tell her age on I told them, ""If I am selected I am prepared to begin work today itself. My friends also played the same Did you find a strange thing my dear? I have a suspecion that day by day our mirror is becoming smaller and smaller.   In the early days of our marriage We got his hair cut when he was given anesthesia for his leg operation. Oh, you got selected for Govt. post."	'నువ్వెక్కడున్నావ్రు రాణీ !	ocr		¯èþ$ÐðþÓMæüPyæþ$¯é²Ðèþ# Æ>×îý !	4:193.6	prose no-rom
60	44		Then, Jyothi's age is twenty Yes, I have been hiding that novels in your wife's name? a tug-of-war champion.	డాక్టరుగారు ఇంకా రెండు రోజుల దాకా మాట్లాడరు. నిన్న నాలిక మీద	ocr		yéMæütÆæÿ$V>Ææÿ$ C…M> Æðÿ…yæþ$ ÆøkË §éM> Ðèþ*sêÏyæþÆæÿ$. °¯èþ² ¯éÍMæü Ò$§æþ	4:432.5	prose no-rom
60	45		Look!  You have to wind the Yes, I have been hiding that years! Understand! secret for twenty years. What is the problem!  All these It is my opinion that, if we can He  grabbed the rope stop marriages during a five	మందు వేయింబుకున్నారు.	ocr		Ðèþ$…§æþ$ ÐóþÆÿ$$…^èþ$Mæü$¯é²Ææÿ$.	4:444.4	prose no-rom
60	46			'వమండోయ్‌! ఈ వింత కరిపెట్టారా? మన నిలువుటద్దం రోజురోజుకూ చిన్వదైవోతున్నట్లు,	ocr		HÐèþ$…yøÄŒý$! D Ñ…™èþ Mæü°ò³sêtÆ>? Ðèþ$¯èþ °Ë$Ðèþ#r§æþª… ÆøkÆøkMæü* _¯èþ²§ðþO´ù™èþ$¯èþ²r$Ï	5:160.7	prose no-en no-rom
60	47			అనుమానంగా ఉందండీ! పెళ్లేయిన కొత్తలో నా పూర్తి (్రతిబంబం కరిపించేది..	ocr		A¯èþ$Ðèþ*¯èþ…V> E…§æþ…yîþ! ò³âæýÏÆÿ$$¯èþþMö™èþ¢ÌZ ¯é ç³NÇ¢ {ç³†¼…º… Mæü°í³…^óþ¨.	5:172.6	prose no-en no-rom
60	48		WHAT IS THE	ఇలా నవలలన్లీ నీ పెళ్లెం పేరుతో	ocr		CÌê ¯èþÐèþËË±² ± ò³âêÏ… õ³Ææÿ$™ø	5:379.2	prose no-rom
60	49		REASON FOR YOU	రాయటం వల్ల నీకొచ్చే లాభం వమిటిరా?.	ocr		Æ>Äæý$r… ÐèþËÏ ±Mö^óþa Ìê¿æý… HÑ$sìýÆ>?	5:394.7	prose no-rom
60	50		REASON FOR YOU Hey! What is the use of writing all the	ఆల వీముందీ. ఈ స్రవలలన్నీ	ocr		B¶! HÐèþ$$…©. D ¯èþÐèþËË±²	5:407.3	prose no-rom
60	51		NOT MARRYING? Hey! What is the use of writing all the novels in your wife's name? Chitragupta!  It seems that he is	'నాకే అంకితమిబ్చుకోవచ్చు.	ocr		¯éMóü A…Mìü™èþÑ$^èþ$aMøÐèþ^èþ$a	5:419.2	prose no-rom
60	52		Then, Jyothi's age is twenty Yes, I have been hiding that novels in your wife's name? a tug-of-war champion.	గదా!	ocr		Væü§é!	5:431.4	prose no-rom
60	53			వీడికి కాలు ఆపరేష్ట్‌ చేయ్యటొనికి మత్తుమందు ఇచ్చినప్పుడే డ్రాపుగూడా.	ocr		ÒyìþMìü M>Ë$ Bç³ÆóÿçÙ¯Œþ ^óþÄæý$Åsê°Mìü Ðèþ$™èþ$¢Ðèþ$…§æþ$ C_a¯èþç³šyóþ {M>ç³#Væü*yé	6:168.6	prose no-en no-rom
60	54		Did you find a strange thing my dear? I have a suspecion that day by day our	చేయించేశాం..	ocr		^óþÆÿ$$…^óþÔé….	6:180.6	prose no-rom
60	55		WHAT IS THE	చిత్రగుప్తా! వాడు టగ్గ్‌ఆఫవార్‌	ocr		_{™èþVæü$´ë¢! Ðéyæþ$ rVŠüBçœÐéÆŠÿ	6:381.4	prose no-rom
60	56		WHAT IS THE	ఒక పంబవర్ష (్రణాళ్లికలో పెళ్లిళ్లు	ocr		JMæü ç³…^èþÐèþÆæÿÛ {ç³×êãMæüÌZ ò³ãÏâæý$Ï	6:389.4	prose no-rom
60	57		REASON FOR YOU	ఛాంపియనట. నేను వేసిన తాడు.	ocr		bé…í³Äæý$¯èþr. ¯óþ¯èþ$ ÐóþíÜ¯èþ ™éyæþ$	6:393.4	prose no-rom
60	58		REASON FOR YOU	ఆపుచేయింప గలిగితే ఈ జన్రాభో	ocr		Bç³#^óþÆÿ$$…^èþ VæüÍW™óþ D f¯é¿ê	6:401.3	prose no-rom
60	59		REASON FOR YOU Hey! What is the use of writing all the	లాగేసుకున్నాడు.	ocr		ÌêVóüçÜ$Mæü$¯é²yæþ$.	6:405.3	prose no-rom
60	60		NOT MARRYING? Hey! What is the use of writing all the Chitragupta!  It seems that he is	అభివృద్దిని అరికష్టవబ్చునని నా	ocr		AÀÐèþ–¨®° AÇMæürtÐèþ^èþ$a¯èþ° ¯é	6:413.2	prose no-rom
60	61		NOT MARRYING? Then, Jyothi's age is twenty novels in your wife's name? Chitragupta!  It seems that he is a tug-of-war champion.	అభిప్రాయం.	ocr		AÀ{´ëÄæý$….	6:425.2	prose no-rom
60	62						VæüÐèþÆæÿ²Ððþ$…r$ E§øÅVæü… Ðèþ_a…§é? AÆÿ$$™óþ Ò$Ææÿ$ Ò$ ™èþÐèþ$$Ãyæþ* B ÑçÙÄæý$… Ðèþ*	7:163.8	prose no-en no-rom no-te
60	63						ò³ãÏ ^óþçÜ$Mö° gêÆÿ$$¯èþÐèþ#§æþ$Ðèþ# V>°, BVæü$! MæüÐèþËË° ™ðþÍõÜ¢ Ñ$Ðèþ$ÃÍ² A¯èþ²Äæý$ÅMæü$	7:175.7	prose no-en no-rom no-te
60	64		Jyothi is proud that no one I have a good Idea.  We will My friends also played the same Did you find a strange thing my dear? I have a suspecion that day by day our We got his hair cut when he was given anesthesia for his leg operation. Oh, you got selected for Govt. post.				ò³âêÏyóþ§é¯óþ² M>§æþ$! ^ðþç³µ…yö¨¯é!	7:189.0	prose no-rom no-te
