guid	lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
I749c94a7e70d	38	11	Ðèþ$$Ææÿã	Don't tell to anybody any thing in this matter.	మురళి : ఈ విషయం ఎవరితోనూ ఏమీ చెప్పకు.	ocr		Ðèþ$$Ææÿã : D ÑçÙÄæý$… GÐèþÇ™ø¯èþ* HÒ$ ^ðþç³µMæü$.	1:488.7;1:504.3	no-rom
I3a3dab055c6d	38	12	Ððþ*çßý¯Œþ	Why will I tell this to anybody? I know (that I should not tell this to others).  Don't I?	మోహన్‌ : ఎవరితోనైనా ఎందుకు చెప్తాను? నాకు తెలుసు కదా!	ocr		Ððþ*çßý¯Œþ : GÐèþÇ™ø¯ðþO¯é G…§æþ$Mæü$ ^ðþ´ë¢¯èþ$? ¯éMæü$ ™ðþË$çÜ$ Mæü§é!	1:535.5;1:551.2	no-rom
I813c5b542a8f	38	13	Ðèþ$$Ææÿã	See there!  Venu is coming.	మురళి : అడుగో వేణు వస్తున్నాడు.	ocr		Ðèþ$$Ææÿã : Ayæþ$Vø Ðóþ×ý$ ÐèþçÜ$¢¯é²yæþ$.	1:582.6	no-rom
I4db65e39ff2d	38	14	Ðóþ×ý$	What's the matter?  Both of you are here!  Are you looking for somebody?	వేణు. : ఏమిటి, ఇద్దరూ ఇక్కడున్నారు? 'ఎవరికోసమైనా ఎదురు చూస్తున్నారా?	ocr		Ðóþ×ý$ : HÑ$sìý, C§æþªÆæÿ* CMæüPyæþ$¯é²Ææÿ$? GÐèþÇMøçÜÐðþ$O¯é G§æþ$Ææÿ$ ^èþ*çÜ$¢¯é²Æ>?	1:613.7;1:629.4	no-rom
I6b38e4d7e0ae	38	15	Ðèþ$$Ææÿã	We are not looking for anybody else.  We are looking for you. By hook or crook, you must do that help to me.	'మురలి : ఎవరి కోసం ఎదురుచూడటం లేదు. నీకోసవే. ఎదురు చూస్తున్నాం. ఎలాగైనా నువ్వు నాకా సహాయం చెయ్యాలి.	ocr		Ðèþ$$Ææÿã : GÐèþÇ MøçÜ… G§æþ$Ææÿ$^èþ*yæþr… Ìôý§æþ$. ±MøçÜÐóþ$ G§æþ$Ææÿ$ ^èþ*çÜ$¢¯é²…. GÌêVðüO¯é ¯èþ$Ðèþ#Ó ¯éM> çÜàÄæý$… ^ðþÄæý*ÅÍ.	2:159.9;2:175.6;2:191.3;2:206.9	no-rom
I7efb9389b313	38	16	Ðóþ×ý$	I wrote a letter to you.  Did you get it?	వేణు. :నీకు నేను ఉత్తరం రాశాను; అందిందా?	ocr		Ðóþ×ý$ : ±Mæü$ ¯óþ¯èþ$ E™èþ¢Ææÿ… Æ>Ôé¯èþ$; A…¨…§é?	2:238.1;2:253.8	no-rom
I36a8b09f1b1e	38	17	Ðèþ$$Ææÿã	Yes.	మురళి : ఆ|	ocr		Ðèþ$$Ææÿã : B!	2:285.2	no-rom ocr-suspect
I472efa22e09d	38	18	Ðóþ×ý$	Give me that letter once.	వేణు. : ఆ ఉత్తరం ఒకసారి ఇలా ఇవ్వు.	ocr		Ðóþ×ý$ : B E™èþ¢Ææÿ… JMæüÝëÇ CÌê CÐèþ#Ó.	2:316.6	no-rom
I1fd937bd7549	38	19	Ðèþ$$Ææÿã	I put it somewhere.  Now it is missing.	మురళి : అది ఎక్కడో పెట్టాను; ఇప్పుడు కనిపించటంలేదు.	ocr		Ðèþ$$Ææÿã : A¨ GMæüPyø ò³sêt¯èþ$; Cç³šyæþ$ Mæü°í³…^èþr…Ìôý§æþ$.	2:347.7;2:363.4	no-rom
Ief4af397d3ff	38	20	Ðóþ×ý$	You might have put it in any of the books.	వేణు. : ఏ పుస్తకంలోనైనా పెట్టావేమో!	ocr		Ðóþ×ý$ : H ç³#çÜ¢Mæü…ÌZ¯ðþO¯é ò³sêtÐóþÐðþ*!	2:394.8	no-rom
Ia1a8272924c7	38	21	Ððþ*çßý¯Œþ	He didn't put it in any book. He gave it to me.  Here it is!	మోహన్‌: ఏ పుస్తకంలోనూ పెట్టలేదు. నాకిచ్చాడు. ఇదుగో.	ocr		Ððþ*çßý¯Œþ : H ç³#çÜ¢Mæü…ÌZ¯èþ* ò³rtÌôý§æþ$. ¯éMìü^éayæþ$. C§æþ$Vø.	2:425.9;2:441.6	no-rom
I61fb4add8848	38	22	Æ>Ðèþ*Æ>Ðèþ#	Sarma!  What is the time now?	రామారావు: శర్మా! ఇప్పుడు టైము ఎంత అయింది?	ocr		Æ>Ðèþ*Æ>Ðèþ#: ÔèýÆ>Ã! Cç³šyæþ$ sñýOÐèþ$$ G…™èþ AÆÿ$$…¨?	2:473.0;2:488.7	no-rom
Ie837703bb4f4	38	23	ÔèýÆæÿÃ	One o'clock.	శర్మ. : ఒంటిగంట.	ocr		ÔèýÆæÿÃ : J…sìýVæü…r.	2:519.9	no-rom
I61577898feb6	38	24	Æ>Ðèþ*	When will Subbarao come?	రామా. : సుబ్బారావ్ర ఎన్ని గంటలకు వస్తాడు?	ocr		Æ>Ðèþ* : çÜ$»ê¾Æ>Ðèþ# G°² Væü…rËMæü$ ÐèþÝë¢yæþ$?	2:551.2	no-rom
I07a176b08598	38	25	ÔèýÆæÿÃ	Subbarao said that he would come at 12 o'clock.	శర్మ. : పన్నెండింటికి సుబ్బారావు వస్తా- నన్నాడు.	ocr		ÔèýÆæÿÃ : ç³¯ðþ²…yìþ…sìýMìü çÜ$»ê¾Æ>Ðèþ# ÐèþÝë¢& ¯èþ¯é²yæþ$.	2:582.6;2:598.3	no-rom
I711670ff6c74	38	26	Vøí³	He told me that he would come at 1 o'clock.	గోపి. : నాతో ఒంటిగంటకు వస్తానన్నాడు.	ocr		Vøí³ : ¯é™ø J…sìýVæü…rMæü$ ÐèþÝë¢¯èþ¯é²yæþ$.	2:629.5	no-rom
I28bc58654df5	38	27	Æ>Ðèþ*	Did he come?	రామా. : వచ్చాడా?	ocr		Æ>Ðèþ* : Ðèþ^éayé?	3:159.9	no-rom
I778aa9930353	38	28	ÔèýÆæÿÃ	Subbarao did not come so far. Gopi came.	శర్మ... : సుబ్బారావు ఇంకా రాలేదు. గోపి వచ్చాడు.	ocr		ÔèýÆæÿÃ : çÜ$»ê¾Æ>Ðèþ# C…M> Æ>Ìôý§æþ$. Vøí³ Ðèþ^éayæþ$.	3:191.3;3:207.0	no-rom
I05cdc24bfdf6	38	29	Æ>Ðèþ*	Why didn't Subbarao come?	రామా. : సుబ్బారావు ఎందుకు రాలేదు?	ocr		Æ>Ðèþ* : çÜ$»ê¾Æ>Ðèþ# G…§æþ$Mæü$ Æ>Ìôý§æþ$?	3:238.1	no-rom
Id7e221652fa0	38	30	ÔèýÆæÿÃ	I don't know.  Sir!	శర్మ : ఏమోనండీ! నాకు తెలియదు.	ocr		ÔèýÆæÿÃ : HÐðþ*¯èþ…yîþ! ¯éMæü$ ™ðþÍÄæý$§æþ$.	3:269.5	no-rom
I5787cbf98578	38	31	Æ>Ðèþ*	Then, did you tell this thing to Gopalarao?	రామా. : మరి ఈ సంగతి గోపాలరావుతో చెప్పావా?	ocr		Æ>Ðèþ* : Ðèþ$Ç D çÜ…Væü† Vø´ëËÆ>Ðèþ#™ø ^ðþ´ëµÐé?	3:300.9;3:316.6	no-rom
Ica88443bc4ce	38	32	ÔèýÆæÿÃ	I didn't tell him.  Gopi told him.	శర్మ... :నేను చెప్పలేదు. గోపి చెప్పాడు.	ocr		ÔèýÆæÿÃ : ¯óþ¯èþ$ ^ðþç³µÌôý§æþ$. Vøí³ ^ðþ´ëµyæþ$.	3:347.7	no-rom
I3ffb2e89f035	38	33	Æ>Ðèþ*	Gopi!  Did you find out why Subbarao didn't come?	రామా. : గోపీ! సుబ్బారావు ఎందుకు రాలేదో కనుక్కున్నావా?	ocr		Æ>Ðèþ* : Vøï³! çÜ$»ê¾Æ>Ðèþ# G…§æþ$Mæü$ Æ>Ìôý§ø Mæü¯èþ$Mæü$P¯é²Ðé?	3:379.1;3:394.8	no-rom
I04550fc8c75a	38	34	Vøí³	I didn't find out.	గోపి... : నేను కనుక్కోలేదు.	ocr		Vøí³ : ¯óþ¯èþ$ Mæü¯èþ$MøPÌôý§æþ$.	3:426.0	no-rom
I37aa789cc140	38	35	Æ>Ðèþ*	How can we manage if you don't find out?  Find out later.	రామా. : కనుక్కోకపోతే ఏట్లాగయ్యా? ఆనిక్కి కనుక్కో	ocr		Æ>Ðèþ* : Mæü¯èþ$MøPMæü´ù™óþ HsêÏVæüÄæý*Å? B°MìüP Mæü¯èþ$MøP!	3:457.3;3:473.0	no-rom
I3940190fe502	38	36	ÔèýÆæÿÃ	See, sir!  Subbarao is coming.	శర్మ... : అడుగోనండ్డీ, సుబ్బారావు వస్తున్నాడు.	ocr		ÔèýÆæÿÃ : Ayæþ$Vø¯èþ…yîþ, çÜ$»ê¾Æ>Ðèþ# ÐèþçÜ$¢¯é²yæþ$.	3:504.4	no-rom
I07ec58d0bec7	38	37	Æ>Ðèþ*	Subbarao!  Why are you so late?  How do we do if you delay like this?	రామా. : ఏం సుబ్బారావు! ఎందుకింత ఆలస్యం అయింది? ఇట్లా ఆలస్యం చేస్తే ఎట్లాగయ్యా!	ocr		Æ>Ðèþ* : H… çÜ$»ê¾Æ>Ðèþ#! G…§æþ$Mìü…™èþ BËçÜÅ… AÆÿ$$…¨? CsêÏ BËçÜÅ… ^óþõÜ¢ GsêÏVæüÄæý*Å!	3:535.6;3:551.3;3:566.9	no-rom
Ia4cbb948e87d	38	38	çÜ$»ê¾	My younger brother fell down from the chair and had an injury on the nose.  That's why this delay, sir.	సుబ్బా. : మా తమ్ముడు కుర్చీమీదినించి కింద పడ్డాడండీ. ముక్కుకు దెబ్బ తగిలింది. అందుకే ఆలస్యం అయింది.	ocr		çÜ$»ê¾ : Ðèþ* ™èþÐèþ$$Ãyæþ$ Mæü$ÈaÒ$¨°…_ Mìü…§æþ ç³yézyæþ…yîþ. Ðèþ$$Mæü$PMæü$ §ðþº¾ ™èþWÍ…¨. A…§æþ$Móü BËçÜÅ… AÆÿ$$…¨.	3:598.3;3:613.8;3:629.5	no-rom
Ia53a33ec9a31	38	39	Æ>Ðèþ*	Was he hurt seriously?	రామా. : పెద్ద దెబ్బ తగిలిందా?	ocr		Æ>Ðèþ* : ò³§æþª §ðþº¾ ™èþWÍ…§é?	4:159.9	no-rom
I4efc58f70776	38	40	çÜ$»ê¾	Not seriously.  There was a little bleeding.	సుబ్బా. : పెద్ద దెబ్బ తగలలేదు. కొంచెం నెత్తురు వచ్చింది.	ocr		çÜ$»ê¾ : ò³§æþª §ðþº¾ ™èþVæüËÌôý§æþ$. Mö…^ðþ… ¯ðþ™èþ$¢Ææÿ$ Ðèþ_a…¨.	4:191.3;4:207.0	no-rom
I6373dd71144f	38	41	Æ>Ðèþ*	Why did you bandage your finger?	రామా. : నీ వేలికి కట్టు కట్టావెందుకు?	ocr		Æ>Ðèþ* : ± ÐóþÍMìü Mæür$t MæüsêtÐðþ…§æþ$Mæü$?	4:238.1	no-rom
Ie98964799097	38	42	çÜ$»ê¾	His toy fell on my palm.  My finger is paining a little.	సుబ్బా. : వాడి బొమ్మ నా చేతి మీద పడ్డది. వేలు కొంచెం నెప్పిగా ఉంది.	ocr		çÜ$»ê¾ : Ðéyìþ »ŸÐèþ$Ã ¯é ^óþ† Ò$§æþ ç³yæþz¨. ÐóþË$ Mö…^ðþ… ¯ðþí³µV> E…¨.	4:269.5;4:285.2	no-rom
Id67812de8780	38	43	Æ>Ðèþ*	Is it so?  Okay!  Shall we proceed now?	రామా. : అట్లాగా! సరే, మనం బైల్దేర్దామా?	ocr		Æ>Ðèþ* : AsêÏV>! çÜÆóÿ, Ðèþ$¯èþ… »ñýOÌôýªÆ>ªÐèþ*?	4:316.6	no-rom
I3798d25ec13e	38	44	çÜ$»ê¾	Wait a while, sir.  Sarma!  The bandage is loosening.  Please tie it tight. DRILSS a. Repetition drill b.  Interlocked substitution drill Model (i) Model (ii) Model (iii) c.  Response drill Model (i) Model (ii) Model (iii)	[పడ్డాడు] [పడ్డాను] [పడ్డారు]	rom	[paḍḍāḍu] [paḍḍānu] [paḍḍāru]	çÜ$»ê¾ : Mö…^ðþ… BVæü…yìþ. ÔèýÆ>Ã! Mæür$t Fyæþ$™èþ$¯èþ²¨. Mö…^ðþ… VæüsìýtV> Mæür$t! ç³#çÜ¢Mæü… ^óþ†Ò$§æþ ç³yæþÌôý§æþ$. çÜ$»ê¾Æ>Ðèþ# GÐèþÇ¯ðþO¯é †sêtyé? M>Í Ò$§æþ ç³yæþz¨. GÐèþÇ± †rtÌôý§æþ$. C™èþ¯èþ$ AMæüPyæþ ç³yæþÌôý§æþ$. GÌêVðüO¯é ¯èþ$ÒÓ çÜàÄæý$… ^ðþÄæý*ÅÍ. ¯é ç³#çÜ¢Mæü… GÐèþÇMðüO¯é C^éaÐé? CMæüPyæþ ç³yézyæþ$. ¯óþ¯èþ$ ç³#çÜ¢Mæü… Ò$§æþ ç³yæþÌôý§æþ$. GÐèþÇMîü CÐèþÓÌôý§æþ$. Mæü$Èa Ò$§æþ ç³yéz¯èþ$. ¯èþ$Ðèþ#Ó GMæüPyìþMðüO¯é Ððþâæý$¢¯é²Ðé? Ò$Ææÿ$ Mìü…§æþ ç³yæþÌôý§æþ$. GMæüPyìþMîü ÐðþâæýÏr… Ìôý§æþ$. Ðéâæý$Ï Mìü…§æþ ç³yézÆæÿ$. ¯èþ$Ðèþ#Ó GÐèþÇ™ø¯ðþO¯é Ðèþ*sêÏyéÐé? ¯é MøçÜ… GÐèþÆðÿO¯é Ðèþ^éaÆ>? ¯óþ¯èþ$ GÐèþÇ™ø¯èþ* Ðèþ*sêÏyæþÌôý§æþ$. GÐèþÆæÿ* Æ>Ìôý§æþ$. ÆæÿÑ MæüË… H ò³sñýtÌZ¯ðþO¯é E…§é? Ò$Ææÿ$ Gç³šyðþO¯é ÉìþÎÏ ^èþ*ÔéÆ>? H ò³sñýtÌZ¯èþ* Ìôý§æþ$. Gç³šyæþ* ^èþ*yæþÌôý§æþ$. ¯èþ$Ðèþ#Ó GÐèþÇ MøçÜÐðþ$O¯é G§æþ$Ææÿ$ ^èþ*çÜ$¢¯é²Ðé? ¯é VæüyìþÄæý*Ææÿ… GMæüPyðþO¯é E…§é? ¯óþ¯èþ$ GÐèþÇMøçÜ… G§æþ$Ææÿ$^èþ*yæþr… Ìôý§æþ$. GMæüPyé Ìôý§æþ$. çÜ$ÖË §óþ° Væü$Ç…^ðþO¯é BÌZ_çÜ$¢¯èþ²§é? ± §æþVæüYÆæÿ H ç³#çÜ¢M>ÌñýO¯é E¯é²Äæý*? §óþ° Væü$Ç…` BÌZ_…^èþr… Ìôý§æþ$. ¯é §æþVæüYÆæÿ H ç³#çÜ¢M>Ë* ÌôýÐèþ#. ±Mæü$ GMæüP×ìý~…^ðþO¯é E™èþ¢Ææÿ… Ðèþ_a…§é? ¯èþ$Ðèþ#Ó HÐðþ$O¯é Ðèþ*sêÏyé¢Ðé? GMæüP×ìý~…` Æ>Ìôý§æþ$. ¯óþ¯èþ$ HÒ$ Ðèþ*sêÏyæþ¯èþ$. ¯èþ$Ðèþ#Ó ÆæÿÑ™ø E™èþ¢Ææÿ… Ðèþ_a…¨ A¯é²Ðé? Vøí³ H§ðþO¯é Mö¯é²yé? ÔèýÆæÿÃ çßýÇ™ø CÐóþÓâæý òÜËÐèþ# A¯é²yé? H© Mö¯èþÌôý§æþ$. CsêÏ BËçÜÅ… ^óþõÜ¢ GsêÏVæüÄæý*Å? AsêÏ Ðèþ*sêÏyóþ¢ GsêÏVæü…yîþ? Ðèþ$$Mæü$PMæü$ §ðþº¾ ™èþWÍ…¨. ÔèýÆæÿÃ Æðÿ…yìþ…sìýMìü Ðèþ^éayæþ$. CsêÏ Ðèþ*sêÏyóþ¢ GsêÏVæü…yîþ? M>Ë$ Ðèþ$*yæþ$ °ÌZa M>ÍMìü §ðþº¾™èþWÍ…¨. ÔèýÆæÿÃ Ðèþ$*yìþ…sìýMìü Ðèþ^éayæþ$. CsêÏ °Ë$a…sôý GsêÏVæü…yîþ? ÐóþË$ ¯éË$Væü$ Mæü*Æøa ^ðþÆÿ$$Å G°Ñ$¨ †¯èþ$ Mæü¯èþ$² ç³¯ðþ²…yæþ$ ÆæÿÑ MøçÜ… GÐèþÆðÿO¯é Ðèþ^éaÆ>? GÐèþÆæÿ* Æ>Ìôý§æþ$. 1. çÜ$ÖËMæü$ GMæüPyìþ²…^ðþO¯é E™èþ¢Ææÿ… Ðèþ_a…§é? 5. ÆæÿÑ §óþ°Væü$Ç…^ðþO¯é ^ðþ´ëµyé? 2. VúÇ GÐèþÇ¯ðþO¯é ç³#çÜ¢Mæü… AyìþW…§é? 6. ¯èþ$Ðèþ#Ó Gç³šyðþO¯é Ðé¯èþÌZ ™èþyìþÔéÐé? 3. ÔèýÆæÿÃ GÐèþÇ™ø¯ðþO¯é Ðèþ^éayé? 7. ¯èþ$Ðèþ#Ó GMæüPyðþO¯é Ðèþ$$âæýÏÌZ ¯èþyìþ^éÐé? 4. H Væü¨ÌZ¯ðþO¯é Mæü$ÈaË$¯é²Äæý*? 8. ¯óþ¯èþ$ GÐèþÇMðüO¯é ¯é MæüË… C^éa¯é? ÔèýÆæÿÃ G°²…sìýMìü Ðèþ^éayæþ$? C…sìýMìü Gç³šyæþ$ ÐðþâæýÏ¯èþ$? (Æðÿ…yæþ$) ± CçÙt….  A°MìüP Ððþâæý$Ï; ÌôýMæü´ù™óþ Æðÿ…yìþ…sìýMìü Ðèþ^éayæþ$. J…sìýVæü…rMæü$ Ððþâæý$Ï. 1. çÜ$ÖË G°²…sìýMìü °{§æþ´ù™èþ$…¨? (™öÑ$Ã¨) 1. ´ëË$ Gç³šyæþ$ ™éVæü¯èþ$? 2. Ò$Æðÿ°²…sìýMìü A¯èþ²… †…sêÆæÿ$? (ç³¨) 2. MæüÐèþ$Ë¯èþ$ Gç³šyæþ$ í³ËÐèþ¯èþ$? 3. A™èþ¯ðþ°²…sìý§éM> ^èþ§æþ$Ðèþ#™éyæþ$? (ç³§æþMö…yæþ$) 3. ´ëç³Mæü$ Gç³šyæþ$ Mæü£æþ ^ðþç³µ¯èþ$?	4:347.7;4:363.4;4:441.6;4:458.2;4:474.8;4:491.3;4:507.9;4:524.5;4:541.1;4:557.6;4:574.2;4:590.8;4:607.4;4:623.9;4:640.5;5:159.7;5:175.1;5:190.6;5:205.8;5:221.3;5:236.6;5:252.0;5:267.5;5:329.4;5:344.8;5:360.1;5:375.5;5:390.8;5:406.3;5:447.6;5:463.1;5:478.3;5:493.8;5:509.0;5:524.5;5:565.8;5:581.3;5:596.5;5:612.0;5:627.2;5:642.7	unmapped-glyph ocr-differs
