guid	lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
If0967232749e	53	11	çÜ$Væü$×ý	While I was cutting brinjals the knife being very sharp cut my finger.	సుగుణ: నిన్న వంకాయలు తరుగుతు- న్నప్పుడు కత్తికి పదును ఎక్కువగా ఉండటం వల్ల వేలు కొంచెం తెగింది.	ocr		çÜ$Væü$×ý: °¯èþ² Ðèþ…M>Äæý$Ë$ ™èþÆæÿ$Væü$™èþ$& ¯èþ²ç³šyæþ$ Mæü†¢Mìü ç³§æþ$¯èþ$ GMæü$PÐèþV> E…yæþr… ÐèþËÏ ÐóþË$ Mö…^ðþ… ™ðþW…¨.	1:540.8;1:556.7;1:572.4	no-rom
Ia6ca4a2d374e	53	12	çÜÆæÿâæý	Is your mother not in town?	సరళ: మీ అమ్మగారు ఉఊళ్ళో లేరా?	ocr		çÜÆæÿâæý : Ò$ AÐèþ$ÃV>Ææÿ$ FâZå ÌôýÆ>?	1:604.2	no-rom
Icf4ee0aeaf3c	53	13	çÜ$Væü$×ý	It is my job to cut vegetables whether my mother is home or not.  The job of cooking is my mother's.	సుగుణ: మా అమ్మ ఉన్నా లేకపోయినా కూరలు నేనే తరుగుతాను. వండే పని మాత్రం మా అమ్మది.	ocr		çÜ$Væü$×ý: Ðèþ* AÐèþ$Ã E¯é² ÌôýMæü´ùÆÿ$$¯é Mæü*ÆæÿË$ ¯óþ¯óþ ™èþÆæÿ$Væü$™é¯èþ$.  Ðèþ…yóþ ç³° Ðèþ*{™èþ… Ðèþ* AÐèþ$Ã¨.	1:635.8;2:160.3;2:176.2	no-rom
Ic2bc18dadbc8	53	14	çÜÆæÿâæý	The teacher taught us a new lesson yesterday.  I could not follow the lesson even after I read it several times.	సరళ: నిన్నకొత్త పాఠం చెప్పారు మాష్టరు గారు. అది నేను ఎన్ని సార్లు చదివినా అర్థం కాలేదు.	ocr		çÜÆæÿâæý : °¯èþ² Mö™èþ¢ ´ëuæÿ… ^ðþ´ëµÆæÿ$ Ðèþ*çÙtÆæÿ$ V>Ææÿ$.  A¨ ¯óþ¯èþ$ G°² ÝëÆæÿ$Ï ^èþ¨Ñ¯é AÆæÿ¦… M>Ìôý§æþ$.	2:208.5;2:224.6;2:240.7	no-rom
Iea4f4bfe0874	53	15	çÜ$Væü$×ý	Let us study (read) together. You can understand the lesson	సుగుణ: మనం ఇద్దరం కలిసి చదువుదాం.	ocr		çÜ$Væü$×ý: Ðèþ$¯èþ… C§æþªÆæÿ… MæüÍíÜ ^èþ§æþ$Ðèþ#§é….	2:273.0	no-rom
I14695f5ccf75	53	16	çÜÆæÿâæý	on listening itself.  You don't have to read it later.  Did you get the poems by heart? I know one poem already.  I	సరళ: నీకు పాఠం వింటే చాలు: అర్ధం 'అవ్రతుంది. చదవకపోయినా పరూ- లేదు. పద్యాలు నోటికి వచ్చాయా?	ocr		çÜÆæÿâæý : ±Mæü$ ´ëuæÿ… Ñ…sôý ^éË$: AÆæÿ¦… AÐèþ#™èþ$…¨.  ^èþ§æþÐèþMæü´ùÆÿ$$¯é ç³ÆæÿÐé& Ìôý§æþ$.  ç³§éÅË$ ¯øsìýMìü Ðèþ^éaÄæý*?	2:305.3;2:321.4;2:337.5	no-rom
Ie261b2499031	53	17	çÜ$Væü$×ý	couldn't get the other poems thoroughly. Didn't you get them?  Why do	సుగుణ: ఒక పద్యం నాకు ముందే వచ్చు. తక్కినవి ఇంకా బాగా రాలేదు.	ocr		çÜ$Væü$×ý: JMæü ç³§æþÅ… ¯éMæü$ Ðèþ$$…§óþ Ðèþ^èþ$a. ™èþMìüP¯èþÑ C…M> »êV> Æ>Ìôý§æþ$.	2:369.6;2:385.7	no-rom
Id457b359e9d0	53	18	çÜÆæÿâæý	you hid (the fact)?	సరళ: నీకు రాలేదా! ఎందుకు దాస్తావు?	ocr		çÜÆæÿâæý : ±Mæü$ Æ>Ìôý§é!  G…§æþ$Mæü$ §éÝë¢Ðèþ#?	2:418.0	no-rom
If70d5c217d29	53	19	çÜ$Væü$×ý	Why to hide?  Didn't you also get them?	సుగుణ: దాచటం దేనికి? నీకు గూడా రాలేదా?	ocr		çÜ$Væü$×ý: §é^èþr… §óþ°Mìü? ±Mæü$ Væü*yé Æ>Ìôý§é?	2:450.2	no-rom
I37e77e2b6c0b	53	20	çÜÆæÿâæý	I read them well.  But I couldn't get them by heart.  I have to read them some more times.	సరళ: బాగానే చదివాను. అయినా రాలేదు. ఇంకా చదవాలి.	ocr		çÜÆæÿâæý : »êV>¯óþ ^èþ¨Ðé¯èþ$.  AÆÿ$$¯é Æ>Ìôý§æþ$. C…M> ^èþ§æþÐéÍ.	2:482.5;2:498.6	no-rom
