lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
34	11	ËMìü‡	I am sweeping only slowly, madam!  The wind is blowing heavily.	లక్ష్మి: నెమ్మదిగానే ఊడుస్తున్నానండీ! గాలి ఎక్కువగా ఉన్నది.	ocr		ËMìü‡ : ¯ðþÐèþ$Ã¨V>¯óþ Fyæþ$çÜ$¢¯é²¯èþ…yîþ!  V>Í GMæü$PÐèþV> E¯èþ²¨.	1:376.0;1:392.6	no-rom
34	12	çÜÆøf	Then, don't sweep here.  Sweep the	సరోజ :_ అయితే ఇక్కడ ఊడవకు. వరండా 'ఊడు.	ocr		çÜÆøf : AÆÿ$$™óþ CMæüPyæþ FyæþÐèþMæü$.  ÐèþÆæÿ…yé Fyæþ$.	1:425.8;1:442.3	no-rom
34	13	ËMìü‡	I swept it already, madam.  I have to sweep the kitchen.	లక్ష్మి: ఊడ్చానమ్మగారూ! వంట ఇల్లు 'ఊడవాలి.	ocr		ËMìü‡ : Fyéa¯èþÐèþ$ÃV>Ææÿ*!  Ðèþ…r CË$Ï FyæþÐéÍ.	1:475.5;1:492.1	no-rom
34	14	çÜÆøf	All right.  Get up Kamala!  We will sit in the other room.	సరోజ : సరే! కమలా! లే] మనం ఆ గదిలో కూర్చుందాం.	ocr		çÜÆøf : çÜÆóÿ! MæüÐèþ$Ìê!  Ìôý!  Ðèþ$¯èþ… B Væü¨ÌZ Mæü*Ææÿ$a…§é….	1:525.2;1:541.8	no-rom ocr-suspect
34	15	MæüÐèþ$Ë	Shall we open the windows?  We don't get the breeze inside.	కమల :. కిటికీలు తెరుద్దామా? గాలి రావటం లేదు.	ocr		MæüÐèþ$Ë : MìüsìýMîüË$ ™ðþÆæÿ$§éªÐèþ*?  V>Í Æ>Ðèþr… Ìôý§æþ$.	1:574.9;1:591.5	no-rom
34	16	çÜÆøf	Okay!  Lakshmi!  Open those windows.	సరోజ : అలాగే. లక్ష్మీ! ఆ కిటికీలు తెరు!	ocr		çÜÆøf : AÌêVóü.  ËMîü‡! B MìüsìýMîüË$ ™ðþÆæÿ$!	1:624.7	no-rom
34	17	ËMìü‡	I opened the windows, madam! You please get up.  I have to clean the sofa.	లక్ష్మి: తెరిచానమ్మగారూ! మీరు కొంచెం లేవండి. సోఫా తుడుస్తాను.	ocr		ËMìü‡ : ™ðþÇ^é¯èþÐèþ$ÃV>Ææÿ*!  Ò$Ææÿ$ Mö…^ðþ… ÌôýÐèþ…yìþ.  Ýù¸ë ™èþ$yæþ$Ýë¢¯èþ$.	2:160.6;2:177.1	no-rom
34	18	çÜÆøf	Is this the time for cleaning the sofa?  Did you clean the table?	సరోజ : సోఫా తుడవటం ఇప్పుడా? బల్లలు తుడిచావా?	ocr		çÜÆøf : Ýù¸ë ™èþ$yæþÐèþr… Cç³šyé? ºËÏË$ ™èþ$yìþ^éÐé?	2:210.3;2:226.9	no-rom
34	19	ËMìü‡	I have cleand them already, madam. You get up from there.	లక్ష్మి: ఇందాక తుడిచానమ్మగారూ! మీరు లేవండి.	ocr		ËMìü‡ : C…§éMæü ™èþ$yìþ^é¯èþÐèþ$ÃV>Ææÿ*!  Ò$Ææÿ$ ÌôýÐèþ…yìþ.	2:260.0;2:276.6	no-rom
34	20	çÜÆøf	We will get up.  Wait for some- time.	సరోజ : లేస్తాం. కొంచెం ఆగు.	ocr		çÜÆøf : ÌôýÝë¢…. Mö…^ðþ… BVæü$.	2:309.7	no-rom
34	21	ËMìü‡	I will have to go early today, madam!	లక్ష్మి: నేను ఇవ్వాళ పెందలాడే పోవాలమ్మ గారూ!	ocr		ËMìü‡ : ¯óþ¯èþ$ CÐéÓâæý ò³…§æþÌêyóþ ´ùÐéËÐèþ$Ã V>Ææÿ*!	2:342.9;2:359.5	no-rom
34	22	çÜÆøf	Okay!  got up.  Clean it.	సరోజ : సరే! లేచాం, తుడు!	ocr		çÜÆøf : çÜÆóÿ!  Ìôý^é…, ™èþ$yæþ$!	2:392.6	no-rom
