lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
11	19	Æ>Ðèþ$	There is a passenger bus 15 min- utes later and an express bus after forty minutes.	రామ : పావు గంట తర్వాత పాసింజరు బస్సు. నలభై నిమిషాల తర్వాత ఎక్స్‌ప్రెస్‌ బస్సు.	ocr		Æ>Ðèþ$ : ´ëÐèþ# Væü…r ™èþÆ>Ó™èþ ´ëíÜ…fÆæÿ$ ºçÜ$Þ. ¯èþË¿ñýO °Ñ$ÚëË ™èþÆ>Ó™èþ GMŠüÞ{ò³‹Ü ºçÜ$Þ.	2:387.0;2:401.8;2:416.6	no-rom
11	20	´ëç³	Madam! What is the time now?	పాప : ఏమండీ ఇప్పుడు టైము ఎంత?	ocr		´ëç³ : HÐèþ$…yîþ Cç³šyæþ$ sñýOÐèþ$$ G…™èþ?	2:458.4	no-rom
11	21	Ðóþ$yæþ…	It is 3-40 now.	మేడం : ఇప్పుడు టైము మూడూ నలభై.	ocr		Ðóþ$yæþ… : Cç³šyæþ$ sñýOÐèþ$$ Ðèþ$*yæþ* ¯èþË¿ñýO.	2:488.0	no-rom
11	22	X™èþ	Papa! are these your new clothes?	గీత : పాపా! ఇవి నీ కొత్త బట్టలా?	ocr		X™èþ : ´ë´ë! CÑ ± Mö™èþ¢ ºrtÌê?	2:517.7	no-rom
11	23	´ëç³	Yes, Madam! These are my birthday clothes.	పాప : అవునండీ! ఇవి నా పుట్టినరోజు బట్టలు.	ocr		´ëç³ : AÐèþ#¯èþ…yîþ! CÑ ¯é ç³#sìýt¯èþÆøk ºrtË$.	2:547.3	no-rom
11	24	X™èþ	I see! When was your birthday?	గీత : అలాగా! నీ పుట్టినరోజు ఎప్పుడు.	ocr		X™èþ : AÌêV>! ± ç³#sìýt¯èþÆøk Gç³šyæþ$.	2:576.7	no-rom
11	25	´ëç³	It was day before yesterday.	పాప : మొన్న	ocr		´ëç³ : Ððþ$$¯èþ²	2:606.3	no-rom
11	26	X™èþ	What day was that?	గీత : ఆ రోజు ఏం వారం?	ocr		X™èþ : B Æøk H… ÐéÆæÿ…?	3:179.6	no-rom
11	27	´ëç³	It was Friday, the nineteenth.	పాప : శుక్రవారం. పంధొమ్మిదో తారీకు.	ocr		´ëç³ : Ôèý${MæüÐéÆæÿ…. ç³…«§öÑ$Ã§ø ™éÈMæü$.	3:209.0	no-rom
11	28	ÆæÿÑ	It's wrong. It was not Friday that before yesterday. Today is Monday. Yesterday was Sunday and the day before yesterday was Saturday.	రవి : తప్పు. మొన్న శుక్రవారం కాదు. ఇవ్వేళ సోమవారం. నిన్న ఆదివారం. మొన్న శనివారం.	ocr		ÆæÿÑ : ™èþç³š. Ððþ$$¯èþ² Ôèý${MæüÐéÆæÿ… M>§æþ$. CÐóþÓâæý ÝùÐèþ$ÐéÆæÿ…. °¯èþ² B¨ÐéÆæÿ…. Ððþ$$¯èþ² Ôèý°ÐéÆæÿ….	3:238.6;3:253.4;3:268.3	no-rom
11	29	´ëç³	Yes. That day was Saturday.	పాప : అవును. ఆరోజు శనివారం.	ocr		´ëç³ : AÐèþ#¯èþ$. BÆøk Ôèý°ÐéÆæÿ….	3:297.9	no-rom
11	30	X™èþ	Ravi! When is your birthday?	గీత : రవీ! నీ పుట్టినరోజు ఎప్పుడు?	ocr		X™èþ : ÆæÿÒ! ± ç³#sìýt¯èþÆøk Gç³šyæþ$?	3:327.5	no-rom
11	31	ÆæÿÑ	It is in this month.	రవి : ఈ నెలలోనీ.	ocr		ÆæÿÑ : D ¯ðþËÌZ¯óþ.	3:357.1	no-rom
11	32	X™èþ	What is the date in this month?	గీత : ఈ నెలలో ఎన్నో తారీకు?	ocr		X™èþ : D ¯ðþËÌZ G¯ø² ™éÈMæü$?	3:386.6	no-rom
11	33	ÆæÿÑ	The twentythird.	రవి : ఇరవైమూడో తారీకు.	ocr		ÆæÿÑ : CÆæÿÐðþOÐèþ$*yø ™éÈMæü$.	3:416.2	no-rom
11	34	X™èþ	Then your birthday is the day after tomorrow!	గీత : అయితే నీ పుట్టినరోజు ఎల్లుండి 'బుధవారమన్న మాట!	ocr		X™èþ : AÆÿ$$™óþ ± ç³#sìýt¯èþÆøk GË$Ï…yìþ º$«§æþÐéÆæÿÐèþ$¯èþ² Ðèþ*r!	3:445.8;3:460.6	no-rom
11	35	ÆæÿÑ	Yes. Today is Monday. Tomor- row is Tuesday. And the day after tomorrow is Wednesday.	రవి : అవును. ఇవ్వేళ సోమవారం. రేపు మంగళవారం. ఎల్లుండి బుధవారం.	ocr		ÆæÿÑ : AÐèþ#¯èþ$. CÐóþÓâæý ÝùÐèþ$ÐéÆæÿ…. Æóÿç³# Ðèþ$…VæüâæýÐéÆæÿ…. GË$Ï…yìþ º$«§æþÐéÆæÿ….	3:490.3;3:505.1	no-rom
11	36	´ëç³	When is your birthday, Madam?	పాప : మీ పుట్టినరోజు ఎప్పుడండీ?	ocr		´ëç³ : Ò$ ç³#sìýt¯èþÆøk Gç³šyæþ…yîþ?	3:534.5	no-rom
11	37	X™èþ	My birthday is on the day next to the Republic day.	గీత : నా పుట్టినరోజు రిపబ్లిక్‌ డే మర్నాడు.	ocr		X™èþ : ¯é ç³#sìýt¯èþÆøk Çç³¼ÏMŠü yóþ Ðèþ$Æ>²yæþ$.	3:564.1	no-rom
11	38	´ëç³	Then your birthday is on the 27th of January. What day is that?	పాప : అయితే మీ పుట్టినరోజు జనవరి ఇరవై ఏడో తారీకన్నమాట! ఆ రోజు ఏం వారం?	ocr		´ëç³ : AÆÿ$$™óþ Ò$ ç³#sìýt¯èþÆøk f¯èþÐèþÇ CÆæÿÐðþO Hyø ™éÈMæü¯èþ²Ðèþ*r! B Æøk H… ÐéÆæÿ…?	3:593.8;3:608.6	no-rom
11	39	X™èþ	Ravi! see the calendar.	గీత : రవీ! కాలెండరులో చూడు.	ocr		X™èþ : ÆæÿÒ! M>Ìñý…yæþÆæÿ$ÌZ ^èþ*yæþ$.	4:179.1	no-rom
11	40	ÆæÿÑ	January the 27th is Thursday.	రవి : జనవరి ఇరవైఏడు గురువారం.	ocr		ÆæÿÑ : f¯èþÐèþÇ CÆæÿÐðþOHyæþ$ Væü$Ææÿ$ÐéÆæÿ….	4:208.0	no-rom
11	41	X™èþ	Whose dolls are these, Papa?	గీత : ఈ బొమ్మలు ఎవరివి పాపా?	ocr		X™èþ : D »ŸÐèþ$ÃË$ GÐèþÇÑ ´ë´ë?	4:236.8	no-rom
11	42	´ëç³	One is mine and the other is his.	పాప : ఒకటి నాది, ఒకటి వీడిది.	ocr		´ëç³ : JMæüsìý ¯é¨, JMæüsìý Òyìþ¨.	4:265.4	no-rom
