guid	lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
Ie6ee3a4ae77c	23	11	Æ>Ðèþ*	Don't you have some other model of this company?	రామా : ఈ కంపెనీదే యింకొక మోడలు, ఏదీ లేదా?	ocr		Æ>Ðèþ* : D Mæü…ò³±§óþ Æÿ$$…MöMæü Ððþ*yæþË$ H© Ìôý§é?	1:423.3;1:438.6	no-rom
Ibe5f155d5f5a	23	12	Mör$tÐéyæþ$	Yes, sir.  We have it.  Please see this.	కొట్టువాడు: ఉందండీ! ఇదిగో, యిది చూడండి.	ocr		Mör$tÐéyæþ$: E…§æþ…yîþ!  C¨Vø, Æÿ$$¨ ^èþ*yæþ…yìþ.	1:469.0	no-rom
I1479e746ddd8	23	13	WÇf	This is good.	గిరిజ : ఇది బాగుంది.	ocr		WÇf : C¨ »êVæü$…¨.	1:499.5	no-rom
I7f6d791f88e0	23	14	Æ>Ðèþ*	All right.  Give this.	రామా : సరే, యిది యివ్వండి.	ocr		Æ>Ðèþ* : çÜÆóÿ, Æÿ$$¨ Æÿ$$ÐèþÓ…yìþ.	1:529.9	no-rom
Id6d614a58483	23	15	Mört™èþ¯èþ$	Okay!	కొట్టతను: అలాగే!	ocr		Mört™èþ¯èþ$: AÌêVóü!	1:560.3	no-rom
I7a99800f05d2	23	16	çÜ$º¾Æ>Ðèþ$Äæý$Å	Hey!  Ramarao!  Are you buying a radio?	సుబ్బరామయ్య: ఏవోయ్‌ రామారావు! రేడియో కొంటున్నావా?	ocr		çÜ$º¾Æ>Ðèþ$Äæý$Å: HÐðþ*ÄŒý$ Æ>Ðèþ*Æ>Ðèþ#! ÆóÿyìþÄñý* Mö…r$¯é²Ðé?	1:590.8;1:606.0	no-rom
Idc45b2970157	23	17	Æ>Ðèþ*	Yes, sir!  And you?	రామా : అవునండీ! మీరు?	ocr		Æ>Ðèþ* : AÐèþ#¯èþ…yîþ!  Ò$Ææÿ$?	2:179.8	no-rom
I60f465c20043	23	18	çÜ$º¾	I too have to buy a radio Mr.! Are you taking this?	సుబ్బ :. నేను కూడా ఒక రేడియో కొనాలయ్యా! 'నువ్విది తీసుకుంటున్నావా?	ocr		çÜ$º¾ : ¯óþ¯èþ$ Mæü*yé JMæü ÆóÿyìþÄñý* Mö¯éËÄæý*Å! ¯èþ$ÑÓ¨ ¡çÜ$Mæü$…r$¯é²Ðé?	2:210.2;2:225.4	no-rom
Ib860bbb9f1c2	23	19	Æ>Ðèþ*	Yes, sir!  This model is good. You too take this.	రామా : అవునండీ. ఈ మోడలు బాగుంది. 'మీరు కూడా ఇదే తీసుకోండి.	ocr		Æ>Ðèþ* : AÐèþ#¯èþ…yîþ.  D Ððþ*yæþË$ »êVæü$…¨. Ò$Ææÿ$ Mæü*yé C§óþ ¡çÜ$Mø…yìþ.	2:255.9;2:271.1	no-rom
Iaf81baccb2d1	23	20	çÜ$º¾	Okay!  Give me also one which is of the same model.	సుబ్బ : సరే! నాకు కూడా ఈ మోడలే ఒకటి ఇవ్వండి.	ocr		çÜ$º¾ : çÜÆóÿ!  ¯éMæü$ Mæü*yé D Ððþ*yæþÌôý JMæüsìý CÐèþÓ…yìþ.	2:301.5;2:316.8	no-rom
I13b1eaf66dc3	23	21	Æ>Ðèþ*	Mr. Subbaramayya!  Please come to my house.  It is very near from here. Come in,  Mr. Subbaramaiah. Please sit in this sofa.	రామా : సుబ్బరామయ్యగారూ! మా ఇంటికి రండి; ఇక్కడికి దగ్గరే! 'రామారావు:రండి సుబ్బరామయ్యగారూ! ఈ సోపాలో కూర్చోండి.	ocr		Æ>Ðèþ* : çÜ$º¾Æ>Ðèþ$Äæý$ÅV>Ææÿ*!  Ðèþ* C…sìýMìü Ææÿ…yìþ; CMæüPyìþMìü §æþVæüYÆóÿ! Æ>Ðèþ*Æ>Ðèþ#:Ææÿ…yìþ çÜ$º¾Æ>Ðèþ$Äæý$ÅV>Ææÿ*!   D Ýù¸ëÌZ Mæü*Æøa…yìþ.	2:347.2;2:362.4;2:420.2;2:435.5	no-rom
Iefdef5fdefca	23	22	çÜ$º¾	Don't worry!  I am sitting in this chair.	సుబ్బ : పరవాలేదు, ఈ కుర్చీలో కూర్చుంటు న్నాను.	ocr		çÜ$º¾ : ç³ÆæÿÐéÌôý§æþ$, D Mæü$ÈaÌZ Mæü*Ææÿ$a…r$ &¯é²¯èþ$.	2:465.9;2:481.1	no-rom
I9cf831ece474	23	23	Æ>Ðèþ*	Why do you look like that?  Is not your health alright?	రామా : ఏమిటి అలా ఉన్నారు? ఆరోగ్యం 'బాగాలేదా?	ocr		Æ>Ðèþ* : HÑ$sìý AÌê E¯é²Ææÿ$?  BÆøVæüÅ… »êV>Ìôý§é?	2:511.6;2:526.8	no-rom
I8189d264dea9	23	24	çÜ$º¾	No.  I am suffering from heart pain for the last few days.	సుబ్బ : లేదు. కొన్నిరోజులనించి గుండెలో నెప్పి వస్తోంది.	ocr		çÜ$º¾ : Ìôý§æþ$.  Mö°² ÆøkË°…_ Væü$…yðþÌZ ¯ðþí³µ ÐèþÝù¢…¨.	2:557.3;2:572.5	no-rom
I10964bc05a89	23	25	Æ>Ðèþ*	Are you taking any medicine?	రామా : మందు తీసుకుంటున్నారా?	ocr		Æ>Ðèþ* : Ðèþ$…§æþ$ ¡çÜ$Mæü$…r$¯é²Æ>?	2:602.9	no-rom
I72999e2fbc9a	23	26	çÜ$º¾	Yes.  How long are you staying in this house?	సుబ్బ : ఆ|| ఈ ఇంట్లో ఎన్ని రోజులనించి ఉంటున్నావు?	ocr		çÜ$º¾ : B!  D C…sZÏ G°² ÆøkË°…_ E…r$¯é²Ðèþ#?	3:179.8;3:195.0	no-rom ocr-suspect
I33d0deb52268	23	27	Æ>Ðèþ*	I am here for the last four months.	రామా :. నాలుగు నెలలనించి ఉంటున్నాను.	ocr		Æ>Ðèþ* : ¯éË$Væü$ ¯ðþËË°…_ E…r$¯é²¯èþ$.	3:225.4	no-rom
Ia603ece2b800	23	28	çÜ$º¾	The house is nice.  Be here only. Does your landlord possess a lot of money?	సుబ్బ : ఇల్లు బాగుంది. ఇక్కడే ఉండు. మీ ఇంటతని దగ్గర బాగా డబ్బు ఉందా?	ocr		çÜ$º¾ : CË$Ï »êVæü$…¨.  CMæüPyóþ E…yæþ$. Ò$ C…r™èþ° §æþVæüYÆæÿ »êV> yæþº$¾ E…§é?	3:255.9;3:271.1;3:286.3	no-rom
I0339c01d85f1	23	29	Æ>Ðèþ*	Yeah.  There is a good lot. Some amount is there in the bank in this town.  Some amount is in his home town.	రామా : ఆ| చాలా వుంది. కొంత ఈ ఊళ్ళో బ్యాంకులో వుంది... కొంత వాళ్ళ ఊళ్ళో ఉంది.	ocr		Æ>Ðèþ* : B! ^éÌê Ðèþ#…¨.  Mö…™èþ D FâZå »êÅ…Mæü$ÌZ Ðèþ#…¨.  Mö…™èþ Ðéâæýå FâZå E…¨.	3:316.8;3:332.0;3:347.2	no-rom ocr-suspect
I5937b2ec0c7f	23	30	çÜ$º¾	Where is your son?  Is he sleeping?	సుబ్బ : మీ బాబు ఏడి? నిద్రపోతున్నాడా?	ocr		çÜ$º¾ : Ò$ »êº$ Hyìþ?  °{§æþ´ù™èþ$¯é²yé?	3:377.7	no-rom
I42e24c73523b	23	31	Æ>Ðèþ*	No.  He is drinking milk. Geetha!  Bring babu here.	రామా : లేదండీ. పాలు తాగుతున్నాడు. గీతా. బాబును తీసుకురా!	ocr		Æ>Ðèþ* : Ìôý§æþ…yîþ.  ´ëË$ ™éVæü$™èþ$¯é²yæþ$. X™é!  »êº$¯èþ$ ¡çÜ$Mæü$Æ>!	3:408.1;3:423.3	no-rom
If26db5ccb9f0	23	32	çÜ$º¾	Does he stand?	సుబ్బ :. నిల్చుంటున్నాడా?	ocr		çÜ$º¾ : °Ë$a…r$¯é²yé?	3:453.8	no-rom
I8f8ae37871d3	23	33	Æ>Ðèþ*	Yes.  He is standing only in these days.  Babu!  Stand up. Geetha!  Serve food to Mr. Subbaramaiah also.	రామా : ఆ ఇప్పుడిప్పుడే నిల్చుంటున్నాడు. బాబూ! నిల్పోరా!. గీతా! 'సుబ్బరామయ్యిగారికి గూడా అన్నం వడ్డించు. పద.	ocr		Æ>Ðèþ* : B Cç³šyìþç³šyóþ °Ë$a…r$¯é²yæþ$. »êº*!  °ÌZaÆ>!  X™é! çÜ$º¾Æ>Ðèþ$Æÿ$$ÅV>ÇMìü Væü*yé A¯èþ²… Ðèþyìþz…^èþ$.  ç³§æþ.	3:484.2;3:499.5;3:514.7;3:529.9	no-rom
I2896fb84aa00	23	34	çÜ$º¾	What, my dear boy!  You are laughing!  Okay, laugh!	సుబ్బ : ఏంర్యా నవ్వుతున్నావే! నవ్వరా, నవ్వు!	ocr		çÜ$º¾ : H…Æ>!  ¯èþÐèþ#Ó™èþ$¯é²Ðóþ!  ¯èþÐèþÓÆ>, ¯èþÐèþ#Ó!	3:560.3;3:575.6	no-rom
