lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
21	18	Æ>Ðèþ*	I am going to the railway station, sir.  My mother is arriving. She is bringing my elder sister from Guntur.	రామా : రైలు స్టేషనుకు వెళ్తున్నానండీ! 'మా అమ్మగారు వస్తున్నారు. గుంటూరు నించి మా అక్కయ్యను తీసుకొస్తున్నారు.	ocr		Æ>Ðèþ* : ÆðÿOË$ õÜtçÙ¯èþ$Mæü$ Ððþâæý$¢¯é²¯èþ…yîþ! Ðèþ* AÐèþ$ÃV>Ææÿ$ ÐèþçÜ$¢¯é²Ææÿ$. Væü$…r*Ææÿ$ °…_ Ðèþ* AMæüPÄæý$Å¯èþ$ ¡çÜ$MöçÜ$¢¯é²Ææÿ$.	2:290.8;2:305.0;2:319.2;2:333.4	no-rom
21	19	Ððþ…Mæür	Come on, let’s go!  I am also going to the station.  What are you studying now?	వెంకట: పద, నేనుగూడా స్టేషనుకే వెళ్తున్నాను. ఇప్పుడు నువ్వు ఏం చదువుతున్నావు?	ocr		Ððþ…Mæür: ç³§æþ, ¯óþ¯èþ$Væü*yé õÜtçÙ¯èþ$Móü Ððþâæý$¢¯é²¯èþ$. Cç³šyæþ$ ¯èþ$Ðèþ#Ó H… ^èþ§æþ$Ðèþ#™èþ$¯é²Ðèþ#?	2:361.8;2:376.0;2:390.2	no-rom
21	20	Æ>Ðèþ*	I am studying B.E.	రామా : బి.ఇ. చదువుతున్నాను.	ocr		Æ>Ðèþ* : ¼.C. ^èþ§æþ$Ðèþ#™èþ$¯é²¯èþ$.	2:418.6	no-rom
21	21	Ððþ…Mæür	Your father is striving hard to educate you.  You (should) also work hard.  Study well.	వెంకట: నీ చదువుకోసం మీ నాన్నగారు చాలా కష్టపడుతున్నారు. నువ్వు కూడా కష్టపడు.. బాగాచదువు.	ocr		Ððþ…Mæür: ± ^èþ§æþ$Ðèþ#MøçÜ… Ò$ ¯é¯èþ²V>Ææÿ$ ^éÌê MæüçÙtç³yæþ$™èþ$¯é²Ææÿ$.  ¯èþ$Ðèþ#Ó Mæü*yé MæüçÙtç³yæþ$.  »êV>^èþ§æþ$Ðèþ#.	2:447.0;2:461.2;2:475.4	no-rom
21	22	Æ>Ðèþ*	See, sir.  Some boy is running in that direction.	రామా : చూడండి, ఎవరో కుర్రాడు అటు పరిగెత్తుతున్నాడు.	ocr		Æ>Ðèþ* : ^èþ*yæþ…yìþ, GÐèþÆø Mæü${Æ>yæþ$ Ar$ ç³ÇVðü™èþ$¢™èþ$¯é²yæþ$.	2:503.8;2:518.0	no-rom
21	23	Ððþ…Mæür	Yes.  He looks like a thief.  He is running away.  You go and inform that policeman.	వెంకట: అవును. దొంగలాగా ఉన్నాడు. పారిపోతున్నాడు. అడుగో ఆ పోలీసుకు చెప్పు, వెళ్లు.	ocr		Ððþ…Mæür: AÐèþ#¯èþ$.  §ö…VæüÌêV> E¯é²yæþ$. ´ëÇ´ù™èþ$¯é²yæþ$.  Ayæþ$Vø B ´ùÎçÜ$Mæü$ ^ðþç³š, Ððþâæý$Ï.	2:546.4;2:560.6;2:574.8	no-rom
21	24	Æ>Ðèþ*	No need, sir.  The police are also running after him.	రామా : అక్కర్లేదండీ! _ పోలీసులుగూడా వాడికోసం పరిగెత్తుతున్నారండీ!	ocr		Æ>Ðèþ* : AMæüPÆóÿÏ§æþ…yîþ!  ´ùÎçÜ$Ë$Væü*yé ÐéyìþMøçÜ… ç³ÇVðü™èþ$¢™èþ$¯é²Ææÿ…yîþ!	2:603.2;2:617.4	no-rom
21	25	Ððþ…Mæür	Look here .  That thief is coming in this direction.  You also run. Catch him.	వెంకట: అడుగో చూడు. ఆ దొంగ ఇటు వస్తున్నాడు. నువ్వు గూడా పరిగెత్తు! పట్టుకో!	ocr		Ððþ…Mæür: Ayæþ$Vø ^èþ*yæþ$.  B §ö…Væü Cr$ ÐèþçÜ$¢¯é²yæþ$.  ¯èþ$Ðèþ#Ó Væü*yé ç³ÇVðü™èþ$¢! ç³r$tMø!	3:179.6;3:194.2;3:209.0	no-rom
21	26	Æ>Ðèþ*	No need, sir.  The police are taking him away.  Come on; let’s go, sir!	రామా : అక్కర్లేదండీ! పోలీసులు వాణ్ణి తీసుకుపోతున్నారు. రాండి.	ocr		Æ>Ðèþ* : AMæüPÆóÿÏ§æþ…yîþ! ´ùÎçÜ$Ë$ Ðé×ìý~ ¡çÜ$Mæü$´ù™èþ$¯é²Ææÿ$.  Æ>…yìþ.	3:238.6;3:253.4	no-rom
21	27	Ððþ…Mæür	People are going in a hurry.  Is the train arriving?	వెంకట: జనం హడావుడిగా వెళ్తున్నారు. బండి వస్తోందా?	ocr		Ððþ…Mæür: f¯èþ… çßýyéÐèþ#yìþV> Ððþâæý$¢¯é²Ææÿ$. º…yìþ ÐèþÝù¢…§é?	3:283.1;3:297.9	no-rom
21	28	Æ>Ðèþ*	Yes, sir.  He is asking you something.	రామా : అవునండీ! చూడండి. ఆయన మిమ్మల్ని ఏదో అడుగుతున్నారు.	ocr		Æ>Ðèþ* : AÐèþ#¯èþ…yîþ!  ^èþ*yæþ…yìþ.  BÄæý$¯èþ Ñ$Ðèþ$ÃÍ² H§ø Ayæþ$Væü$™èþ$¯é²Ææÿ$.	3:327.5;3:342.3	no-rom
21	29	Ððþ…Mæür	What do you want please?	వెంకట: ఏం కావాలండీ!	ocr		Ððþ…Mæür: H… M>ÐéË…yîþ!	3:371.8	no-rom
21	30	ÔóýQÆŠÿ	Are you Mr. Venkataramaiah? I am Sekhar.	శేఖర్‌: మీరేనా వెంకటరామయ్య గారు? నేను శేఖర్ని.	ocr		ÔóýQÆŠÿ : Ò$Æóÿ¯é Ððþ…MæürÆ>Ðèþ$Äæý$ÅV>Ææÿ$? ¯óþ¯èþ$ ÔóýQÇ².	3:401.4;3:416.2	no-rom
21	31	Ððþ…Mæür	I am coming here only for you. Come on; let us go.	వెంకట: మీ కోసమే వస్తున్నాను.	ocr		Ððþ…Mæür: Ò$ MøçÜÐóþ$ ÐèþçÜ$¢¯é²¯èþ$.	3:445.8	no-rom
