lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
20	14	ÆæÿÑ	There are some more things to do.  I have to go Rama’s house.  I have to see her fa- ther.  I have to talk to him. I have also to see Rama’s brother.	రవి. : ఇంకా వేరే పనులు కూడా ఉన్నాయి. రమ ఇంటికి వెళ్లాలి; వాళ్ళ నాన్న గారిని చూడాలి. ఆయనతో మాట్లాడాలి. రమ తమ్ముణ్ణి కూడా చూడాలి.	ocr		ÆæÿÑ : C…M> ÐóþÆóÿ ç³¯èþ$Ë$ Mæü*yé E¯é²Æÿ$$. ÆæÿÐèþ$ C…sìýMìü ÐðþâêÏÍ; Ðéâæýå ¯é¯èþ² V>Ç° ^èþ*yéÍ.  BÄæý$¯èþ™ø Ðèþ*sêÏyéÍ.  ÆæÿÐèþ$ ™èþÐèþ$$Ã×ìý~ Mæü*yé ^èþ*yéÍ.	1:408.1;1:423.3;1:438.6;1:453.8;1:469.0	no-rom
20	15	Vøí³	See them tomorrow.  Do all those things tomorrow.	గోపి : వాళ్ళను రేపు చూడు. ఆ పనులు రేపు చెయ్యి.	ocr		Vøí³ : Ðéâæýå¯èþ$ Æóÿç³# ^èþ*yæþ$.  B ç³¯èþ$Ë$ Æóÿç³# ^ðþÆÿ$$Å.	1:499.5;1:514.7	no-rom
20	16	ÆæÿÑ	I have to do them today itself. You go to the cinema.  I have to bring their dog here.	రవి: ఇవ్వేళే చెయ్యాలి... సినిమాకు నువ్వు వెళ్లు. నేను వాళ్ల కుక్కను ఇక్కడికి తీసుకురావాలి. -.	ocr		ÆæÿÑ : CÐóþÓâôý ^ðþÄæý*ÅÍ.  íÜ°Ðèþ*Mæü$ ¯èþ$Ðèþ#Ó Ððþâæý$Ï.  ¯óþ¯èþ$ ÐéâæýÏ Mæü$MæüP¯èþ$ CMæüPyìþMìü ¡çÜ$Mæü$Æ>ÐéÍ. þ	1:545.1;1:560.3;1:575.6;1:590.8	no-rom
20	17	Vøí³	I don’t have money.	గోపి : నా దగ్గర డబ్బులు లేవు.	ocr		Vøí³ : ¯é §æþVæüYÆæÿ yæþº$¾Ë$ ÌôýÐèþ#.	1:606.0	no-rom
20	18	ÆæÿÑ	Oh!  Is that the matter?  I have money.  Take it.	రవి : అదావిషయం? నా దగ్గర ఉన్నాయి. తీసుకో!	ocr		ÆæÿÑ : A§é ÑçÙÄæý$…?  ¯é §æþVæüYÆæÿ E¯é²Æÿ$$.  ¡çÜ$Mø!	2:179.8;2:195.0	no-rom
20	19	Vøí³	You also come with me.	గోపి: నువ్వు గూడా రా పరవాలేదు.	ocr		Vøí³ : ¯èþ$Ðèþ#Ó Væü*yé Æ>, ç³ÆæÿÐéÌôý§æþ$.	2:225.4	no-rom
20	20	ÆæÿÑ	It’s not possible to me.  You can go.	రవి. 2 నాకు వీలు లేదు; నువ్వు వెళ్లు	ocr		ÆæÿÑ : ¯éMæü$ ÒË$ Ìôý§æþ$; ¯èþ$Ðèþ#Ó Ððþâæý$Ï.	2:255.9	no-rom
20	21	Vøí³	First let’s go to the mess.  We have to eat food.  Haven’t we?	గోపి : ముందు మెస్సుకు పద. అన్నం తినాలి కదా!	ocr		Vøí³ : Ðèþ$$…§æþ$ Ððþ$çÜ$ÞMæü$ ç³§æþ.  A¯èþ²… †¯éÍ Mæü§é!	2:286.3;2:301.5	no-rom
20	22	ÔèýÆæÿÃ	Narayana!  This plate is not clean.  Wash it again.	శర్మ: నారాయణా! ఈ కంచం బాగాలేదు. మళ్ళీ కడుగు.	ocr		ÔèýÆæÿÃ : ¯éÆ>Äæý$×ê!  D Mæü…^èþ… »êV>Ìôý§æþ$. Ðèþ$äå Mæüyæþ$Væü$.	2:332.0;2:347.2	no-rom
20	23	Ææÿ†Æ>ÐŒþ$	What Narayana!  Only three chapathies for me?	'రతిరామ్‌ : ఏమిటి నారాయణా! నాకు మూడు చపాతీలేనా!	ocr		Ææÿ†Æ>ÐŒþ$ : HÑ$sìý ¯éÆ>Äæý$×ê!  ¯éMæü$ Ðèþ$*yæþ$ ^èþ´ë¡Ìôý¯é!	2:377.7;2:392.9	no-rom
20	24	¯éÆ>	Today we have only few chapathies, sir.	నారా: ఇవ్వాళ చపాతీలు కొంచెమే ఉన్నాయండీ.	ocr		¯éÆ> : CÐéÓâæý ^èþ´ë¡Ë$ Mö…^ðþÐóþ$ E¯é²Äæý$…yîþ.	2:423.3;2:438.6	no-rom
20	25	Ææÿ†	I am not concerned with that.  I need at least ten chapaties a day.  Bring them.	రతి. : అదినాకు అనవసరం. నాకు రోజుకు కనీసం పది చపాతీలు కావాలి; తీసుకురా!	ocr		Ææÿ† : A¨¯éMæü$ A¯èþÐèþçÜÆæÿ….  ¯éMæü$ ÆøkMæü$ Mæü±çÜ… ç³¨ ^èþ´ë¡Ë$ M>ÐéÍ; ¡çÜ$Mæü$Æ>!	2:469.0;2:484.2;2:499.5	no-rom
20	26	¯éÆ>	Then, ask the mess secretary.	నారా. : అయితే మెస్సు సెక్రటరీని అడగండి.	ocr		¯éÆ> : AÆÿ$$™óþ Ððþ$çÜ$Þ òÜ{MðürÈ° AyæþVæü…yìþ.	2:529.9	no-rom
20	27	Ææÿ†	Mehakar singh!  Will three chapathies be sufficient for you?	రతి: మెహకార్‌ సింగ్‌! నీకు మూడు చపాతీలు చాలా?	ocr		Ææÿ† : Ððþ$çßýM>ÆŠÿ íÜ…VŠü!  ±Mæü$ Ðèþ$*yæþ$ ^èþ´ë¡Ë$ ^éÌê?	2:560.3;2:575.6	no-rom
20	28	Ððþ$çßý	Don’t ask me anything.  There is the secretary.  Ask him.	మెహ : నన్నుఏమీ అడగకు. అడుగో మెస్సు సెక్రెటరీ. ఆయనను అడుగు.	ocr		Ððþ$çßý : ¯èþ¯èþ$² HÒ$ AyæþVæüMæü$.  Ayæþ$Vø Ððþ$çÜ$Þ òÜ{MðürÈ. BÄæý$¯èþ¯èþ$ Ayæþ$Væü$.	2:606.0;2:621.2	no-rom
20	29	¯èþ…§æþMæü$Ðèþ*ÆŠÿ	Ratiram, be quiet.	నందకుమార్‌ : ఊర్కో రతిరామ్‌!	ocr		¯èþ…§æþMæü$Ðèþ*ÆŠÿ :  FÆøP, Ææÿ†Æ>ÐŒþ$!	3:179.8	no-rom
20	30	ÔèýÆæÿÃ	Ratiram!  Do one thing.  You take my chapathies.	శర్మ : రతిరమ్‌! ఒకపనిచెయ్యి. నా చపాతీలు తీసుకో!	ocr		ÔèýÆæÿÃ : Ææÿ†Æ>ÐŒþ$!  JMæü ç³°^ðþÆÿ$$Å.  ¯é ^èþ´ë¡Ë$ ¡çÜ$Mø!	3:210.2;3:225.4	no-rom
20	31	Ææÿ†	I don’t need any of your chapaties.	రతి. : నీ చపాతీలు ఒకటి కూడా నాకు అకర్లేదు.	ocr		Ææÿ† : ± ^èþ´ë¡Ë$ JMæüsìý Mæü*yé ¯éMæü$ AMæüPÆóÿÏ§æþ$.	3:255.9;3:271.1	no-rom
20	32	ÔèýÆæÿÃ	Then, go and ask the secretary only.	శర్మ: అయితే పో, సెక్రైటరీనే అడుగు.	ocr		ÔèýÆæÿÃ : AÆÿ$$™óþ ´ù, òÜ{MðürÈ¯óþ Ayæþ$Væü$.	3:301.5	no-rom
20	33	Ææÿ†	Yes (I will).  Narayana! I don’t want if it is three chapathies. Take them away!	రతి: ఆ| నారాయణా! మూడు చపాతీలు అయితే నాకు అక్షర్లేదు. తీసుకోపో!	ocr		Ææÿ† : B!  ¯éÆ>Äæý$×ê!  Ðèþ$*yæþ$ ^èþ´ë¡Ë$ AÆÿ$$™óþ ¯éMæü$ AMæüPÆóÿÏ§æþ$.  ¡çÜ$Mø´ù!	3:332.0;3:347.2	no-rom ocr-suspect
