lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
7	17	ÆæÿÑ	Take it, sir! see. My father and my mother are in that photograph. I am not there. My sister is also not there.	రవి : తీసుకోండి. చూడండి. మా నాన్నగారూ మా అమ్మా ఉన్నారు ఆ ఫోటోలో. నేను లేను. మా చెల్లెలు కూడా లేదు.	ocr		ÆæÿÑ : ¡çÜ$Mø…yìþ. ^èþ*yæþ…yìþ. Ðèþ* ¯é¯èþ²V>Ææÿ* Ðèþ* AÐèþ*Ã E¯é²Ææÿ$ B ¸ùsZÌZ. ¯óþ¯èþ$ Ìôý¯èþ$. Ðèþ* ^ðþÌñýÏË$ Mæü*yé Ìôý§æþ$.	1:593.6;1:607.8;1:622.2	no-rom
7	18	çÜÆæÿâæý	I am there in that photograph.	సరళ : ఆ ఫోటోలో నేనున్నాను.	ocr		çÜÆæÿâæý : B ¸ùsZÌZ ¯óþ¯èþ$¯é²¯èþ$.	2:179.6	no-rom
7	19	ÆæÿÑ	You are not there. Nor I am. Both of us are not there. We are in another photograph.	రవి : నువ్వు లేవు. నేనూ లేను. మనం ఇద్దరం లేం. మనం ఇంకొక ఫోటోలో ఉన్నాం.	ocr		ÆæÿÑ : ¯èþ$Ðèþ#Ó ÌôýÐèþ#. ¯óþ¯èþ* Ìôý¯èþ$. Ðèþ$¯èþ… C§æþªÆæÿ… Ìôý…. Ðèþ$¯èþ… C…MöMæü ¸ùsZÌZ E¯é²….	2:209.0;2:223.8	no-rom
7	20	ç³#Ææÿ$	Why are you and your sister not there in this photograph?	పురు : ఈ ఫోటోలో నువ్వూ మీ చెల్లెలూ ఎందుకు లేరు?	ocr		ç³#Ææÿ$ : D ¸ùsZÌZ ¯èþ$ÐèþNÓ Ò$ ^ðþÌñýÏË* G…§æþ$Mæü$ ÌôýÆæÿ$?	2:253.4;2:268.3	no-rom
7	21	ÆæÿÑ	At that time we were not here. We were in Guntur. Were you in Guntur at that time?	రవి : అప్పుడు మేం ఇక్కడ లేం; గుంటూరులో ఉన్నాం.	ocr		ÆæÿÑ :  Aç³šyæþ$ Ðóþ$… CMæüPyæþ Ìôý…; Væü$…r*Ææÿ$ÌZ E¯é²….	2:297.9;2:312.7	no-rom
7	22	ç³#Ææÿ$	Why were you there?	పురు : అప్పుడు మీరు గుంటూరులో ఉన్నారా? అక్కడ ఎందుకున్నారు?	ocr		ç³#Ææÿ$ : Aç³šyæþ$ Ò$Ææÿ$ Væü$…r*Ææÿ$ÌZ E¯é²Æ>? AMæüPyæþ G…§æþ$Mæü$¯é²Ææÿ$?	2:342.3;2:357.1	no-rom
7	23	çÜÆæÿâæý	Look at this photograph, sir! I am in this. He is not there.	సరళ : ఈ ఫోటోలో చూడండి. నేనున్నాను. వాడులేడు.	ocr		çÜÆæÿâæý : D ¸ùsZÌZ ^èþ*yæþ…yìþ. ¯óþ¯èþ$¯é²¯èþ$. Ðéyæþ$Ìôýyæþ$.	2:386.6;2:401.4	no-rom
7	24	ç³#Ææÿ$	You are in that photograph, He is in this photograph.	పురు : ఆ ఫోటోలో నువ్వున్నావు ; ఈ ఫోటోలో అతనున్నాడు.	ocr		ç³#Ææÿ$ :  B ¸ùsZÌZ ¯èþ$Ðèþ#Ó¯é²Ðèþ# ; D ¸ùsZÌZ A™èþ¯èþ$¯é²yæþ$.	2:431.0;2:445.8	no-rom
7	25	çÜÆæÿâæý	Look here! Mother and father are not there in this photo- graph. We are there. Mother is in that photograph.	సరళ : ఇలా చూడు, ఈ ఫోటోలో అమ్మా నాన్నగారు లేరు. మనం ఉన్నాం. ఆ ఫోటోలో అమ్మ ఉంది.	ocr		çÜÆæÿâæý : CÌê ^èþ*yæþ$, D ¸ùsZÌZ AÐèþ*Ã ¯é¯èþ²V>Ææÿ$ ÌôýÆæÿ$. Ðèþ$¯èþ… E¯é²…. B ¸ùsZÌZ AÐèþ$Ã E…¨.	2:475.5;2:490.3;2:505.1	no-rom
7	26	ç³#Ææÿ$	All of you come here. Take these dolls.	పురు : మీరు అందరూ ఇలా రండి. ఈ బొమ్మలు, తీసుకోండి.	ocr		ç³#Ææÿ$ : Ò$Ææÿ$ A…§æþÆæÿ* CÌê Ææÿ…yìþ. D »ŸÐèþ$ÃË$ ¡çÜ$Mø…yìþ.	2:534.5;2:549.4	no-rom
7	27	Æ>Ðèþ*	Ravi! Where are your birthday clothes?	రామా : రవీ! నీ పుట్టినరోజు బట్టలు ఏవి?	ocr		Æ>Ðèþ* : ÆæÿÒ! ± ç³#sìýt¯èþÆøk ºrtË$ HÑ?	2:579.0	no-rom
7	28	ÆæÿÑ	Here are my birthday clothes.	రవి : ఇవిగో నా పుట్టినరోజు బట్టలు.	ocr		ÆæÿÑ : CÑVø ¯é ç³#sìýt¯èþÆøk ºrtË$.	2:608.6	no-rom
7	29	ç³#Ææÿ$	When is your birthday?	పురు : నీ పుట్టినరోజు ఎప్పుడు?	ocr		ç³#Ææÿ$ : ± ç³#sìýt¯èþÆøk Gç³šyæþ$?	3:179.6	no-rom
7	30	ÆæÿÑ	Today!	రవి: ఇవ్వేశే!	ocr		ÆæÿÑ : CÐóþÓâôý!	3:209.0	no-rom
7	31	ç³#Ææÿ$	Is today your birthday?.1	పురు : ఇవ్వేళ నీ పుట్టిన రోజా?	ocr		ç³#Ææÿ$ : CÐóþÓâæý ± ç³#sìýt¯èþ Æøgê?	3:238.6	no-rom
7	32	ÆæÿÑ	Yes. There is my elder sister. To- morrow is her birthday.	రవి : అవును. అదుగో మా అక్కయ్య. దాని పుట్టినరోజు రేపు.	ocr		ÆæÿÑ : AÐèþ#¯èþ$. A§æþ$Vø Ðèþ* AMæüPÄæý$Å. §é° ç³#sìýt¯èþÆøk Æóÿç³#.	3:268.2;3:283.1	no-rom
7	33	ç³#Ææÿ$	Where are your sister's birthday clothes	పురు : మీ అక్కయ్య పుట్టినరోజు బట్టలు ఏవి?	ocr		ç³#Ææÿ$ :  Ò$ AMæüPÄæý$Å ç³#sìýt¯èþÆøk ºrtË$ HÑ?	3:312.7;3:327.5	no-rom
7	34	ÆæÿÑ	There they are!	రవి : అవిగో!	ocr		ÆæÿÑ : AÑVø!	3:357.1	no-rom
7	35	ç³#Ææÿ$	Where is your younger sister?	పురు : మీ చెల్లెలు ఏది?	ocr		ç³#Ææÿ$ : Ò$ ^ðþÌñýÏË$ H¨?	3:386.6	no-rom
7	36	ÆæÿÑ	Here she is!	రవి : ఇదుగో!	ocr		ÆæÿÑ : C§æþ$Vø!	3:416.2	no-rom
7	37	ç³#Ææÿ$	Papa! Take this doll.	పురు : పాపా ఈ బొమ్మ తీసుకో.	ocr		ç³#Ææÿ$ : ´ë´ë! D »ŸÐèþ$Ã ¡çÜ$Mø.	3:445.8	no-rom
