guid	lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
I29c2726ad985	59	12		One day Krishnadevaraya necklace and presented it to	ఒక రోజు కృష్ణదేవరాయలు సభలో	ocr		JMæü Æøk Mæü–çÙ~§óþÐèþÆ>Äæý$Ë$ çÜ¿æýÌZ	0:632.3	prose no-rom
I3ecfde894d9b	59	13		"said, ""Whosoever, on any issue,"	“ఏ విషయాన్ని గురించి అయినా నా చేత	ocr		"""""H ÑçÙÄæý*°² Væü$Ç…_ AÆÿ$$¯é ¯é ^óþ™èþ"	1:161.0	prose no-rom
Ifa6ee2f6dee7	59	14		could make me say 'yes' will be	“అవును అనిపించ గల్సినవారికి వుంచి	ocr		"""AÐèþ#¯èþ$"" A°í³…^èþVæüÍY¯èþÐéÇMìü Ðèþ$…_"	1:177.6	prose no-rom
I1b4263b59bae	59	15		"suitably rewarded."""	బహుమానం ఇవ్వబడుతుంది” అన్నాడు.	ocr		ºçßý$Ðèþ*¯èþ… CÐèþÓºyæþ$™èþ$…¨'' A¯é²yæþ$.	1:194.2	prose no-rom
I402424e788f8	59	16		"Then Tenali Ramakrishna rose and said, ""Oh King! I will about your age, you would say 18. Now you"	అప్పుడు తెనాలి రామకృష్ణుడు లేచి	ocr		Aç³šyæþ$ ™ðþ¯éÍ Æ>Ðèþ$Mæü–çÙ$~yæþ$ Ìôý_	1:227.3	prose no-rom
I69da40bf59fe	59	17		be able to make you say yes Once in a magazine they are saying 22? Why? mistakenly printed 81.	“రాజా! నేను మీ చేత “అవున అనిపించ	ocr		"""""Æ>gê!  ¯óþ¯èþ$ Ò$ ^óþ™èþ ""AÐèþ#¯èþ$"" A°í³…^èþ-"	1:243.9	prose no-rom
Ie637d78e9573	59	18		Please permit me.	గల్గుతాను. సెలవు ఇప్పించండి.” అన్నాడు.	ocr		VæüË$Y™é¯èþ$.  òÜËÐèþ# Cí³µ…^èþ…yìþ.'' A¯é²yæþ$.	1:260.5	prose no-rom
Ief5492f7fd51	59	19		you should.  Otherwise, you will	“అనిపించగల్లటం కాదు. అనిపించి	ocr		"""""A°í³…^èþVæüËYr… M>§æþ$.  A°í³…_"	1:293.6	prose no-rom
Ia687b4f9d785	59	20		"be punished.  Be careful."", said"	తీరాలి. లేకపోతే శిక్ష విధించబడుతుంది,	ocr		¡Æ>Í.  ÌôýMæü´ù™óþ Õ„æü Ñ«¨…^èþºyæþ$™èþ$…¨,	1:310.2	prose no-rom
Idd4b81abd84b	59	21		"the king.  Tenali Ramakrishna agreed to it.  ""Well, you say any"	జాగ్రత్త!” అన్నాడు రాజు. అందుకు	ocr		gê{Væü™èþ¢!'' A¯é²yæþ$ Æ>k.  A…§æþ$Mæü$	1:326.8	prose no-rom
I6bc6abfcc122	59	22		"agreed to it.  ""Well, you say any three sentences of your choice"	ఒప్పుకున్నాడు తెనాలి రామకృష్ణుడు. “నీ యిష్టం	ocr		"Jç³šMæü$¯é²yæþ$ ™ðþ¯éÍ Æ>Ðèþ$Mæü–çÙ$~yæþ$.  """"± Æÿ$$çÙt…"	1:343.3	prose no-rom
I6b9e973af89d	59	23		"and make me say yes "", said the"	వచ్చిన మూడు వాక్యాలు చెప్పి నా చేత 'అవ్రను”	ocr		"Ðèþ_a¯èþ Ðèþ$*yæþ$ ÐéM>ÅË$ ^ðþí³µ ¯é ^óþ™èþ ""AÐèþ#¯èþ$'"	1:359.9	prose no-rom
I6854b1842139	59	24		TENALI king.	అనిపించు.” అన్నాడు రాయలు.	ocr		A°í³…^èþ$.'' A¯é²yæþ$ Æ>Äæý$Ë$.	1:376.5	prose no-rom
If24ed47a1924	59	25		RAMAKRISHNUDU Emperor!  You are the lord of	అప్పుడు రామకృష్ణుడు, “మహారాజా!	ocr		"Aç³šyæþ$ Æ>Ðèþ$Mæü–çÙ$~yæþ$, """"Ðèþ$àÆ>gê!"	1:409.6	prose no-rom
Ieb957795256e	59	26		"(a story) the empire.""  Krishnadevaraya"	తమరు ఈ సామ్రాజ్యానికి సార్వభౌములు.”	ocr		™èþÐèþ$Ææÿ$ D Ýë{Ðèþ*gêÅ°Mìü ÝëÆæÿÓ¿oÐèþ$$Ë$.''	1:426.2	prose no-rom
Ic4c0845c0526	59	27		"could not say no .  He had to say yes .  ""Tell another sentence"","	అన్నాడు. రాయలు కాదు అనలేకపోయాడు.	ocr		A¯é²yæþ$.  Æ>Äæý$Ë$ M>§æþ$ A¯èþÌôýMæü´ùÄæý*yæþ$.	1:442.8	prose no-rom
I13eba0cc8949	59	28		"Once upon a time a king called Krishnadevaraya was rul- say yes .  ""Tell another sentence"", said the king.  ""Oh Emperor!"	అవును అనవలసి వచ్చింది. “ఇంకొక వాక్యం	ocr		"AÐèþ#¯èþ$ A¯èþÐèþËíÜ Ðèþ_a…¨.  """"C…MöMæü ÐéMæüÅ…"	1:459.4	prose no-rom
I58e58ef1d9c5	59	29		called Krishnadevaraya was rul- ing the Vijayanagara kingdom. Your mother is not a barren	చెప్పు!” అన్నాడు. “రాజు! తమ తల్లి గొడ్రాలు	ocr		"^ðþç³š!'' A¯é²yæþ$.  """"Æ>gê!  ™èþÐèþ$ ™èþÍÏ Vö{yéË$"	1:475.9	prose no-rom
Id3f4410f991b	59	30		"There were eight poets in his lady"", said Ramakrishna.  The"	కాదు.” అన్నాడు రామకృష్ణుడు. రాజు ఈ సారి	ocr		M>§æþ$.'' A¯é²yæþ$ Æ>Ðèþ$Mæü–çÙ$~yæþ$.  Æ>k D ÝëÇ	1:492.5	prose no-rom
Ic7f982c02ea6	59	31		court.  They were called Ashta emperor could not remain with- out saying yes this time also.	కూడా అవును అనకుండా ఉండలేక పోయాడు.	ocr		Mæü*yé AÐèþ#¯èþ$ A¯èþMæü$…yé E…yæþÌôýMæüü-´ùÄæý*yæþ$.	1:509.1	prose no-rom
I5596ce704e56	59	32		"diggajam s (eight mighty el- ""Tell the third sentence also"", the"	“మూడో వాక్యం కూడా చెప్పు!” అన్నాడు కృష్ణ-	ocr		"""""Ðèþ$*yø ÐéMæüÅ… Mæü*yé ^ðþç³š!'' A¯é²yæþ$ Mæü–çÙ~&"	1:525.7	prose no-rom
Ife827243ef3e	59	33		"ephants).  Tenali Ramakrishna was one of them.  He was a great king said.  ""Oh Emperor!  Your"	దేవరాయలు. “తమ భార్య పతివ్రత.”	ocr		"§óþÐèþÆ>Äæý$Ë$.  """"™èþÐèþ$ ¿êÆæÿÅ ç³†{Ðèþ™èþ.''"	1:542.2	prose no-rom
Ifb317aa3232d	59	34		"poet in Telugu.  Krishnadevaraya wife is loyal to you"" said Ramakrishna.  The emperor"	అన్నాడు రామకృష్ణుడు. ఈ సారి కూడా రాజు	ocr		A¯é²yæþ$ Æ>Ðèþ$Mæü–çÙ$~yæþ$.  D ÝëÇ Mæü*yé Æ>k	1:558.8	prose no-rom
I6e65254f5fbd	59	35		used to ask the poets some puz- Ramakrishna.  The emperor could not say no this time also.	కాదు” అనలేకపోయాడు.	ocr		"""M>§æþ$' A¯èþÌôýMæü´ùÄæý*yæþ$."	1:575.4	prose no-rom
I737aa083528e	59	36		krishna used to answer them. As per his promise, Krishna-	తాను అన్నమాట ప్రకారం ఒక	ocr		™é¯èþ$ A¯èþ²Ðèþ*r {ç³M>Ææÿ… JMæü	1:608.5	prose no-rom
I8a299c9450ab	59	37		devaraya summoned for a costly necklace and presented it to	విలువైన హారం తెప్పించి రామకృష్ణుడికి	ocr		ÑË$ÐðþO¯èþ àÆæÿ… ™ðþí³µ…_ Æ>Ðèþ$Mæü–çÙ$~yìþMìü	1:625.1	prose no-rom
I5ee49603baeb	59	38		One day Krishnadevaraya Ramakrishna.	బహూకరించాడు కృష్ణదేవరాయలు.	ocr		ºçßý*MæüÇ…^éyæþ$ Mæü–çÙ~§óþÐèþÆ>Äæý$Ë$.	1:641.7	prose no-rom
I3ecfde894d9b	59	39		"said, ""Whosoever, on any issue,"	ఎప్పుడడిగానా వయసు 18.	ocr		Gç³šyæþyìþW¯é ÐèþÄæý$çÜ$ 18	2:166.5	prose no-rom
Ifa6ee2f6dee7	59	40		could make me say 'yes' will be	'వళ్లనే దానివి ఇప్పుడు 2౨	ocr		HâæýÏ¯óþ §é°Ñ Cç³šyæþ$ 22	2:178.4	prose no-rom
I1b4263b59bae	59	41		"suitably rewarded."""	అంటున్నావు ఎందుకు?	ocr		A…r$¯é²Ðèþ# G…§æþ$Mæü$?	2:190.4	prose no-rom
Ifc78b7aeaa6a	59	42		Then Tenali Ramakrishna Whenever I used to ask about your age, you	ఒకసరి పత్రికలో వారపాటున	ocr		JMæüÝëÇ ç³{†MæüÌZ ´÷Ææÿ´ër$¯èþ	2:211.1	prose no-rom
I402424e788f8	59	43		"Then Tenali Ramakrishna rose and said, ""Oh King! I will about your age, you would say 18. Now you"	8 అని వేశారు.	ocr		81 A° ÐóþÔéÆæÿ$.	2:223.1	prose no-rom
