lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
14	29	ÔèýÆæÿÃ	No, sir!  He is a Madhya Pradesh person.  He is a Marathi person.  Only we eight are Haryana persons.	శర్మ: కాదండీ! అతను మధ్యప్రదేశ్‌వాడు. ఇతను మరాఠీవాడు. ఎనిమిది 'మందిమే హర్యానావాళ్ళం.	ocr		ÔèýÆæÿÃ : M>§æþ…yîþ!  A™èþ¯èþ$ Ðèþ$«§æþÅ{ç³§óþÔŒýÐéyæþ$. C™èþ¯èþ$ Ðèþ$Æ>wÐéyæþ$.  G°Ñ$¨ Ðèþ$…¨Ðóþ$ çßýÆ>Å¯éÐéâæýå….	3:564.1;3:578.9;3:593.8	no-rom
14	30	±Ææÿf	It is not correct, sir!  Out of the eight only five are Haryana persons.   I am a Karnataka person.  She is also a Karnataka person.  We two are Karnataka persons.  Jyothi!  You are a Maharashtrian, aren’t you?	నీరజ : తప్పండీ! _ఎనిమిదివుందిలో ఐదుగురే హర్యానావాళ్ళు. నేను కర్ణాటకదాన్ని ఈమే కర్ణాటకదే. మేమిద్దరం కర్ణాటకవాళ్ళం. జ్యోతీ! నువ్వు మహారాష్ట్రదానివి కదూ!	ocr		±Ææÿf : ™èþç³µ…yîþ!  G°Ñ$¨Ðèþ$…¨ÌZ I§æþ$Væü$Æóÿ çßýÆ>Å¯éÐéâæý$å.  ¯óþ¯èþ$ MæüÆ>~rMæü§é°².  DÐóþ$ MæüÆ>~rMæü§óþ. Ðóþ$Ñ$§æþªÆæÿ… MæüÆ>~rMæüÐéâæýå….  gZÅ¡! ¯èþ$Ðèþ#Ó Ðèþ$àÆ>çÙ‰§é°Ñ Mæü§æþ*!	4:179.8;4:195.0;4:209.8;4:224.6;4:239.2	no-rom
14	31	gZÅ†	Yes. Yes, Ms. Niraja!  You are a Kannada person.  She is also a Kannada person.  She is a Maharashtrian.	జ్యోతి : అవును. 'రామనరసింహం : అవును నీరజగారూ! మీరు 'కన్నడంవారు. ఆమే కన్నడంవారే! ఈమె మహారాష్ట్రవారు.	ocr		gZÅ† : AÐèþ#¯èþ$. Æ>Ðèþ$¯èþÆæÿíÜ…çßý… : AÐèþ#¯èþ$ ±ÆæÿfV>Ææÿ*!  Ò$Ææÿ$ Mæü¯èþ²yæþ…ÐéÆæÿ$. BÐóþ$ Mæü¯èþ²yæþ…ÐéÆóÿ! DÐðþ$ Ðèþ$àÆ>çÙ‰ÐéÆæÿ$.	4:283.5;4:312.9;4:327.5;4:342.3	no-rom
14	32	±Ææÿf	Sir!  You are a Telugu person, aren’t you? Yes madam.  Ms. Jyothi!  You are the only Marathi person, aren’t you?	నీరజ: మాష్టరుగారూ! మీరు తెలుగువారు కదూ? రామనరసింహం : అవునండీ. జ్యోతిగారూ! మీరు ఒకరే మరాఠీవారు కదా!	ocr		±Ææÿf : Ðèþ*çÙtÆæÿ$V>Ææÿ*!  Ò$Ææÿ$ ™ðþË$Væü$ÐéÆæÿ$ Mæü§æþ*? Æ>Ðèþ$¯èþÆæÿíÜ…çßý… : AÐèþ#¯èþ…yîþ.  gZÅ†V>Ææÿ*! Ò$Ææÿ$ JMæüÆóÿ Ðèþ$Æ>wÐéÆæÿ$ Mæü§é!	4:371.8;4:386.4;4:415.8;4:430.6	no-rom
14	33	gZÅ†	Yes, sir!  I am the only Marathi person.	జ్యోతి : అవునండీ! నేను ఒకదాన్నే మరాఠీ దాన్ని	ocr		gZÅ† : AÐèþ#¯èþ…yîþ! ¯óþ¯èþ$ JMæü§é¯óþ² Ðèþ$Æ>w §é°².	4:460.0;4:474.6	no-rom
14	34	±Ææÿf	Sir!  Now teach the lesson. This itself is the lesson.  Okay! Listen to this too.	రామనరసింహం : ఇదుగో, ఇదే పాఠం. సరే! ఇది కూడా వినండి.	ocr		±Ææÿf : Ðèþ*çÙtÆæÿ$V>Ææÿ*!  C Mæü ´ëuæÿ… ^ðþç³µ…yìþ. Æ>Ðèþ$¯èþÆæÿíÜ…çßý… : C§æþ$Vø, C§óþ ´ëuæÿ….  çÜÆóÿ! C¨ Mæü*yé Ñ¯èþ…yìþ.	4:504.1;4:533.5;4:548.3	no-rom
14	35	MæüÐèþ$Ë	Sarala!  You are a nice girl.	కమల : సరళా! నువ్వు మంచిదానివి.	ocr		MæüÐèþ$Ë : çÜÆæÿâê! ¯èþ$Ðèþ#Ó Ðèþ$…_§é°Ñ.	4:596.0	no-rom
14	36	çÜÆæÿâæý	I am a nice girl.   And, are you not a nice girl?	సరళ : నేను మంచిదాన్నే. మరి నువ్వ మంచిదానివి కాదా?	ocr		çÜÆæÿâæý : ¯óþ¯èþ$ Ðèþ$…_§é¯óþ²!  Ðèþ$Ç ¯èþ$Ðèþ#Ó Ðèþ$…_§é°Ñ M>§é?	5:179.4;5:194.2	no-rom
14	37	MæüÐèþ$Ë	I am also a nice girl.  We both are nice girls.  What are those flowers?	కమల :. నేను కూడా మంచిదాన్నే మనం ఇద్దరం మంచివాళ్ళం. అవి ఏం పూలు?	ocr		MæüÐèþ$Ë : ¯óþ¯èþ$ Mæü*yé Ðèþ$…_§é¯óþ².  Ðèþ$¯èþ… C§æþªÆæÿ… Ðèþ$…_Ðéâæýå….  AÑ H… ç³NË$?	5:223.6;5:238.2;5:253.0	no-rom
14	38	çÜÆæÿâæý	Which ones?  The white flowers or the red flowers?	సరళ : ఏవి? తెల్లపూలా? ఎర్ర పూలా?	ocr		çÜÆæÿâæý : HÑ?   ™ðþËÏ ç³NÌê?  G{Ææÿ ç³NÌê?	5:282.5	no-rom
14	39	MæüÐèþ$Ë	Those red flowers.	కమల : ఆ ఎర్ర పూలు.	ocr		MæüÐèþ$Ë : B G{Ææÿ ç³NË$.	5:311.9	no-rom
14	40	çÜÆæÿâæý	The red ones are roses.	సరళ : ఎర్రవి గులాబీపూలు.	ocr		çÜÆæÿâæý : G{ÆæÿÑ Væü$Ìê½ç³NË$.	5:341.3	no-rom
14	41	MæüÐèþ$Ë	The white one is jasmine, isn’t it? Yes, it is.  Do you have a jasmine plant in your house.	కమల : తెల్లది మల్లెపువ్వు కదూ! ఉందా?	ocr		MæüÐèþ$Ë : ™ðþËÏ¨ Ðèþ$ÌñýÏç³#Ðèþ#Ó Mæü§æþ*! çÜÆæÿâæý : Ò$ C…sZÏ Ðèþ$ÌñýÏ^ðþr$t E…§é?	5:370.7;5:400.2;5:414.8	no-rom
14	42	MæüÐèþ$Ë	Yes.  Not one; there are two. There they are!	కమల : ఆ! ఒకటి కాదు; రెండు చెట్లున్నాయి. అవిగో!	ocr		MæüÐèþ$Ë : B! JMæüsìý M>§æþ$; Æðÿ…yæþ$ ^ðþr$Ï¯é²Æÿ$$. AÑVø!	5:444.2;5:459.0	no-rom
14	43	çÜÆæÿâæý	Oh!  Your plants have many flowers.  Don’t you have rose plants in your house?	సరళ : అబ్బ! మీ చెట్లకు చాలా పూలు- న్నాయే! మీ ఇంట్లో గులాబీ చెట్లు లేవా?	ocr		çÜÆæÿâæý : Aº¾!  Ò$ ^ðþrÏMæü$ ^éÌê ç³NË$& ¯é²Äôý$!  Ò$ C…sZÏ Væü$Ìê½ ^ðþr$Ï ÌôýÐé?	5:488.4;5:503.0;5:517.9	no-rom
14	44	MæüÐèþ$Ë	No.	కమల : లేవు.	ocr		MæüÐèþ$Ë : ÌôýÐèþ#.	5:547.3	no-rom
14	45	çÜÆæÿâæý	We have one jasmine plant and one rose plant in our house.	సరళ: మా ఇంట్లో ఒక మల్లె చెట్టూ, ఒక గులాబీ చెట్టూ ఉన్నాయి.	ocr		çÜÆæÿâæý : Ðèþ* C…sZÏ JMæü Ðèþ$ÌñýÏ ^ðþr*t, JMæü Væü$Ìê½ ^ðþr*t E¯é²Æÿ$$.	5:576.7;5:591.3	no-rom
14	46	MæüÐèþ$Ë	Are they big plants or small?	కమల :. పెద్ద చెట్లా? చిన్న చెట్లా?	ocr		MæüÐèþ$Ë : ò³§æþª ^ðþsêÏ?  _¯èþ² ^ðþsêÏ?	5:620.7	no-rom
14	47	çÜÆæÿâæý	The jasmine plant is small and the rose plant is big.  It has six branches.	సరళ: మల్లె చెట్టు చిన్నది; గులాబీ చెట్టు పెద్దది. దానికి ఆరు కొమ్మలున్నాయి.	ocr		çÜÆæÿâæý : Ðèþ$ÌñýÏ ^ðþr$t _¯èþ²¨; Væü$Ìê½ ^ðþr$t ò³§æþª¨.  §é°Mìü BÆæÿ$ MöÐèþ$ÃË$¯é²Æÿ$$.	6:179.4;6:194.2	no-rom
14	48	MæüÐèþ$Ë	Good.  Is this a new tape recorder?	కమల :. బాగుంది. ఇది కొత్త టేప్‌రికార్డరా?	ocr		MæüÐèþ$Ë : »êVæü$…¨.  C¨ Mö™èþ¢ sôý‹³ÇM>ÆæÿzÆ>?	6:223.6	no-rom
14	49	çÜÆæÿâæý	Yes	సరళ : అవును.	ocr		çÜÆæÿâæý : AÐèþ#-¯èþ$.	6:253.0	no-rom
14	50	MæüÐèþ$-Ë	Is this tape-recorder made in Japan.	కమల : ఈ టేప్‌రికారరు జపాన్‌దా?	ocr		MæüÐèþ$-Ë : D sôý‹³ÇM>ÆæÿzÆæÿ$ f´ë¯Œþ§é?	6:282.5	no-rom
14	51	çÜÆæÿ-âæý	No.  It is an Indian one.  Listen to this song.  It is nice, isn’t it?	సరళ: కాదు; ఇండియాదే! ఈ పాట విను. బాగుంది కదూ!	ocr		çÜÆæÿ-âæý : M>§æþ$; C…yìþÄæý*§óþ!  D ´ër Ñ¯èþ$. »êVæü$…¨ Mæü§æþ*!	6:311.9;6:326.5	no-rom
14	52	MæüÐèþ$Ë	Yes.	కమల :. అవును.	ocr		MæüÐèþ$Ë : AÐèþ#¯èþ$.	6:355.9	no-rom
