guid	lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
Id1d0f8391559	62	11		village alone, but also to the	ఉపయోగపడ సాగింది. బాగా డబ్బు ఉన్నవారు	ocr		Eç³Äñý*Væüç³yæþ ÝëW…¨.  »êV> yæþº$¾ E¯èþ²ÐéÆæÿ$	0:602.5	prose no-rom
Id421c7dda5e0	62	12		people of neighbouring villages. The disciples of the Sanyasi	కూడా తమ వ్యాధులకు అక్కడి ఉచిత వైద్యం	ocr		Mæü*yé ™èþÐèþ$ ÐéÅ«§æþ$ËMæü$ AMæüPyìþ E_™èþ ÐðþO§æþÅ…	0:619.1	prose no-rom
I4163d460ab53	62	13		The disciples of the Sanyasi could not find a way out as the	కోసం రావటంతో వైద్యణాలను నడుపుతున్న ఆ	ocr		MøçÜ… Æ>Ðèþr…™ø ÐðþO§æþÅÔéË¯èþ$ ¯èþyæþ$ç³#™èþ$¯èþ² B	0:635.7	prose no-rom
I068e55102191	62	14		rich were also seeking the	సన్యాసి శిష్యులకు ఏం చెయ్యాలో తోచలేదు.	ocr		çÜ¯éÅíÜ ÕçÙ$ÅËMæü$ H… ^ðþÄæý*ÅÌZ ™ø^èþÌôý§æþ$.	1:160.6	prose no-rom
Id6074d7524c2	62	15		The Sanyasi visited that vil-	మళ్ళీ కొన్నాళ్ళకు ఆ సన్యాసి ఆ	ocr		Ðèþ$äå Mö¯é²âæýåMæü$ B çÜ¯éÅíÜ B	1:193.7	prose no-rom
Ib1f87c6ceb3c	62	16		lage after sometime.  His dis-	గ్రామానికి వచ్చాడు. వైద్యశాల నడుపుతున్న	ocr		{V>Ðèþ*°Mìü Ðèþ^éayæþ$.  ÐðþO§æþÅÔéË ¯èþyæþ$ç³#™èþ$¯èþ²	1:210.3	prose no-rom
I6c939ed4c00b	62	17		ciples running the hospital re-	ఆయన శిష్యులు ధనవంతులు కూడా ఉచిత	ocr		BÄæý$¯èþ ÕçÙ$ÅË$ «§æþ¯èþÐèþ…™èþ$Ë$ Mæü*yé E_™èþ	1:226.9	prose no-rom
I816da0edb520	62	18		OVERALL ported to him that the rich were	వైద్యం కోసం ఎగబడుతున్నారని ఆయనకు	ocr		ÐðþO§æþÅ… MøçÜ… GVæüºyæþ$™èþ$¯é²Ææÿ° BÄæý$¯èþMæü$	1:243.4	prose no-rom
Ibff35309ccb8	62	19		REVIEW 2 also seeking free medical aid, and asked him what they could	చెప్పి, అందుకు తాము ఏం చెయ్యాలని	ocr		^ðþí³µ, A…§æþ$Mæü$ ™éÐèþ$$ H… ^ðþÄæý*ÅË°	1:260.0	prose no-rom
I5a49691b762c	62	20		do under the circumstances.	అడిగారు.	ocr		AyìþV>Ææÿ$.	1:276.6	prose no-rom
Ia3a2a32eedfe	62	21		"The Sanyasi laughed and said, ""Our aim is that our hospi-"	సన్యాసి నవ్వి “వున వైద్యశాల	ocr		"çÜ¯éÅíÜ ¯èþÑÓ """"Ðèþ$¯èþ ÐðþO§æþÅÔéË"	1:309.7	prose no-rom
If824618a5c02	62	22		"said, ""Our aim is that our hospi- tal should serve the poor."	బీదలకు సాయపడాలని మన ఉద్దేశం. అది	ocr		½§æþËMæü$ ÝëÄæý$ç³yéË° Ðèþ$¯èþ E§óþªÔèý….  A¨	1:326.3	prose no-rom
I21c83bc23367	62	23		Knowing this, if the rich also	తెలిసి కూడా ఇక్కడి వైద్యం కోసం ధనవంతులు	ocr		™ðþÍíÜ Mæü*yé CMæüPyìþ ÐðþO§æþÅ… MøçÜ… «§æþ¯èþÐèþ…™èþ$Ë$	1:342.9	prose no-rom
I7f7cf5d9313c	62	24		come for free medical aid what	వస్తే మనం ఏం చెయ్యాలి? వారికీ వైద్యం	ocr		ÐèþõÜ¢ Ðèþ$¯èþ… H… ^ðþÄæý*ÅÍ?  ÐéÇMîü ÐðþO§æþÅ…	1:359.5	prose no-rom
I22523ef0a187	62	25		THE POOR PEOPLE can we do?  We have to serve them too.  Whosoever begs is a	చెయ్యాల్సిందే! యాచించేవాడు ఎవడైనా	ocr		^ðþÄæý*ÅÍÞ…§óþ!  Äæý*_…^óþÐéyæþ$ GÐèþyðþO¯é	1:376.0	prose no-rom
I5a5dfb3e7c1c	62	26		poor person.	'పేదవాడే” అన్నాడు.	ocr		õ³§æþÐéyóþ'' A¯é²yæþ$.	1:392.6	prose no-rom
I28973cb76226	62	27		As there were no adequate P. S. Gopalakrishna	పి. ఎస్‌. గోపాలకృష్ణ	ocr		í³. G‹Ü. Vø´ëËMæü–çÙ~	1:425.8	prose no-rom
Id1bb415e8825	62	28		medical facilities in a village, the Chandamama , July 1976.)				(	1:442.3	prose no-rom no-te
Id1bb415e8825	62	29		medical facilities in a village, the Chandamama , July 1976.)				, lÌñýO 1976)	1:442.3	prose no-rom no-te
