guid	lesson	seq	speaker	en	te	te_src	rom	legacy	keys	flags
Ie9ff3c1c8394	8	16	MæüÆæÿ$×ý	These books are written by the same author, Aruna! Gopala - rao. Papa! Turn on that light. Turn on the fan also. Open the window shutters.	కరుణ : వీటి రదయిత ఒకరే అరుణా! గోపాలరావ్ర!, పాపా! ఆ లైటు వెయ్యమ్మా! ఫాను కూడా వెయ్యి! కిటికీ తలుపులు తియ్యి.	ocr		MæüÆæÿ$×ý : Òsìý Ææÿ^èþÆÿ$$™èþ JMæüÆóÿ AÆæÿ$×ê! Vø´ëËÆ>Ðèþ#! ´ë´ë! B ÌñýOr$ ÐðþÄæý$ÅÐèþ*Ã! ¸ë¯èþ$ Mæü*yé ÐðþÆÿ$$Å! MìüsìýMîü ™èþË$ç³#Ë$ †Æÿ$$Å.	1:514.7;1:529.9;1:545.1	no-rom
Icf9340b4d265	8	17	AÆæÿ$×ý	Papa don't turn on the fan. It is cold. Shut the windows also.	అరుణ : ఫాను వెయ్యకు పాపా! చలిగా ఉంది. కిటికీలు కూడా ముయ్యి.	ocr		AÆæÿ$×ý : ¸ë¯èþ$ ÐðþÄæý$ÅMæü$ ´ë´ë! ^èþÍV> E…¨. MìüsìýMîüË$ Mæü*yé Ðèþ$$Æÿ$$Å.	1:590.8;1:606.0	no-rom
I586c4e57e747	8	18	MæüÆæÿ$×ý	Don't shut the window shutters so harsh, dear! shut them gently.	కరుణ : కిటికీ తలుపులు గట్టిగా వెయ్యకమ్మా! మెల్లగా వెయ్యి!	ocr		MæüÆæÿ$×ý : MìüsìýMîü ™èþË$ç³#Ë$ VæüsìýtV> ÐðþÄæý$ÅMæüÐèþ*Ã! Ððþ$ËÏV> ÐðþÆÿ$$Å!	2:179.6;2:194.2	no-rom
I89b68d71ed2f	8	19	AÆæÿ$×ý	Is Gopalarao the writer of those books?	అరుణ : గోపాలరావేనా వాటి రచయిత?	ocr		AÆæÿ$×ý : Vø´ëËÆ>Ðóþ¯é Ðésìý Ææÿ^èþÆÿ$$™èþ?	2:223.8	no-rom
Icbd588f06ae7	8	20	MæüÆæÿ$×ý	He is also a good poet.	కరుణ : ఆయన మంచి కవి కూడా!	ocr		MæüÆæÿ$×ý : BÄæý$¯èþ Ðèþ$…_ MæüÑ Mæü*yé!	2:253.4	no-rom
Ib89086eb65b4	8	21	AÆæÿ$×ý	Are those two his novels?	అరుణ : ఆ రెండూ ఆయన నవలలేనా?	ocr		AÆæÿ$×ý : B Æðÿ…yæþ* BÄæý$¯èþ ¯èþÐèþËÌôý¯é?	2:283.0	no-rom
Ie412a6151e8e	8	22	MæüÆæÿ$×ý	Yes. His younger brother is also a good poet.	కరుణ : ఆ! ఆయన తమ్ముడు కూడా మంచి కవి.	ocr		MæüÆæÿ$×ý : B! BÄæý$¯èþ ™èþÐèþ$$Ãyæþ$ Mæü*yé Ðèþ$…_ MæüÑ.	2:312.7;2:327.5	no-rom
I8eb17f6f1f54	8	23	AÆæÿ$×ý	A poet? or a writer?	అరుణ : కవా? రచయితా?	ocr		AÆæÿ$×ý : MæüÐé? Ææÿ^èþÆÿ$$™é?	2:357.1	no-rom
If9493de39657	8	24	MæüÆæÿ$×ý	He is both. His novel is (The whirlpool).	కరుణ. : రెండూ! అతని నవల పేరు	ocr		MæüÆæÿ$×ý : Æðÿ…yæþ*! A™èþ° ¯èþÐèþË õ³Ææÿ$ çÜ$yìþVæü$…yæþ…	2:386.5;2:397.3	no-rom
I99df71e1e86f	8	25	AÆæÿ$×ý	Are those two writers?	అరుణ : వాళ్లిద్దరూ రచయితలేనా?.	ocr		AÆæÿ$×ý : ÐéãÏ§æþªÆæÿ* Ææÿ^èþÆÿ$$™èþÌôý¯é?	2:431.0	no-rom
Iae4fe1e8f615	8	26	MæüÆæÿ$×ý	Poets also.	కరుణ : కవులు కూడా!	ocr		MæüÆæÿ$×ý : MæüÐèþ#Ë$ Mæü*yé!	2:460.6	no-rom
Ie29d4ea657a6	8	27	AÆæÿ$×ý	My brother is also a poet. Papa! Are the dolls nice?	అరుణ : మా తమ్ముడూ కవే! పాపా! బొమ్మలు, బాగున్నాయా?	ocr		AÆæÿ$×ý : Ðèþ* ™èþÐèþ$$Ãyæþ* MæüÐóþ! ´ë´ë! »ŸÐèþ$ÃË$ »êVæü$¯é²Äæý*?	2:490.2;2:505.1	no-rom
Ib9588f7eb639	8	28	´ë´ë	Nice, madam!	పాపా : బాగున్నాయండీ!	ocr		´ë´ë : »êVæü$¯é²Äæý$…yîþ!	2:534.5	no-rom
I7f1d6aaf4bc5	8	29	AÆæÿ$×ý	Come here. Tell me your name. Sit by my side. dear!	అరుణ : ఇలారా! నీ పేరు చెప్పు! నా పక్కన 'కూర్చోమ్మా!	ocr		AÆæÿ$×ý : CÌêÆ>! ± õ³Ææÿ$ ^ðþç³š! ¯é ç³MæüP¯èþ Mæü*ÆøaÐèþ*Ã!	2:564.1;2:578.9	no-rom
I4b8066c92632	8	30	MæüÆæÿ$×ý	Go dear! Tell her your name.	కరుణ : వెళ్లమ్మా! నీ పేరు చెప్పు.	ocr		MæüÆæÿ$×ý : ÐðþâæýÏÐèþ*Ã! ± õ³Ææÿ$ ^ðþç³š.	2:608.6	no-rom
I467c999fc5a3	8	31	´ëç³	My name is Lata. See this photograph, I am also in that. Is it nice?	పాప : నా పేరు అత. ఈ ఫోటో చూడండి. నేను కూడా ఉన్నాను, బాగుందా?	ocr		´ëç³ : ¯é õ³Ææÿ$ Ë™èþ. D ¸ùsZ ^èþ*yæþ…yìþ. ¯óþ¯èþ$ Mæü*yé E¯é²¯èþ$, »êVæü$…§é?	3:179.8;3:195.0	no-rom
If50723df9196	8	32	AÆæÿ$×ý	It is nice. Who are these four, Papa?	అరుణ : బాగుంది. వీళ్లు నలుగురూ ఎవరు. పాపా?	ocr		AÆæÿ$×ý : »êVæü$…¨. Òâæý$Ï ¯èþË$Væü$Ææÿ* GÐèþÆæÿ$ ´ë´ë?	3:225.4;3:240.7	no-rom
I2d23e5094c69	8	33	´ëç³	She is my friend, Girija.	పాప : ఈమె నా స్నేహితురాలు, గిరిజ.	ocr		´ëç³ : DÐðþ$ ¯é õÜ²íßý™èþ$Æ>Ë$, WÇf.	3:271.1	no-rom
I346d22959510	8	34	AÆæÿ$×ý	Oh! Is she Girija?				AÆæÿ$×ý : KçßZ! DÐèþ* ( ) WÇf?	3:301.5	no-rom no-te
I36a8b09f1b1e	8	35	´ëç³	yes.	పాప : అవును.	ocr		´ëç³ : AÐèþ#¯èþ$.	3:332.0	no-rom
Ibc69b29058e2	8	36	AÆæÿ$×ý	Are they younger sisters of your friend?	అరుణ : వాళ్లు నీ స్నేహితురాలి చెల్లెళ్ల?	ocr		AÆæÿ$×ý : Ðéâæý$Ï ± õÜ²íßý™èþ$Æ>Í ^ðþÌñýÏâêÏ?	3:362.4	no-rom
Ic930ab12e6ea	8	37	´ëç³	These two are Girija's younger sisters. This is Rama Girija's younger sister. That is Uma, Girija's cousin. This is Suguna, a friend of Girija's sister. All these four are my friends.	పాప : వీళ్లు ఇద్దరూ గిరిజ చెల్లెళ్లు ఈమె రమ. గిరిజ సొంత చెల్లెలు. ఆమె ఉమ. గిరిజ పెదనాన్నగారి కూతురు. ఈమె సుగుణ. గిరిజ చెల్లెలి స్నేహితురాలు. వీళ్లు నలుగురూ నా స్నేహితురాళ్ళు.	ocr		´ëç³ : Òâæý$Ï C§æþªÆæÿ* WÇf ^ðþÌñýÏâæý$Ï. DÐðþ$ ÆæÿÐèþ$. WÇf Ý÷…™èþ ^ðþÌñýÏË$. BÐðþ$ EÐèþ$. WÇf ò³§æþ¯é¯èþ²V>Ç Mæü*™èþ$Ææÿ$. DÐðþ$ çÜ$Væü$×ý. WÇf ^ðþÌñýÏÍ õÜ²íßý™èþ$Æ>Ë$. Òâæý$Ï ¯èþË$Væü$Ææÿ* ¯é õÜ²íßý™èþ$Æ>âæý$å.	3:392.9;3:408.1;3:423.3;3:438.5;3:453.8	no-rom
Icb06e743eec7	8	38	AÆæÿ$×ý	Where are their houses?	అరుణ : వాళ్ల ఇళ్లు ఎక్కడ?	ocr		AÆæÿ$×ý : ÐéâæýÏ Câæý$Ï GMæüPyæþ?	3:484.2	no-rom
Ic598cc50d02b	8	39	´ëç³	Near Saroja's house. Saroja's house number is sixteen. Their house number is seventeen.	పాప : మా సరోజ ఇంటి దగ్గర. సరోజ ఇంటి నంబరు పదహారు. వీళ్ల ఇంటి నెంబరు పదిహేడు.	ocr		´ëç³ : Ðèþ* çÜÆøf C…sìý §æþVæüYÆæÿ. çÜÆøf C…sìý ¯èþ…ºÆæÿ$ ç³§æþàÆæÿ$. ÒâæýÏ C…sìý ¯ðþ…ºÆæÿ$ ç³¨õßýyæþ$.	3:514.7;3:529.9;3:545.1	no-rom
I2a8743dd4347	8	40	AÆæÿ$×ý	When is your Delhi tour. madam?	అరుణ : మీ ఢిల్లీ ప్రయాణం ఎప్పుడండీ?	ocr		AÆæÿ$×ý : Ò$ ÉìþÎÏ {ç³Äæý*×ý… Gç³šyæþ…yîþ?	3:575.5	no-rom
I76f233dbff3c	8	41	MæüÆæÿ$×ý	In December.	కరుణ : డిసెంబరులోనమ్మా!	ocr		MæüÆæÿ$×ý : yìþòÜ…ºÆæÿ$ÌZ¯èþÐèþ*Ã!	3:606.0	no-rom
Ibe941c88e508	8	42	AÆæÿ$×ý	Delhi tour in December! Don't go in the December. It's cold. Go in October.	అరుణ : డిసెంబరులో ఢిల్లీ ప్రయాణమా! డిసెంబరులో వెళ్లకండి. చలి ఎక్కువ. అక్టోబరులో వెళ్లండి.	ocr		AÆæÿ$×ý : yìþòÜ…ºÆæÿ$ÌZ ÉìþÎÏ {ç³Äæý*×ýÐèþ*! yìþòÜ…ºÆæÿ$ÌZ ÐðþâæýÏMæü…yìþ. ^èþÍ GMæü$PÐèþ. AMøtºÆæÿ$ÌZ ÐðþâæýÏ…yìþ.	4:179.2;4:194.4;4:209.6	no-rom
I6aa297ab1973	8	43	MæüÆæÿ$×ý	There is no problem. The cold is not much in the first week of December. When are your examinations?	కరుణ : పరవాలేదు. డిసెంబరు మొదటి, వారంలో తక్కువే! మీ పరీక్షలు 'ఎప్పుడమ్మా?	ocr		MæüÆæÿ$×ý : ç³ÆæÿÐéÌôý§æþ$. yìþòÜ…ºÆæÿ$ Ððþ$$§æþsìý ÐéÆæÿ…ÌZ ™èþMæü$PÐóþ! Ò$ ç³È„æüË$ Gç³šyæþÐèþ*Ã?	4:240.0;4:255.3;4:270.5	no-rom
I3e6d790f9961	8	44	AÆæÿ$×ý	They are in the last week of March, madam.	అరుణ : మార్చి చివరి వారంలోనండీ!	ocr		AÆæÿ$×ý : Ðèþ*Ça _ÐèþÇ ÐéÆæÿ…ÌZ-¯èþ…-yîþ!	4:300.9	no-rom
